name,ein,category,address,city,state,zip_code,website,description,phone
MOUNT AUBURN PROFESSIONAL SERVICES INC,043026897,Health,CO BILH TAX 529 MAIN ST 4TH FL,CHARLESTOWN,MA,02129-0000,,"Health organization in CHARLESTOWN, MA with annual revenue of approximately $89M",
CATHOLIC CHARITIES COMMUNITY SERVICES ARCHDIOCESE OF NEW YORK,135562185,Other,80 MAIDEN LANE 14TH FLOOR,NEW YORK,NY,10038-4828,,"Other organization in NEW YORK, NY with annual revenue of approximately $88M",
THE MEDICAL UNIVERSITY OF SOUTH CAROLINA FOUNDATION,576028985,Health,18 BEE ST MSC 450,CHARLESTON,SC,29425-8910,,"Health organization in CHARLESTON, SC with annual revenue of approximately $88M",
THE HOME FOR LITTLE WANDERERS INC,042104764,Human Services,72-74 E DEDHAM STREET,BOSTON,MA,02118-2315,,"Human Services organization in BOSTON, MA with annual revenue of approximately $88M",
ST THOMAS UNIVERSITY INC,590949880,Other,16401 NW 37TH AVE,MIAMI GARDENS,FL,33054-6313,,"Other organization in MIAMI GARDENS, FL with annual revenue of approximately $88M",
LUTHERAN HOMES OF SOUTH CAROLINA INC,570327887,Human Services,300 MINISTRY DR,IRMO,SC,29063-2366,,"Human Services organization in IRMO, SC with annual revenue of approximately $88M",
HOLLAND HOME,381366927,Human Services,2100 RAYBROOK ST SE STE 300,GRAND RAPIDS,MI,49546-5783,,"Human Services organization in GRAND RAPIDS, MI with annual revenue of approximately $88M",
DEMOCRACY PREP NEW YORK CHARTER SCHOOLS,061581474,Education,3872 3RD AVE,BRONX,NY,10457-8266,,"Education organization in BRONX, NY with annual revenue of approximately $88M",
ASTERA HEALTH,410713913,Other,415 JEFFERSON ST N,WADENA,MN,56482-1264,,"Other organization in WADENA, MN with annual revenue of approximately $88M",
ROCKCASTLE COUNTY HOSPITAL INC,610523304,Health,145 NEWCOMB AVE,MOUNT VERNON,KY,40456-2728,,"Health organization in MOUNT VERNON, KY with annual revenue of approximately $88M",
WESTMINSTER SCHOOLS INC,580566206,Education,1424 W PACES FERRY RD NW,ATLANTA,GA,30327-2428,,"Education organization in ATLANTA, GA with annual revenue of approximately $88M",
LIFEPLAN NY INC,921743599,Human Services,258 GENESEE STREET,UTICA,NY,13502-4636,,"Human Services organization in UTICA, NY with annual revenue of approximately $88M",
MEMORIAL HERMANN FOUNDATION,741653640,Health,929 GESSNER RD STE 1900,HOUSTON,TX,77024-2317,,"Health organization in HOUSTON, TX with annual revenue of approximately $88M",
BENEDICTINE UNIVERSITY,362722198,Education,5700 COLLEGE RD,LISLE,IL,60532-2851,,"Education organization in LISLE, IL with annual revenue of approximately $88M",
MARCH OF DIMES INC,131846366,Health,1550 CRYSTAL DR STE 1300,ARLINGTON,VA,22202-4144,,"Health organization in ARLINGTON, VA with annual revenue of approximately $88M",
OTIS COLLEGE OF ART AND DESIGN,132981115,Education,9045 LINCOLN BLVD,LOS ANGELES,CA,90045-3505,,"Education organization in LOS ANGELES, CA with annual revenue of approximately $88M",
CHILDRENS PHYSICIAN SERVICES OF SOUTH TEXAS,742620408,Health,3533 S ALAMEDA ST,CORP CHRISTI,TX,78411-1721,,"Health organization in CORP CHRISTI, TX with annual revenue of approximately $88M",
PINECREST ACADEMY OF NEVADA,455065099,Education,1360 S BOULDER HWY,HENDERSON,NV,89015-6958,,"Education organization in HENDERSON, NV with annual revenue of approximately $88M",
MILLIKIN UNIVERSITY,370706154,Education,1184 W MAIN ST,DECATUR,IL,62522-2039,,"Education organization in DECATUR, IL with annual revenue of approximately $88M",
QUEENS UNIVERSITY OF CHARLOTTE,560530003,Education,1900 SELWYN AVE,CHARLOTTE,NC,28274-0001,,"Education organization in CHARLOTTE, NC with annual revenue of approximately $88M",
EHS HOME HEALTH CARE SERVICE INC,362913108,Health,3075 HIGHLAND PKWY FL 6,DOWNERS GROVE,IL,60515-5563,,"Health organization in DOWNERS GROVE, IL with annual revenue of approximately $88M",
TOUCHETTE REGIONAL HOSPITAL INC,371305510,Health,5900 BOND AVE,CAHOKIA HGTS,IL,62207-2326,,"Health organization in CAHOKIA HGTS, IL with annual revenue of approximately $88M",
GOODWILL INDUSTRIES OF NORTHERN NEW ENGLAND,010284340,Human Services,34 HUTCHERSON DRIVE,GORHAM,ME,04038-2743,,"Human Services organization in GORHAM, ME with annual revenue of approximately $88M",
PLANNED PARENTHOOD OF GREATER NEW YORK INC,132621497,Health,26 BLEECKER ST,NEW YORK,NY,10012-2413,,"Health organization in NEW YORK, NY with annual revenue of approximately $88M",
GOODWILL INDUSTRIES OF THE SOUTHERN PIEDMONT INC,560844639,Human Services,5301 WILKINSON BLVD,CHARLOTTE,NC,28208-5455,,"Human Services organization in CHARLOTTE, NC with annual revenue of approximately $88M",
GOODWILL KEYSTONE AREA,231365338,Human Services,2151 LINGLESTOWN RD,HARRISBURG,PA,17110-9499,,"Human Services organization in HARRISBURG, PA with annual revenue of approximately $88M",
ASSOCIATION FOR COMPUTING MACHINERY INC,131921358,Research,1601 BROADWAY 10TH FLOOR,NEW YORK,NY,10019-7434,,"Research organization in NEW YORK, NY with annual revenue of approximately $88M",
KETTERING UNIVERSITY,382410852,Education,1700 UNIVERSITY AVE,FLINT,MI,48504-6214,,"Education organization in FLINT, MI with annual revenue of approximately $88M",
HUMANGOOD PENNSYLVANIA,231547587,Human Services,1900 HUNTINGTON DR,DUARTE,CA,91010-2694,,"Human Services organization in DUARTE, CA with annual revenue of approximately $88M",
HOLY FAMILY MEMORIAL INC,390806395,Health,PO BOX 1450,MANITOWOC,WI,54221-1450,,"Health organization in MANITOWOC, WI with annual revenue of approximately $88M",
SECOND HARVEST FOOD BANK OF ORANGE COUNTY INC,320362611,Human Services,8014 MARINE WAY,IRVINE,CA,92618-2235,,"Human Services organization in IRVINE, CA with annual revenue of approximately $88M",
LOW INCOME INVESTMENT FUND,942952578,Human Services,49 STEVENSON ST STE 300,SAN FRANCISCO,CA,94105-2950,,"Human Services organization in SAN FRANCISCO, CA with annual revenue of approximately $88M",
THURGOOD MARSHALL COLLEGE FUND INC,411750692,Education,901 F ST NW STE 700,WASHINGTON,DC,20004-1436,,"Education organization in WASHINGTON, DC with annual revenue of approximately $88M",
TRINITY CONTINUING CARE SERVICES,382559656,Health,PO BOX 530009,LIVONIA,MI,48153-0009,,"Health organization in LIVONIA, MI with annual revenue of approximately $88M",
BRAZOS EDUCATION LOAN AUTHORITY INC,203868073,Education,5609 CROSSLAKE PKWY,WACO,TX,76712-5500,,"Education organization in WACO, TX with annual revenue of approximately $88M",
NEOMED CENTER INC,660485440,Other,PO BOX 1277,GURABO,PR,00778-1277,,"Other organization in GURABO, PR with annual revenue of approximately $88M",
ST JOHNS SCHOOL,741185668,Other,2401 CLAREMONT LN,HOUSTON,TX,77019-5811,,"Other organization in HOUSTON, TX with annual revenue of approximately $88M",
BLACKBIRD LABORATORIES INC,921555633,Health,101 W DICKMAN ST SUITE 100,BALTIMORE,MD,21230-5000,,"Health organization in BALTIMORE, MD with annual revenue of approximately $88M",
BANK STREET COLLEGE OF EDUCATION,135562167,Education,610 W 112TH ST,NEW YORK,NY,10025-1898,,"Education organization in NEW YORK, NY with annual revenue of approximately $88M",
HEART OF TEXAS COMMUNITY HEALTH CENTER INC,742867580,Health,1600 PROVIDENCE DR,WACO,TX,76707-2261,,"Health organization in WACO, TX with annual revenue of approximately $88M",
OHEL CHILDRENS HOME AND FAMILY SERVICES INC,116078704,Human Services,1268 E 14TH ST,BROOKLYN,NY,11230-5241,,"Human Services organization in BROOKLYN, NY with annual revenue of approximately $88M",
AMERICAN JEWISH COMMITTEE,135563393,Religion,165 E 56TH ST,NEW YORK,NY,10022-2709,,"Religion organization in NEW YORK, NY with annual revenue of approximately $88M",
ACADEMY FOUNDATION,952243698,Arts & Culture,8949 WILSHIRE BLVD,BEVERLY HILLS,CA,90211-1907,,"Arts & Culture organization in BEVERLY HILLS, CA with annual revenue of approximately $88M",
BISBEE HOSPITAL ASSOCIATION,860334996,Health,101 COLE AVENUE,BISBEE,AZ,85603-1327,,"Health organization in BISBEE, AZ with annual revenue of approximately $88M",
MIAMI JEWISH HEALTH SYSTEMS INC,590624414,Human Services,5200 NE 2ND AVE,MIAMI,FL,33137-2706,,"Human Services organization in MIAMI, FL with annual revenue of approximately $87M",
CAMC GREENBRIER VALLEY MEDICAL CENTER INC,884128022,Health,501 MORRIS ST,CHARLESTON,WV,25301-1326,,"Health organization in CHARLESTON, WV with annual revenue of approximately $87M",
EASTERN MAINE HEALTHCARE SYSTEMS,010459837,Health,43 WHITING HILL RD,BREWER,ME,04412-1004,,"Health organization in BREWER, ME with annual revenue of approximately $87M",
MOSAIC MEDICAL CENTER - MARYVILLE,832249459,Health,5325 FARAON ST,SAINT JOSEPH,MO,64506-3488,,"Health organization in SAINT JOSEPH, MO with annual revenue of approximately $87M",
CORNELL COLLEGE,420680335,Education,600 1ST ST SW,MOUNT VERNON,IA,52314-1006,,"Education organization in MOUNT VERNON, IA with annual revenue of approximately $87M",
BOONE MEMORIAL HOSPITAL INC,550477361,Health,701 MADISON AVE,MADISON,WV,25130-1669,,"Health organization in MADISON, WV with annual revenue of approximately $87M",
THE ACADEMY CHARTER SCHOOL,800353508,Education,117 N FRANKLIN ST,HEMPSTEAD,NY,11550-1314,,"Education organization in HEMPSTEAD, NY with annual revenue of approximately $87M",
COMAGINE HEALTH,911072875,Other,10700 MERIDIAN AVE N STE 300,SEATTLE,WA,98133-9040,,"Other organization in SEATTLE, WA with annual revenue of approximately $87M",
BIRCH FAMILY SERVICES INC,112503193,Human Services,104 WEST 29TH ST 3RD FLOOR,NEW YORK,NY,10001-5310,,"Human Services organization in NEW YORK, NY with annual revenue of approximately $87M",
HOSPICE OF THE WESTERN RESERVE INC,341256377,Human Services,17876 SAINT CLAIR AVE,CLEVELAND,OH,44110-2602,,"Human Services organization in CLEVELAND, OH with annual revenue of approximately $87M",
THE RHODE ISLAND COMMUNITY FOUNDATION,222604963,Community,ONE UNION STATION,PROVIDENCE,RI,02903-1758,,"Community organization in PROVIDENCE, RI with annual revenue of approximately $87M",
HOSPICE & PALLIATIVE CARE CHARLOTTE REGION,561219017,Human Services,7845 LITTLE AVE,CHARLOTTE,NC,28226-8198,,"Human Services organization in CHARLOTTE, NC with annual revenue of approximately $87M",
ST LUKES DES PERES EPISCOPAL-PRESBYTERIAN HOSPITAL,824314522,Health,2345 DOUGHERTY FERRY RD,SAINT LOUIS,MO,63122-3313,,"Health organization in SAINT LOUIS, MO with annual revenue of approximately $87M",
TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,751977850,Health,201 WALLS DR,CLEBURNE,TX,76033-4007,,"Health organization in CLEBURNE, TX with annual revenue of approximately $87M",
CHILD DEVELOPMENT RESOURCES OF VENTURA COUNTY INC,953543275,Education,221 VENTURA BLVD,OXNARD,CA,93036-0277,,"Education organization in OXNARD, CA with annual revenue of approximately $87M",
ACACIA CENTER FOR JUSTICE,874099467,Human Services,32 BROADWAY STE 1414,NEW YORK,NY,10004-1636,,"Human Services organization in NEW YORK, NY with annual revenue of approximately $87M",
UTAH NAVAJO HEALTH SYSTEM INCORPORATED,870560763,Health,PO BOX 130,MONTEZUMA CRK,UT,84534-0130,,"Health organization in MONTEZUMA CRK, UT with annual revenue of approximately $87M",
ALAMO TRUST INC,474365749,Arts & Culture,321 ALAMO PLZ STE 200,SAN ANTONIO,TX,78205-2698,,"Arts & Culture organization in SAN ANTONIO, TX with annual revenue of approximately $87M",
SOCIAL AND ENVIRONMENTAL ENTREPRENEURS INC,954116679,Environment,23564 CALABASAS ROAD,CALABASAS,CA,91302-1324,,"Environment organization in CALABASAS, CA with annual revenue of approximately $87M",
LOWCOUNTRY FOOD BANK INC,570751835,Other,2864 AZALEA DR,CHARLESTON,SC,29405-8216,,"Other organization in CHARLESTON, SC with annual revenue of approximately $87M",
BRIDGEWELL INCORPORATED,042296940,Other,10 DEARBORN ROAD,PEABODY,MA,01960-8836,,"Other organization in PEABODY, MA with annual revenue of approximately $87M",
PARKER UNIVERSITY,751596658,Education,2540 WALNUT HILL LN,DALLAS,TX,75229-5609,,"Education organization in DALLAS, TX with annual revenue of approximately $87M",
COMMUNITY CARE OF WEST VIRGINIA INC,550599096,Other,PO BOX 217,ROCK CAVE,WV,26234-0217,,"Other organization in ROCK CAVE, WV with annual revenue of approximately $87M",
AHF MCO OF FLORIDA INC,208572701,Health,CO 6255 SUNSET BLVD 21ST FLOOR,LOS ANGELES,CA,90028-0000,,"Health organization in LOS ANGELES, CA with annual revenue of approximately $87M",
MEDICAL COLLEGE OF WISCONSON AFFILIATED HOSPITALS INC,391341366,Other,8701 WATERTOWN PLANK RD,MILWAUKEE,WI,53226-3548,,"Other organization in MILWAUKEE, WI with annual revenue of approximately $87M",
JEWISH HOME LIFECARE MANHATTAN,131624033,Health,120 W 106TH ST,NEW YORK,NY,10025-3923,,"Health organization in NEW YORK, NY with annual revenue of approximately $87M",
COLUMBUS ZOOLOGICAL PARK ASSOCIATION,314390844,Health,9990 RIVERSIDE DR,POWELL,OH,43065-9606,,"Health organization in POWELL, OH with annual revenue of approximately $87M",
NATIONAL ASSOCIATION FOR THE EXCHANGE OF INDUSTRIAL RESOURCES I,362906866,Community,560 MCCLURE ST,GALESBURG,IL,61401-4286,,"Community organization in GALESBURG, IL with annual revenue of approximately $87M",
REHAB JV LLC,814446403,Health,2000 WILKES RIDGE DR,RICHMOND,VA,23233-7632,,"Health organization in RICHMOND, VA with annual revenue of approximately $87M",
FSY LLC,475608488,Other,A-153 ASB,PROVO,UT,84602-1014,,"Other organization in PROVO, UT with annual revenue of approximately $87M",
RIVERSIDE-SAN BERNARDINO COUNTY INDIAN HEALTH INC,952846605,Health,11980 MT VERNON AVENUE,GRAND TERRACE,CA,92313-5172,,"Health organization in GRAND TERRACE, CA with annual revenue of approximately $87M",
INTEGRACE INC,521710891,Health,420 DELAWARE DR,FT WASHINGTON,PA,19034-2711,,"Health organization in FT WASHINGTON, PA with annual revenue of approximately $87M",
CRANBROOK EDUCATIONAL COMMUNITY,382015048,Education,39221 WOODWARD AVE,BLOOMFIELD HILLS,MI,48304-5162,,"Education organization in BLOOMFIELD HILLS, MI with annual revenue of approximately $87M",
BM-A INSTITUTE,932888199,Education,3000 EL CAMINO REAL STE 2-1000,PALO ALTO,CA,94306-2119,,"Education organization in PALO ALTO, CA with annual revenue of approximately $87M",
INTERBOROUGH DEVELOPMENTAL & CONSULTATION CENTER INC,237358415,Health,1623 KINGS HWY,BROOKLYN,NY,11229-1209,,"Health organization in BROOKLYN, NY with annual revenue of approximately $87M",
HARTWICK COLLEGE,150533561,Education,1 HARTWICK DR,ONEONTA,NY,13820-4000,,"Education organization in ONEONTA, NY with annual revenue of approximately $87M",
VERSITI INDIANA INC,350991629,Health,3450 N MERIDIAN ST,INDIANAPOLIS,IN,46208-4437,,"Health organization in INDIANAPOLIS, IN with annual revenue of approximately $87M",
HOPEHEALTH HOSPICE & PALLIATIVE CARE,510192422,Human Services,1085 N MAIN ST,PROVIDENCE,RI,02904-5719,,"Human Services organization in PROVIDENCE, RI with annual revenue of approximately $86M",
CAREFLITE,751657155,Health,1630 CORPORATE CT,IRVING,TX,75038-2203,,"Health organization in IRVING, TX with annual revenue of approximately $86M",
AVID CENTER,330522594,Education,9797 AERO DR STE 100,SAN DIEGO,CA,92123-1898,,"Education organization in SAN DIEGO, CA with annual revenue of approximately $86M",
PARTNERS COOPERATIVE INC,161644265,Health,3625 CUMBERLAND BLVD SE STE 1425,ATLANTA,GA,30339-6428,,"Health organization in ATLANTA, GA with annual revenue of approximately $86M",
MEDICAL SERVICES INC,391536207,Health,11040 N STATE ROAD 77 ATTENTION PAY,HAYWARD,WI,54843-0000,,"Health organization in HAYWARD, WI with annual revenue of approximately $86M",
MASTERY SCHOOLS OF CAMDEN INC,465158488,Education,5700 WAYNE AVE,PHILADELPHIA,PA,19144-3314,,"Education organization in PHILADELPHIA, PA with annual revenue of approximately $86M",
BENNINGTON COLLEGE CORPORATION,030179414,Education,RT 67A,BENNINGTON,VT,05201-0000,,"Education organization in BENNINGTON, VT with annual revenue of approximately $86M",
TIGER ATHLETIC FOUNDATION,721004960,Education,PO BOX 711,BATON ROUGE,LA,70821-0711,,"Education organization in BATON ROUGE, LA with annual revenue of approximately $86M",
CARNEGIE ENDOWMENT FOR INTERNATIONAL PEACE,130552040,International,1779 MASSACHUSETTS AV NW,WASHINGTON,DC,20036-2109,,"International organization in WASHINGTON, DC with annual revenue of approximately $86M",
AZTEC SHOPS LTD,950516240,Education,5500 CAMPANILE DRIVE SAN DIEGO STAT,SAN DIEGO,CA,92182-1701,,"Education organization in SAN DIEGO, CA with annual revenue of approximately $86M",
KENTUCKYONE HEALTH MEDICAL GROUP INC,611352729,Health,200 ABRAHAM FLEXNER WAY,LOUISVILLE,KY,40202-2877,,"Health organization in LOUISVILLE, KY with annual revenue of approximately $86M",
WESTERN RESERVE AREA AGENCY ON AGING,341620774,Human Services,1700 E 13TH ST STE 114,CLEVELAND,OH,44114-3285,,"Human Services organization in CLEVELAND, OH with annual revenue of approximately $86M",
COMMUNITY CLINICS HEALTH NETWORK,330759107,Health,3710 RUFFIN RD,SAN DIEGO,CA,92123-1812,,"Health organization in SAN DIEGO, CA with annual revenue of approximately $86M",
OLE HEALTH,237221695,Health,1141 PEAR TREE LN STE 100,NAPA,CA,94558-6485,,"Health organization in NAPA, CA with annual revenue of approximately $86M",
COMMUNITY HEALTH CARE,911349657,Health,1148 BROADWAY STE 100,TACOMA,WA,98402-3518,,"Health organization in TACOMA, WA with annual revenue of approximately $86M",
ARKANSAS METHODIST HOSPITAL CORPORATION,710230218,Health,900 W KINGSHIGHWAY,PARAGOULD,AR,72450-5942,,"Health organization in PARAGOULD, AR with annual revenue of approximately $86M",
CHILDRENS HOME & AID SOCIETY OF ILLINOIS,362167743,Human Services,200 W MONROE ST STE 2100,CHICAGO,IL,60606-5071,,"Human Services organization in CHICAGO, IL with annual revenue of approximately $86M",
JOHN KNOX VILLAGE OF FLORIDA INC,591800721,Human Services,651 SW 6TH ST,POMPANO BEACH,FL,33060-3700,,"Human Services organization in POMPANO BEACH, FL with annual revenue of approximately $86M",
SEATTLE THEATRE GROUP,943130227,Arts & Culture,911 PINE ST,SEATTLE,WA,98101-1818,,"Arts & Culture organization in SEATTLE, WA with annual revenue of approximately $86M",
CHARLES B WANG COMMUNITY HEALTH CENTER INC,132739694,Health,268 CANAL STREET,NEW YORK,NY,10013-3599,,"Health organization in NEW YORK, NY with annual revenue of approximately $86M",
SPARROW EATON HOSPITAL,382007629,Health,321 E HARRIS ST,CHARLOTTE,MI,48813-1629,,"Health organization in CHARLOTTE, MI with annual revenue of approximately $86M",
PARALYZED VETERANS OF AMERICA,131946868,Health,1875 EYE STREET NW SUITE 1100,WASHINGTON,DC,20006-5421,,"Health organization in WASHINGTON, DC with annual revenue of approximately $86M",
JOHN BROWN UNIVERSITY,710239576,Education,2000 W UNIVERSITY ST,SILOAM SPGS,AR,72761-2112,,"Education organization in SILOAM SPGS, AR with annual revenue of approximately $86M",
MENORAH PARK CENTER FOR SENIOR LIVING,340714443,Human Services,27100 CEDAR RD,BEACHWOOD,OH,44122-1109,,"Human Services organization in BEACHWOOD, OH with annual revenue of approximately $86M",
NEBRASKA METHODIST HEALTH SYSTEM INC,470639839,Health,825 S 169TH ST,OMAHA,NE,68118-9300,,"Health organization in OMAHA, NE with annual revenue of approximately $86M",
INDEPENDENT GROUP HOME LIVING PROGRAM INC,112458584,Human Services,221 N SUNRISE SERVICE RD,MANORVILLE,NY,11949-9604,,"Human Services organization in MANORVILLE, NY with annual revenue of approximately $86M",
COMMUNITY FOUNDATION OF NORTH TEXAS,752267767,Community,777 MAIN ST STE 2850,FORT WORTH,TX,76102-5303,,"Community organization in FORT WORTH, TX with annual revenue of approximately $86M",
MIGHTYCAUSE CHARITABLE FOUNDATION,272499903,Community,PO BOX 160,MARIANNA,FL,32447-0160,,"Community organization in MARIANNA, FL with annual revenue of approximately $86M",
SPRINGBROOK NY INC,150539129,Human Services,105 CAMPUS DR,ONEONTA,NY,13820-6175,,"Human Services organization in ONEONTA, NY with annual revenue of approximately $86M",
ISDA FRATERNAL ASSOCIATION,251091698,Other,419 WOOD ST,PITTSBURGH,PA,15222-1825,,"Other organization in PITTSBURGH, PA with annual revenue of approximately $86M",
SOUTH SHORE MEDICAL CENTER,042297845,Health,143 LONGWATER DR,NORWELL,MA,02061-1683,,"Health organization in NORWELL, MA with annual revenue of approximately $86M",
INFIRMARY HEALTH SYSTEM INC,630841123,Health,PO BOX 2226,MOBILE,AL,36652-2226,,"Health organization in MOBILE, AL with annual revenue of approximately $86M",
IMAGINE SCHOOLS NON-PROFIT INC,203590526,Education,1900 GALLOWS RD STE 250,VIENNA,VA,22182-2758,,"Education organization in VIENNA, VA with annual revenue of approximately $86M",
MILLCREEK COMMUNITY HOSPITAL,251002937,Health,5515 PEACH ST,ERIE,PA,16509-2603,,"Health organization in ERIE, PA with annual revenue of approximately $86M",
SOKA UNIVERSITY OF AMERICA,953909672,Education,1 UNIVERSITY DR,ALISO VIEJO,CA,92656-8081,,"Education organization in ALISO VIEJO, CA with annual revenue of approximately $86M",
HUSSON UNIVERSITY,010271210,Education,1 COLLEGE CIR,BANGOR,ME,04401-2929,,"Education organization in BANGOR, ME with annual revenue of approximately $86M",
MOUNT SAINT MARY COLLEGE,141468399,Education,330 POWELL AVE,NEWBURGH,NY,12550-3412,,"Education organization in NEWBURGH, NY with annual revenue of approximately $86M",
LINCOLN UNIVERSITY,231352655,Education,1570 BALTIMORE PIKE,LINCOLN UNIV,PA,19352-9141,,"Education organization in LINCOLN UNIV, PA with annual revenue of approximately $86M",
CHILDRENS HOME SOCIETY OF WASHINGTON,910575955,Human Services,12360 LAKE CITY WAY NE STE 450,SEATTLE,WA,98125-5452,,"Human Services organization in SEATTLE, WA with annual revenue of approximately $86M",
PASSAVANT MEMORIAL HOMES,251021794,Human Services,102 PASSAVANT WAY,PITTSBURGH,PA,15238-1318,,"Human Services organization in PITTSBURGH, PA with annual revenue of approximately $86M",
FINANCIAL ACCOUNTING FOUNDATION,237211935,Community,801 MAIN AVE,NORWALK,CT,06851-1127,,"Community organization in NORWALK, CT with annual revenue of approximately $86M",
COUNCIL FOR NATIVE HAWAIIAN ADVANCEMENT,910313383,Education,91-1270 KINOIKI STREET BUILDING 1,KAPOLEI,HI,96707-4128,,"Education organization in KAPOLEI, HI with annual revenue of approximately $86M",
CENTRAL VIRGINIA HEALTH SERVICES INC,540887287,Health,PO BOX 220,NEW CANTON,VA,23123-0220,,"Health organization in NEW CANTON, VA with annual revenue of approximately $86M",
