name,ein,category,address,city,state,zip_code,website,description,phone
HAYS MEDICAL CENTER INC,480559088,Health,2220 CANTERBURY DR,HAYS,KS,67601-2370,,"Health organization in HAYS, KS with annual revenue of approximately $259M",
T J SAMSON COMMUNITY HOSPITAL,610461767,Health,1301 N RACE ST,GLASGOW,KY,42141-3454,,"Health organization in GLASGOW, KY with annual revenue of approximately $259M",
LINCOLN MEMORIAL UNIVERSITY,620479542,Education,6965 CUMBERLAND GAP PKWY,HARROGATE,TN,37752-8245,,"Education organization in HARROGATE, TN with annual revenue of approximately $258M",
CHILDRENS SPECIALTY GROUP INC,391990012,Health,PO BOX 1997,MILWAUKEE,WI,53201-1997,,"Health organization in MILWAUKEE, WI with annual revenue of approximately $258M",
LAFAYETTE GENERAL HEALTH SYSTEM INC,383646817,Health,920 W PINHOOK,LAFAYETTE,LA,70503-2455,,"Health organization in LAFAYETTE, LA with annual revenue of approximately $258M",
AURORA HEALTH CARE INC,391442285,Health,PO BOX 343910,MILWAUKEE,WI,53234-3910,,"Health organization in MILWAUKEE, WI with annual revenue of approximately $258M",
BREAKTHROUGH T1D,231907729,Health,200 VESEY STREET28TH FLOOR,NEW YORK,NY,10281-5504,,"Health organization in NEW YORK, NY with annual revenue of approximately $258M",
DEBORAH HEART & LUNG CENTER,231550955,Health,200 TRENTON RD,BROWNS MILLS,NJ,08015-1705,,"Health organization in BROWNS MILLS, NJ with annual revenue of approximately $258M",
ASSOCIATED PHYSICIANS OF HARVARD FACULTY PHYSICIANS AT BETH ISREAL,320058309,Health,375 LONGWOOD AVE STE 3,BOSTON,MA,02215-5395,,"Health organization in BOSTON, MA with annual revenue of approximately $257M",
COLD SPRING HARBOR LABORATORY,112013303,Research,1 BUNGTOWN RD,COLD SPG HBR,NY,11724-2209,,"Research organization in COLD SPG HBR, NY with annual revenue of approximately $257M",
MCLEOD PHYSICIAN ASSOCIATES II,202935692,Health,555 E CHEVES ST,FLORENCE,SC,29506-2617,,"Health organization in FLORENCE, SC with annual revenue of approximately $257M",
OCLC INC,310734115,Education,6565 KILGOUR PL,DUBLIN,OH,43017-3315,,"Education organization in DUBLIN, OH with annual revenue of approximately $257M",
UNIVERSITY OF GEORGIA FOUNDATION,586033837,Education,1 PRESS PLACE 101,ATHENS,GA,30601-2605,,"Education organization in ATHENS, GA with annual revenue of approximately $257M",
LAKE REGIONAL HEALTH SYSTEM,237339737,Health,54 HOSPITAL DR,OSAGE BEACH,MO,65065-3050,,"Health organization in OSAGE BEACH, MO with annual revenue of approximately $257M",
EPHRAIM MCDOWELL REGIONAL MEDICAL C ENTER,610492356,Health,217 S 3RD ST,DANVILLE,KY,40422-1823,,"Health organization in DANVILLE, KY with annual revenue of approximately $257M",
ALBANY GENERAL HOSPITAL,930110095,Health,PO BOX 3000,CORVALLIS,OR,97339-3000,,"Health organization in CORVALLIS, OR with annual revenue of approximately $256M",
DEPAUW UNIVERSITY,350869045,Education,313 S LOCUST ST,GREENCASTLE,IN,46135-1736,,"Education organization in GREENCASTLE, IN with annual revenue of approximately $256M",
TRUSTEES OF MOUNT HOLYOKE COLLEGE,042103578,Education,50 COLLEGE ST,SOUTH HADLEY,MA,01075-1423,,"Education organization in SOUTH HADLEY, MA with annual revenue of approximately $255M",
COLUMBUS FOUNDATION,316044264,Community,1234 E BROAD ST,COLUMBUS,OH,43205-1405,,"Community organization in COLUMBUS, OH with annual revenue of approximately $255M",
FLORIDA HOSPITAL HEALTHCARE PARTNERS INC,462354804,Other,770 W GRANADA BLVD STE 101,ORMOND BEACH,FL,32174-5179,,"Other organization in ORMOND BEACH, FL with annual revenue of approximately $255M",
SUNSET PARK HEALTH COUNCIL INC,202508411,Health,150 55TH ST,BROOKLYN,NY,11220-2508,,"Health organization in BROOKLYN, NY with annual revenue of approximately $255M",
ADVENTIST BOLINGBROOK HOSPITAL,651219504,Other,500 REMINGTON BLVD,BOLINGBROOK,IL,60440-4906,,"Other organization in BOLINGBROOK, IL with annual revenue of approximately $255M",
NEW YORK INDEPENDENT SYSTEM OPERATOR INC,141815612,Community,10 KREY BLVD,RENSSELAER,NY,12144-9681,,"Community organization in RENSSELAER, NY with annual revenue of approximately $255M",
ASCENSION MEDICAL GROUP-SOUTHEAST WISCONSIN INC,391791586,Health,PO BOX 45998,SAINT LOUIS,MO,63145-5998,,"Health organization in SAINT LOUIS, MO with annual revenue of approximately $254M",
BRYN MAWR COLLEGE,231352621,Education,101 N MERION AVE,BRYN MAWR,PA,19010-2859,,"Education organization in BRYN MAWR, PA with annual revenue of approximately $254M",
LUMINIS HEALTH DOCTORS COMMUNITY MEDICAL CENTER INC,521638026,Health,2000 MEDICAL PKWY STE 606,ANNAPOLIS,MD,21401-3748,,"Health organization in ANNAPOLIS, MD with annual revenue of approximately $254M",
GOTTLIEB COMMUNITY HEALTH SERVICES CORPORATION,363332852,Health,701 W NORTH AVE,MELROSE PARK,IL,60160-1612,,"Health organization in MELROSE PARK, IL with annual revenue of approximately $254M",
CHILDRENS HOSPITAL LOS ANGELES MEDICAL GROUP INC,953777340,Other,3250 WILSHIRE BLVD STE 1101,LOS ANGELES,CA,90010-1513,,"Other organization in LOS ANGELES, CA with annual revenue of approximately $254M",
KENYON COLLEGE,314379507,Education,209 CHASE AVE,GAMBIER,OH,43022-5024,,"Education organization in GAMBIER, OH with annual revenue of approximately $253M",
SCO FAMILY OF SERVICES,112777066,Human Services,1415 KELLUM PL STE 140,GARDEN CITY,NY,11530-1604,,"Human Services organization in GARDEN CITY, NY with annual revenue of approximately $253M",
YOUNG ADULT INSTITUTE INC,112030172,Human Services,220 EAST 42ND STREET 8TH FLOOR,NEW YORK,NY,10017-5832,,"Human Services organization in NEW YORK, NY with annual revenue of approximately $253M",
HAMASPIK CARE INC,274628760,Health,5 PERLMAN DR,SPRING VALLEY,NY,10977-5281,,"Health organization in SPRING VALLEY, NY with annual revenue of approximately $253M",
GOOD SAMARITAN REGIONAL HEALTH CENTER,430653587,Health,12800 CORPORATE HILL DR,SAINT LOUIS,MO,63131-1833,,"Health organization in SAINT LOUIS, MO with annual revenue of approximately $253M",
MERCY HOSPITAL JEFFERSON,430687077,Health,PO BOX 350,CRYSTAL CITY,MO,63019-0350,,"Health organization in CRYSTAL CITY, MO with annual revenue of approximately $252M",
MARIN COMMUNITY FOUNDATION,943007979,Community,5 HAMILTON LANDING STE 200,NOVATO,CA,94949-8263,,"Community organization in NOVATO, CA with annual revenue of approximately $252M",
PHYSICIAN ENTERPRISE LLC,270263214,Health,2000 MEDICAL PKWY STE 606,ANNAPOLIS,MD,21401-3748,,"Health organization in ANNAPOLIS, MD with annual revenue of approximately $251M",
KENNEDY KRIEGER CHILDRENS HOSPITAL INC,520607971,Health,707 N BROADWAY,BALTIMORE,MD,21205-1832,,"Health organization in BALTIMORE, MD with annual revenue of approximately $251M",
STAMFORD HEALTH MEDICAL GROUP INC,271648289,Health,PO BOX 9317,STAMFORD,CT,06904-9317,,"Health organization in STAMFORD, CT with annual revenue of approximately $251M",
SANTE HEALTH FOUNDATION,200517238,Health,7370 NORTH PALM AVENUE SUITE 101,FRESNO,CA,93711-5782,,"Health organization in FRESNO, CA with annual revenue of approximately $251M",
LIFESPAN PHYSICIAN GROUP INC,050389801,Health,167 POINT STREET,PROVIDENCE,RI,02903-4771,,"Health organization in PROVIDENCE, RI with annual revenue of approximately $251M",
TRUSTEES OF UNION COLLEGE,141338580,Education,807 UNION ST,SCHENECTADY,NY,12308-3256,,"Education organization in SCHENECTADY, NY with annual revenue of approximately $251M",
SOUTHEASTERN REGIONAL MEDICAL CENTER LLC,264572436,Health,1500 DUARTE RD,DUARTE,CA,91010-3012,,"Health organization in DUARTE, CA with annual revenue of approximately $251M",
ENERGY TRUST OF OREGON INC,931313663,Environment,421 SW OAK ST STE 300,PORTLAND,OR,97204-1810,,"Environment organization in PORTLAND, OR with annual revenue of approximately $251M",
MORRIS HOSPITAL,362170155,Health,150 W HIGH ST,MORRIS,IL,60450-1463,,"Health organization in MORRIS, IL with annual revenue of approximately $251M",
UNITED NEGRO COLLEGE FUND INC,131624241,Education,1805 7TH STREET NW,WASHINGTON,DC,20001-3186,,"Education organization in WASHINGTON, DC with annual revenue of approximately $250M",
COLUMBIA COLLEGE CHICAGO,366112087,Education,600 S MICHIGAN AVE,CHICAGO,IL,60605-1900,,"Education organization in CHICAGO, IL with annual revenue of approximately $250M",
CARLE BROMENN MEDICAL CENTER,850682363,Health,611 W PARK ST,URBANA,IL,61801-2529,,"Health organization in URBANA, IL with annual revenue of approximately $250M",
STETSON UNIVERSITY INC,590624416,Education,421 N WOODLAND BLVD,DELAND,FL,32723-8300,,"Education organization in DELAND, FL with annual revenue of approximately $250M",
MEMORIAL HOSPITAL-WEST VOLUSIA INC,593256803,Health,701 W PLYMOUTH AVE,DELAND,FL,32720-3236,,"Health organization in DELAND, FL with annual revenue of approximately $250M",
ASCENSION PROVIDENCE ROCHESTER HOSPITAL,381359247,Health,1 FORD PL,DETROIT,MI,48202-3450,,"Health organization in DETROIT, MI with annual revenue of approximately $250M",
BIOLA UNIVERSITY INC,950549600,Education,13800 BIOLA AVE,LA MIRADA,CA,90639-0002,,"Education organization in LA MIRADA, CA with annual revenue of approximately $250M",
VINFEN CORPORATION,042632219,Human Services,950 CAMBRIDGE ST,CAMBRIDGE,MA,02141-1001,,"Human Services organization in CAMBRIDGE, MA with annual revenue of approximately $250M",
THE QUEENS HEALTH SYSTEMS,990238120,Health,1301 PUNCHBOWL ST,HONOLULU,HI,96813-2413,,"Health organization in HONOLULU, HI with annual revenue of approximately $249M",
CLARK UNIVERSITY,042111203,Education,950 MAIN ST,WORCESTER,MA,01610-1400,,"Education organization in WORCESTER, MA with annual revenue of approximately $249M",
SUN COAST NURSING CENTERS INC,200091844,Health,TWO BALA CYNWYD PLAZA 300,BALA CYNWYD,PA,19004-1512,,"Health organization in BALA CYNWYD, PA with annual revenue of approximately $249M",
COMMUNITIES FOUNDATION OF TEXAS,750964565,Community,5500 CARUTH HAVEN LN,DALLAS,TX,75225-8146,,"Community organization in DALLAS, TX with annual revenue of approximately $249M",
VETTER SENIOR LIVING,471108168,Health,20220 HARNEY ST,ELKHORN,NE,68022-2063,,"Health organization in ELKHORN, NE with annual revenue of approximately $248M",
ST MARYS FOOD BANK ALLIANCE,237353532,Human Services,2831 N 31ST AVE,PHOENIX,AZ,85009-1518,,"Human Services organization in PHOENIX, AZ with annual revenue of approximately $248M",
GROUP HEALTH CO-OPERATIVE OF EAU CLAIRE,396252984,Health,2503 N HILLCREST PKWY,ALTOONA,WI,54720-2569,,"Health organization in ALTOONA, WI with annual revenue of approximately $248M",
ST CHARLES HOSPITAL CORP,111871039,Health,200 BELLE TERRE RD,PRT JEFFERSON,NY,11777-1928,,"Health organization in PRT JEFFERSON, NY with annual revenue of approximately $248M",
NORTON SOUND HEALTH CORPORATION,920041488,Health,PO BOX 966,NOME,AK,99762-0966,,"Health organization in NOME, AK with annual revenue of approximately $248M",
ONE ACRE FUND,203668110,International,2070 GREEN BAY ROAD 183,HIGHLAND PARK,IL,60035-2412,,"International organization in HIGHLAND PARK, IL with annual revenue of approximately $248M",
NEIGHBORHEALTH CORPORATION,237425849,Health,10 GOVE ST,EAST BOSTON,MA,02128-1920,,"Health organization in EAST BOSTON, MA with annual revenue of approximately $247M",
MERS MISSOURI GOODWILL INDUSTRIES,430652657,Human Services,1727 LOCUST ST,SAINT LOUIS,MO,63103-1703,,"Human Services organization in SAINT LOUIS, MO with annual revenue of approximately $247M",
HAWAII PACIFIC HEALTH,990246363,Health,55 MERCHANT STREET 24TH FLOOR,HONOLULU,HI,96813-4333,,"Health organization in HONOLULU, HI with annual revenue of approximately $247M",
NUVANCE HEALTH MEDICAL PRACTICE PC,562669185,Health,45 READE PL,POUGHKEEPSIE,NY,12601-3947,,"Health organization in POUGHKEEPSIE, NY with annual revenue of approximately $247M",
FLORIDA HOSPITAL ZEPHYRHILLS INC,592108057,Health,7050 GALL BLVD,ZEPHYRHILLS,FL,33541-1347,,"Health organization in ZEPHYRHILLS, FL with annual revenue of approximately $246M",
PHOEBE PHYSICIAN GROUP INC,263792403,Health,417 W 3RD AVE,ALBANY,GA,31701-1943,,"Health organization in ALBANY, GA with annual revenue of approximately $246M",
RESEARCH FOUNDATION FOR MENTAL HYGIENE INC,141410842,Health,150 BROADWAY STE 301,MENANDS,NY,12204-2726,,"Health organization in MENANDS, NY with annual revenue of approximately $246M",
ST VINCENTS EAST,630578923,Health,500 22ND STREET SOUTH SUITE 408,BIRMINGHAM,AL,35233-3110,,"Health organization in BIRMINGHAM, AL with annual revenue of approximately $246M",
NORTH TEXAS FOOD BANK,751785357,Other,3677 MAPLESHADE LN,PLANO,TX,75075-5753,,"Other organization in PLANO, TX with annual revenue of approximately $245M",
HOLZER HOSPITAL FOUNDATION,314379491,Health,100 JACKSON PIKE,GALLIPOLIS,OH,45631-1560,,"Health organization in GALLIPOLIS, OH with annual revenue of approximately $245M",
MUNSON HEALTHCARE,382640544,Other,1105 SIXTH ST,TRAVERSE CITY,MI,49684-2345,,"Other organization in TRAVERSE CITY, MI with annual revenue of approximately $244M",
DICKINSON COLLEGE,231365954,Education,PO BOX 1773,CARLISLE,PA,17013-2896,,"Education organization in CARLISLE, PA with annual revenue of approximately $244M",
GUNDERSEN CLINIC LTD,391028657,Health,1836 SOUTH AVE,LA CROSSE,WI,54601-5429,,"Health organization in LA CROSSE, WI with annual revenue of approximately $244M",
SAINT LUKES SOUTH HOSPITAL INC,481203262,Health,12300 METCALF AVE,OVERLAND PARK,KS,66213-1324,,"Health organization in OVERLAND PARK, KS with annual revenue of approximately $244M",
CASTLE MEDICAL CENTER,990107330,Health,1 ADVENTIST HEALTH WAY,ROSEVILLE,CA,95661-3266,,"Health organization in ROSEVILLE, CA with annual revenue of approximately $244M",
ROGER WILLIAMS UNIVERSITY,050277222,Education,1 OLD FERRY RD,BRISTOL,RI,02809-2923,,"Education organization in BRISTOL, RI with annual revenue of approximately $243M",
UNITED CEREBRAL PALSY ASSOCIATIONS OF NEW YORK STATE INC,131623856,Health,40 RECTOR STREET 15TH FLOOR,NEW YORK,NY,10006-1722,,"Health organization in NEW YORK, NY with annual revenue of approximately $243M",
PATIENT ADVOCATE FOUNDATION INC,541806317,Education,421 BUTLEER FARM ROAD,HAMPTON,VA,23666-9904,,"Education organization in HAMPTON, VA with annual revenue of approximately $243M",
CALHFA HOMEOWNER RELIEF CORPORATION,871237752,Community,500 CAPITOL MALL STE 1400,SACRAMENTO,CA,95814-4740,,"Community organization in SACRAMENTO, CA with annual revenue of approximately $243M",
THE MARY LANNING MEMORIAL HOSPITAL ASSOCIATION,470378779,Health,715 N ST JOSEPH AVE,HASTINGS,NE,68901-4451,,"Health organization in HASTINGS, NE with annual revenue of approximately $243M",
UNIVERSITY OF PORTLAND,930401259,Education,5000 N WILLAMETTE BLVD,PORTLAND,OR,97203-5798,,"Education organization in PORTLAND, OR with annual revenue of approximately $243M",
KIPP DC PUBLIC CHARTER SCHOOLS,742974642,Education,1255 UNION ST NE STE 900,WASHINGTON,DC,20002-8496,,"Education organization in WASHINGTON, DC with annual revenue of approximately $243M",
GREATER HOUSTON COMMUNITY FOUNDATION,237160400,Community,515 POST OAK BLVD 1000,HOUSTON,TX,77027-9482,,"Community organization in HOUSTON, TX with annual revenue of approximately $242M",
OKLAHOMA STATE UNIVERSITY FOUNDATION,736097060,Education,400 S MONROE ST,STILLWATER,OK,74074-3322,,"Education organization in STILLWATER, OK with annual revenue of approximately $242M",
BURRELL INC,431081715,Other,2885 W BATTLEFIELD ST,SPRINGFIELD,MO,65807-3952,,"Other organization in SPRINGFIELD, MO with annual revenue of approximately $242M",
LIPSCOMB UNIVERSITY,620485733,Other,1 UNIVERSITY PARK DR,NASHVILLE,TN,37204-3956,,"Other organization in NASHVILLE, TN with annual revenue of approximately $242M",
WEST VIRGINIA UNIV FOUNDATION INC,556017181,Education,PO BOX 1650,MORGANTOWN,WV,26507-1650,,"Education organization in MORGANTOWN, WV with annual revenue of approximately $242M",
U C SAN DIEGO FOUNDATION,952872494,Education,9500 GILMAN DRIVE 0940,LA JOLLA,CA,92093-0940,,"Education organization in LA JOLLA, CA with annual revenue of approximately $242M",
HEALTHEAST WOODWINDS HOSPITAL,411592761,Health,2450 RIVERSIDE AVE,MINNEAPOLIS,MN,55454-1450,,"Health organization in MINNEAPOLIS, MN with annual revenue of approximately $241M",
PHI GROUP RETURN,412273452,Other,1 TRINITY DR E STE 201,DILLSBURG,PA,17019-8522,,"Other organization in DILLSBURG, PA with annual revenue of approximately $241M",
LEWIS AND CLARK COLLEGE,930386858,Education,615 S PALATINE HILL RD,PORTLAND,OR,97219-8091,,"Education organization in PORTLAND, OR with annual revenue of approximately $241M",
DOUGLAS HOSPITAL INC,582026750,Health,793 SAWYER RD,MARIETTA,GA,30062-2222,,"Health organization in MARIETTA, GA with annual revenue of approximately $241M",
UNIVERSITY OF GEORGIA ATHLETIC ASSOCIATION INC,580652518,Education,456 E BROAD ST RM 225,ATHENS,GA,30602-1536,,"Education organization in ATHENS, GA with annual revenue of approximately $241M",
WORLD CENTRAL KITCHEN INCORPORATED,273521132,International,200 MASSACHUSETTS AVE NW,WASHINGTON,DC,20001-1429,,"International organization in WASHINGTON, DC with annual revenue of approximately $241M",
UNITED HEALTH CENTERS OF THE SAN JOAQUIN VALLEY,941732538,Health,3875 W BEECHWOOD AVE,FRESNO,CA,93711-0794,,"Health organization in FRESNO, CA with annual revenue of approximately $241M",
INTER AMERICAN UNIVERSITY OF PUERTO RICO,660177776,Education,PO BOX 363255,SAN JUAN,PR,00936-3255,,"Education organization in SAN JUAN, PR with annual revenue of approximately $241M",
BAPTIST MEMORIAL MEDICAL GROUP INC,621545731,Health,350 N HUMPHREYS BLVD,MEMPHIS,TN,38120-2177,,"Health organization in MEMPHIS, TN with annual revenue of approximately $241M",
RENOWN HEALTH,942972845,Health,1155 MILL STREET Z-5,RENO,NV,89502-1576,,"Health organization in RENO, NV with annual revenue of approximately $240M",
CHILDRENS HOSPITAL,310537130,Health,3333 BURNET AVE,CINCINNATI,OH,45229-3039,,"Health organization in CINCINNATI, OH with annual revenue of approximately $240M",
