name,ein,category,address,city,state,zip_code,website,description,phone
PRESIDENT & FELLOWS OF MIDDLEBURY COLLEGE,030179298,Education,152 MAPLE STREET CONTROLLERS O,MIDDLEBURY,VT,05753-1370,,"Education organization in MIDDLEBURY, VT with annual revenue of approximately $520M",
CHAMBERSBURG HOSPITAL,230465970,Health,PO BOX 2767,YORK,PA,17405-2767,,"Health organization in YORK, PA with annual revenue of approximately $520M",
NORTHERN WESTCHESTER HOSPITAL ASSOCIATION,131740118,Health,972 BRUSH HOLLOW RD 5TH FL,WESTBURY,NY,11590-1740,,"Health organization in WESTBURY, NY with annual revenue of approximately $519M",
PARKVIEW MEDICAL CENTER INC,840935136,Health,400 W 16TH ST,PUEBLO,CO,81003-2745,,"Health organization in PUEBLO, CO with annual revenue of approximately $518M",
MARIETTA MEMORIAL HOSPITAL,314379509,Health,401 MATTHEW ST,MARIETTA,OH,45750-1635,,"Health organization in MARIETTA, OH with annual revenue of approximately $518M",
VALLEY PRESBYTERIAN HOSPITAL,951945832,Health,15107 VANOWEN ST,VAN NUYS,CA,91405-4542,,"Health organization in VAN NUYS, CA with annual revenue of approximately $517M",
MCLAREN GREATER LANSING,381434090,Health,2900 COLLINS RD,LANSING,MI,48910-8394,,"Health organization in LANSING, MI with annual revenue of approximately $516M",
ST MARYS HOSPITAL AND MEDICAL CENTER INC,840425720,Health,36 S STATE ST STE 2200,SALT LAKE CTY,UT,84111-1470,,"Health organization in SALT LAKE CTY, UT with annual revenue of approximately $515M",
ST ANTHONYS HOSPITAL INC,592043026,Health,1200 7TH AVE N,ST PETERSBURG,FL,33705-1300,,"Health organization in ST PETERSBURG, FL with annual revenue of approximately $515M",
UNIVERSITY OF ST THOMAS,410693970,Education,2115 SUMMIT AVENUE AQU 202,SAINT PAUL,MN,55105-1048,,"Education organization in SAINT PAUL, MN with annual revenue of approximately $513M",
CENTRAL MAINE MEDICAL CENTER,010211494,Health,PO BOX 4500,LEWISTON,ME,04243-4500,,"Health organization in LEWISTON, ME with annual revenue of approximately $513M",
NATIONAL FISH AND WILDLIFE FOUNDATION,521384139,Health,1625 EYE STREET NW 300,WASHINGTON,DC,20006-4093,,"Health organization in WASHINGTON, DC with annual revenue of approximately $513M",
SAINT THOMAS RUTHERFORD HOSPITAL,620475842,Health,PO BOX 45998,SAINT LOUIS,MO,63145-5998,,"Health organization in SAINT LOUIS, MO with annual revenue of approximately $512M",
CENTRAL ARKANSAS RADIATION THERAPY INSTITUTE INC,710437657,Health,8901 CARTI WAY,LITTLE ROCK,AR,72205-6523,,"Health organization in LITTLE ROCK, AR with annual revenue of approximately $512M",
HENRY MAYO NEWHALL MEMORIAL HOSPITAL,952821104,Health,23845 MCBEAN PKWY,VALENCIA,CA,91355-2001,,"Health organization in VALENCIA, CA with annual revenue of approximately $512M",
JOHN D ARCHBOLD MEMORIAL HOSPITAL INC,580566121,Health,PO BOX 1018,THOMASVILLE,GA,31799-1018,,"Health organization in THOMASVILLE, GA with annual revenue of approximately $511M",
GLOBAL HEALTH SOLUTIONS INC,203674498,Health,330 W PONCE DE LEON AVE,DECATUR,GA,30030-2439,,"Health organization in DECATUR, GA with annual revenue of approximately $511M",
COVENANT MEDICAL CENTER,822913146,Health,3615 19TH ST,LUBBOCK,TX,79410-1203,,"Health organization in LUBBOCK, TX with annual revenue of approximately $510M",
UNIVERSITY OF CALIFORNIA BERKELEY FOUNDATION,946090626,Education,1995 UNIVERSITY AVE 401,BERKELEY,CA,94704-1058,,"Education organization in BERKELEY, CA with annual revenue of approximately $509M",
RENAISSANCE CHARTER SCHOOL INC,650864257,Education,800 CORPORATE DR STE 124,FT LAUDERDALE,FL,33334-3618,,"Education organization in FT LAUDERDALE, FL with annual revenue of approximately $508M",
LEGACY GOOD SAMARITAN HOSPITAL AND MEDICAL CENTER PAYROLL DEPT,930386793,Health,1015 NW 22ND AVE,PORTLAND,OR,97210-3025,,"Health organization in PORTLAND, OR with annual revenue of approximately $508M",
HIGH POINT REGIONAL HEALTH,560532309,Health,PO BOX HP5,HIGH POINT,NC,27261-1899,,"Health organization in HIGH POINT, NC with annual revenue of approximately $508M",
CHESTER COUNTY HOSPITAL,230469150,Health,701 E MARSHALL ST,WEST CHESTER,PA,19380-4412,,"Health organization in WEST CHESTER, PA with annual revenue of approximately $507M",
UNITED REGIONAL HEALTH CARE SYSTEM INC,751912147,Health,1600 11TH ST,WICHITA FALLS,TX,76301-4321,,"Health organization in WICHITA FALLS, TX with annual revenue of approximately $506M",
LEGACY HEALTH,237426300,Health,1919 NW LOVEJOY ST,PORTLAND,OR,97209-1503,,"Health organization in PORTLAND, OR with annual revenue of approximately $506M",
JEFFERSON UNIVERSITY PHYSICIANS,232809585,Education,1101 MARKET STREET SUITE 2004,PHILADELPHIA,PA,19107-2934,,"Education organization in PHILADELPHIA, PA with annual revenue of approximately $505M",
MICHAEL J FOX FOUNDATION FOR PARKINSONS RESEARCH,134141945,Health,PO BOX 4777,NEW YORK,NY,10163-4777,,"Health organization in NEW YORK, NY with annual revenue of approximately $505M",
YOUNG LIFE,840385934,Human Services,420 N CASCADE AVE,COLORADO SPGS,CO,80903-3325,,"Human Services organization in COLORADO SPGS, CO with annual revenue of approximately $505M",
PAYPAL CHARITABLE GIVING FUND,450931286,Community,1250 I ST NW STE 1202,WASHINGTON,DC,20005-3935,,"Community organization in WASHINGTON, DC with annual revenue of approximately $504M",
CENTER FOR SUSTAINABLE ENERGY,330936366,Environment,3980 SHERMAN ST STE 170,SAN DIEGO,CA,92110-4314,,"Environment organization in SAN DIEGO, CA with annual revenue of approximately $502M",
CAN COMMUNITY HEALTH INC,650278528,Health,9040 TOWN CENTER PKWY STE 200,LAKEWOOD RCH,FL,34202-5203,,"Health organization in LAKEWOOD RCH, FL with annual revenue of approximately $502M",
BRANDEIS UNIVERSITY,042103552,Education,415 SOUTH ST MSC 110,WALTHAM,MA,02453-2728,,"Education organization in WALTHAM, MA with annual revenue of approximately $502M",
SOUTHWEST LOUISIANA HOSPITAL ASSOCIATION INC,720551963,Health,1701 OAK PARK BLVD,LAKE CHARLES,LA,70601-8911,,"Health organization in LAKE CHARLES, LA with annual revenue of approximately $502M",
ST JOSEPH REGIONAL HEALTH CENTER,741282696,Health,2801 FRANCISCAN DR,BRYAN,TX,77802-2544,,"Health organization in BRYAN, TX with annual revenue of approximately $502M",
TANNER MEDICAL CENTER INC,581790149,Health,705 DIXIE ST,CARROLLTON,GA,30117-3818,,"Health organization in CARROLLTON, GA with annual revenue of approximately $501M",
LAWRENCE AND MEMORIAL HOSPITAL INC,060646704,Health,365 MONTAUK AVE,NEW LONDON,CT,06320-4700,,"Health organization in NEW LONDON, CT with annual revenue of approximately $501M",
ROCKEFELLER UNIVERSITY,131624158,Education,1230 YORK AVE,NEW YORK,NY,10065-6307,,"Education organization in NEW YORK, NY with annual revenue of approximately $501M",
ST LUKES HOSPITAL ANDERSON CAMPUS,454394739,Health,1110 ST LUKES WAY,ALLENTOWN,PA,18109-9153,,"Health organization in ALLENTOWN, PA with annual revenue of approximately $499M",
SOMERSET ACADEMY INC,311569428,Education,4802 VANCE JACKSON RD,SAN ANTONIO,TX,78230-5259,,"Education organization in SAN ANTONIO, TX with annual revenue of approximately $498M",
UNIVERSITY OF RICHMOND,540505965,Education,110 UR DR,RICHMOND,VA,23173-0008,,"Education organization in RICHMOND, VA with annual revenue of approximately $498M",
DUBOIS REGIONAL MEDICAL CENTER,251490707,Health,204 HOSPITAL AVE,DU BOIS,PA,15801-1442,,"Health organization in DU BOIS, PA with annual revenue of approximately $498M",
ST VINCENTS BIRMINGHAM,630288864,Health,500 22ND STREET SOUTH SUITE 408,BIRMINGHAM,AL,35233-3110,,"Health organization in BIRMINGHAM, AL with annual revenue of approximately $497M",
YAVAPAI COMMUNITY HOSPITAL ASSOCIATION,860098923,Health,1003 WILLOW CREEK RD,PRESCOTT,AZ,86301-1641,,"Health organization in PRESCOTT, AZ with annual revenue of approximately $497M",
UNITED STATES OLYMPIC & PARALYMPIC COMMITTEE,131548339,Human Services,1 OLYMPIC PLAZA,COLORADO SPRINGS,CO,80909-5780,,"Human Services organization in COLORADO SPRINGS, CO with annual revenue of approximately $496M",
TEXAS SCOTTISH RITE HOSPITAL FOR CHILDREN,750818178,Health,2222 WELBORN ST,DALLAS,TX,75219-3924,,"Health organization in DALLAS, TX with annual revenue of approximately $496M",
IOWA HEALTH SYSTEM,421435199,Health,1776 WESTLAKES PKWY STE 400,WDM,IA,50266-8393,,"Health organization in WDM, IA with annual revenue of approximately $495M",
BALTIMORE WASHINGTON MEDICAL CENTER INC,520689917,Health,900 ELKRIDGE LANDING RD 3W,LINTHICUM HEIGHTS,MD,21090-2924,,"Health organization in LINTHICUM HEIGHTS, MD with annual revenue of approximately $494M",
ST AGNES HEALTHCARE INC,520591657,Health,PO BOX 45998,SAINT LOUIS,MO,63145-5998,,"Health organization in SAINT LOUIS, MO with annual revenue of approximately $494M",
DEVEREUX FOUNDATION,231390618,Health,444 DEVEREUX DR,VILLANOVA,PA,19085-1932,,"Health organization in VILLANOVA, PA with annual revenue of approximately $494M",
CHRONIC DISEASE FUND INC,611462062,Health,2611 INTERNET BLVD STE 105,FRISCO,TX,75034-9094,,"Health organization in FRISCO, TX with annual revenue of approximately $493M",
THE BIG 12 CONFERENCE INC,752604555,Education,5215 N O CONNOR BLVD SUITE 1650,IRVING,TX,75039-3713,,"Education organization in IRVING, TX with annual revenue of approximately $493M",
ART INSTITUTE OF CHICAGO,362167725,Education,111 S MICHIGAN AVE,CHICAGO,IL,60603-6110,,"Education organization in CHICAGO, IL with annual revenue of approximately $493M",
MUSCULOSKELETAL TRANSPLANT FOUNDATION INC,222803458,Health,125 MAY ST,EDISON,NJ,08837-3264,,"Health organization in EDISON, NJ with annual revenue of approximately $493M",
AUGUSTA HEALTH CARE INC,541453954,Health,78 MEDICAL CENTER DR,FISHERSVILLE,VA,22939-2332,,"Health organization in FISHERSVILLE, VA with annual revenue of approximately $491M",
SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,946068843,Human Services,2200 RIVER PLAZA DR,SACRAMENTO,CA,95833-4134,,"Human Services organization in SACRAMENTO, CA with annual revenue of approximately $491M",
RIDEOUT MEMORIAL HOSPITAL,941387866,Health,1 ADVENTIST HEALTH WAY,ROSEVILLE,CA,95661-3266,,"Health organization in ROSEVILLE, CA with annual revenue of approximately $491M",
SOUTH GEORGIA MEDICAL CENTER INC,874714839,Other,2501 N PATTERSON ST,VALDOSTA,GA,31602-1735,,"Other organization in VALDOSTA, GA with annual revenue of approximately $491M",
WORCESTER POLYTECHNIC INSTITUTE,042121659,Other,100 INSTITUTE RD,WORCESTER,MA,01609-2247,,"Other organization in WORCESTER, MA with annual revenue of approximately $490M",
JOHNS HOPKINS MEDICAL SERVICES CORPORATION,521232569,Health,3910 KESWICK RD SOUTH BLDG 4300A,BALTIMORE,MD,21211-2226,,"Health organization in BALTIMORE, MD with annual revenue of approximately $490M",
GOTHIC HSP CORPORATION,271325761,Health,280 S MANGUM ST STE 210,DURHAM,NC,27701-3675,,"Health organization in DURHAM, NC with annual revenue of approximately $490M",
ANCHORUM HEALTH FOUNDATION,873194433,Health,309 READ ST,SANTA FE,NM,87501-2628,,"Health organization in SANTA FE, NM with annual revenue of approximately $489M",
HIGH POINT UNIVERSITY,560529999,Education,1 UNIVERSITY PKWY,HIGH POINT,NC,27268-0002,,"Education organization in HIGH POINT, NC with annual revenue of approximately $489M",
FAIRFIELD UNIVERSITY,060646623,Education,1073 N BENSON RD,FAIRFIELD,CT,06824-5171,,"Education organization in FAIRFIELD, CT with annual revenue of approximately $489M",
SUMMIT MEDICAL GROUP INC,611300608,Health,1360 DOLWICK DR STE 200,ERLANGER,KY,41018-3159,,"Health organization in ERLANGER, KY with annual revenue of approximately $488M",
INDIANA UNIVERSITY HEALTH NORTH HOSPITAL INC,351932442,Health,950 N MERIDIAN ST STE 1200,INDIANAPOLIS,IN,46204-1011,,"Health organization in INDIANAPOLIS, IN with annual revenue of approximately $487M",
UNIVERSITY OF KENTUCKY RESEARCH FOUNDATION,616033693,Education,301 PETERSON SERVICE BUILDING,LEXINGTON,KY,40506-0001,,"Education organization in LEXINGTON, KY with annual revenue of approximately $486M",
GCU,250522060,Religion,5400 TUSCARAWAS RD,BEAVER,PA,15009-9513,,"Religion organization in BEAVER, PA with annual revenue of approximately $486M",
GUTHRIE MEDICAL GROUP PC,250815795,Health,1 GUTHRIE SQUARE,SAYRE,PA,18840-1625,,"Health organization in SAYRE, PA with annual revenue of approximately $486M",
MVHS INC,161576637,Health,111 HOSPITAL DR,UTICA,NY,13502-2517,,"Health organization in UTICA, NY with annual revenue of approximately $485M",
SENTARA HEALTH,521271901,Health,350 CENTRE POINTE DR,VIRGINIA BCH,VA,23462-4415,,"Health organization in VIRGINIA BCH, VA with annual revenue of approximately $485M",
VIRTUA OUR LADY OF LOURDES HOSPITAL INC,210635001,Health,406 LIPPINCOTT DR STE J,MARLTON,NJ,08053-4168,,"Health organization in MARLTON, NJ with annual revenue of approximately $485M",
UNITED JEWISH APPEAL FEDERATION OF JEWISH PHILANTHROPIES OF NY INC,510172429,Community,130 EAST 59TH STREET,NEW YORK,NY,10022-1302,,"Community organization in NEW YORK, NY with annual revenue of approximately $484M",
NORTH BAY DEVELOPMENTAL DISABILITIES SERVICES INC,941719894,Human Services,610 AIRPARK RD,NAPA,CA,94558-7516,,"Human Services organization in NAPA, CA with annual revenue of approximately $482M",
KIPP TEXAS INC,010639602,Education,10711 KIPP WAY DR,HOUSTON,TX,77099-2675,,"Education organization in HOUSTON, TX with annual revenue of approximately $482M",
ALEXIAN BROTHERS MEDICAL CENTER,362596381,Health,PO BOX 45998,SAINT LOUIS,MO,63145-5998,,"Health organization in SAINT LOUIS, MO with annual revenue of approximately $482M",
BLUEFORGE ALLIANCE,920431093,Research,3891 S TRADITIONS DR,BRYAN,TX,77807-7595,,"Research organization in BRYAN, TX with annual revenue of approximately $480M",
ALEGENT CREIGHTON HEALTH,470757164,Health,7500 MERCY RD,OMAHA,NE,68124-2319,,"Health organization in OMAHA, NE with annual revenue of approximately $480M",
MERCY HOSPITAL OF BUFFALO,160756336,Health,144 GENESEE STREET,BUFFALO,NY,14203-1560,,"Health organization in BUFFALO, NY with annual revenue of approximately $480M",
AMERICAN FOUNDATION FOR DONATION AND TRANSPLANTATION,540980824,Health,8154 FOREST HILL AVE STE 3,N CHESTERFLD,VA,23235-3255,,"Health organization in N CHESTERFLD, VA with annual revenue of approximately $479M",
MERCY MEDICAL CENTER,420698295,Health,701 10TH ST SE,CEDAR RAPIDS,IA,52403-1251,,"Health organization in CEDAR RAPIDS, IA with annual revenue of approximately $478M",
ELECTRIC POWER RESEARCH INSTITUTE INC,237175375,Community,3420 HILLVIEW AVE,PALO ALTO,CA,94304-1355,,"Community organization in PALO ALTO, CA with annual revenue of approximately $478M",
SAN GABRIEL POMONA VALLEYS DEVELOPMENTAL SERVICES INC,954059206,Other,75 RANCHO CAMINO DR,POMONA,CA,91766-4728,,"Other organization in POMONA, CA with annual revenue of approximately $478M",
THE CORPORATION OF MERCER UNIVERSITY,580566167,Education,1501 MERCER UNIVERSITY DR,MACON,GA,31207-1515,,"Education organization in MACON, GA with annual revenue of approximately $477M",
ST LUKES METHODIST HOSPITAL,420504780,Health,1026 A AVE NE,CEDAR RAPIDS,IA,52402-5036,,"Health organization in CEDAR RAPIDS, IA with annual revenue of approximately $477M",
THE BROOKLYN HOSPITAL CENTER,111630755,Health,255 DUFFIELD ST 3RD FL,BROOKLYN,NY,11201-5302,,"Health organization in BROOKLYN, NY with annual revenue of approximately $476M",
SOUTHEAST GEORGIA HEALTH SYSTEM INC,581911751,Health,2415 PARKWOOD DR,BRUNSWICK,GA,31520-4722,,"Health organization in BRUNSWICK, GA with annual revenue of approximately $476M",
GEORGIA TECH RESEARCH CORPORATION,580603146,Health,926 DALNEY ST NW,ATLANTA,GA,30318-6395,,"Health organization in ATLANTA, GA with annual revenue of approximately $475M",
KALISPELL REGIONAL MEDICAL CENTER INC,237293874,Health,310 SUNNYVIEW LN,KALISPELL,MT,59901-3129,,"Health organization in KALISPELL, MT with annual revenue of approximately $475M",
OSF MULTI-SPECIALTY GROUP,383852646,Health,124 SW ADAMS ST,PEORIA,IL,61602-1308,,"Health organization in PEORIA, IL with annual revenue of approximately $475M",
SAMARITAN HOSPITAL,141338544,Health,2215 BURDETT AVE,TROY,NY,12180-2466,,"Health organization in TROY, NY with annual revenue of approximately $474M",
UNIVERSITY OF FLORIDA JACKSONVILLE PHYSICIANS INC,591867557,Health,653 W 8TH ST,JACKSONVILLE,FL,32209-6511,,"Health organization in JACKSONVILLE, FL with annual revenue of approximately $474M",
APELLA HEALTH MANAGEMENT INC,814193950,Community,700 N PINE ST,SPARTANBURG,SC,29303-3769,,"Community organization in SPARTANBURG, SC with annual revenue of approximately $473M",
CHORUS COMMUNITY HEALTH PLANS INC,271494977,Health,PO BOX 1997,MILWAUKEE,WI,53201-1997,,"Health organization in MILWAUKEE, WI with annual revenue of approximately $473M",
NORTHEAST GEORGIA HEALTH SYSTEM INC,581694090,Health,743 SPRING ST NE,GAINESVILLE,GA,30501-3715,,"Health organization in GAINESVILLE, GA with annual revenue of approximately $473M",
PIEDMONT NEWNAN HOSPITAL INC,205077249,Health,745 POPLAR RD,NEWNAN,GA,30265-1618,,"Health organization in NEWNAN, GA with annual revenue of approximately $473M",
TRIHEALTH INC,311438846,Religion,625 EDEN PARK DR 7TH FLOOR,CINCINNATI,OH,45202-6005,,"Religion organization in CINCINNATI, OH with annual revenue of approximately $472M",
DUQUESNE UNIVERSITY OF THE HOLY SPIRIT,251035663,Education,600 FORBES AVE,PITTSBURGH,PA,15219-3016,,"Education organization in PITTSBURGH, PA with annual revenue of approximately $472M",
THE METHODIST HOSPITALS INC,350868133,Health,600 GRANT STREET,GARY,IN,46402-6001,,"Health organization in GARY, IN with annual revenue of approximately $472M",
CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CENTER,141338471,Health,75 BEEKMAN ST,PLATTSBURGH,NY,12901-1438,,"Health organization in PLATTSBURGH, NY with annual revenue of approximately $469M",
OBERLIN COLLEGE,340714363,Education,173 W LORAIN ST,OBERLIN,OH,44074-1057,,"Education organization in OBERLIN, OH with annual revenue of approximately $467M",
LONG ISLAND UNIVERSITY,111633516,Other,700 NORTHERN BLVD,BROOKVILLE,NY,11548-1319,,"Other organization in BROOKVILLE, NY with annual revenue of approximately $466M",
CATHOLIC MANAGED LONG TERM CARE INC,208180809,Health,205 LEXINGTON AVENUE 3RD,NEW YORK,NY,10016-6053,,"Health organization in NEW YORK, NY with annual revenue of approximately $466M",
MERCY CORPS,911148123,International,45 SW ANKENY ST,PORTLAND,OR,97204-3504,,"International organization in PORTLAND, OR with annual revenue of approximately $465M",
ASSOCIATION OF UNIVERSITY PHYSICIANS,911220843,Education,850 REPUBLICAN STREET BLDG C,SEATTLE,WA,98109-4725,,"Education organization in SEATTLE, WA with annual revenue of approximately $465M",
JAVON BEA HOSPITAL,362167847,Health,2400 N ROCKTON AVE,ROCKFORD,IL,61103-3655,,"Health organization in ROCKFORD, IL with annual revenue of approximately $465M",
UNITED ISRAEL APPEAL INC,131760102,International,25 BROADWAY SUITE 1700,NEW YORK,NY,10004-1010,,"International organization in NEW YORK, NY with annual revenue of approximately $464M",
JUPITER MEDICAL CENTER INC,591460239,Health,1210 S OLD DIXIE HWY,JUPITER,FL,33458-7205,,"Health organization in JUPITER, FL with annual revenue of approximately $464M",
DIMENSIONS HEALTH CORPORATION,521289729,Health,900 ELKRIDGE LANDING RD 3W,LINTHICUM HEIGHTS,MD,21090-2924,,"Health organization in LINTHICUM HEIGHTS, MD with annual revenue of approximately $463M",
METHODIST MEDICAL CENTER OF ILLINOIS,370661223,Health,611 W PARK ST,URBANA,IL,61801-2529,,"Health organization in URBANA, IL with annual revenue of approximately $462M",
BAYLOR REGIONAL MEDICAL CENTER AT GRAPEVINE,751777119,Health,301 N WASHINGTON AVE,DALLAS,TX,75246-1754,,"Health organization in DALLAS, TX with annual revenue of approximately $462M",
FRANCISCAN MEDICAL GROUP,911939739,Health,1313 BROADWAY PLAZA,TACOMA,WA,98402-3400,,"Health organization in TACOMA, WA with annual revenue of approximately $462M",
GREATER KANSAS CITY COMMUNITY FOUNDATION,431152398,Community,1055 BROADWAY ST STE 130,KANSAS CITY,MO,64105-0000,,"Community organization in KANSAS CITY, MO with annual revenue of approximately $462M",
CAMDEN-CLARK MEMORIAL HOSPITAL CORPORATION,311524546,Health,800 GARFIELD AVE,PARKERSBURG,WV,26101-5376,,"Health organization in PARKERSBURG, WV with annual revenue of approximately $461M",
RAND CORPORATION,951958142,Community,1776 MAIN ST,SANTA MONICA,CA,90401-3208,,"Community organization in SANTA MONICA, CA with annual revenue of approximately $461M",
SEVEN HILLS FOUNDATION INC,911969322,Human Services,81 HOPE AVE,WORCESTER,MA,01603-2212,,"Human Services organization in WORCESTER, MA with annual revenue of approximately $461M",
VIRTUA MEDICAL GROUP PA,271348772,Health,406 LIPPINCOTT DR STE J,MARLTON,NJ,08053-4168,,"Health organization in MARLTON, NJ with annual revenue of approximately $460M",
FATHER FLANAGANS BOYS HOME,470376606,Human Services,14100 CRAWFORD ST,BOYS TOWN,NE,68010-7520,,"Human Services organization in BOYS TOWN, NE with annual revenue of approximately $460M",
SAN ANTONIO REGIONAL HOSPITAL,951183919,Health,999 SAN BERNARDINO RD,UPLAND,CA,91786-4920,,"Health organization in UPLAND, CA with annual revenue of approximately $459M",
THE VILLAGES CHARTER SCHOOL INC,593597803,Education,2210 DR RANDY MCDANIEL WAY,MIDDLETON,FL,34762-6774,,"Education organization in MIDDLETON, FL with annual revenue of approximately $459M",
USC CARE MEDICAL GROUP INC,954540991,Health,1510 SAN PABLO ST STE 649,LOS ANGELES,CA,90033-5404,,"Health organization in LOS ANGELES, CA with annual revenue of approximately $459M",
CORPORATION OF GONZAGA UNIVERSITY,910236600,Education,501 E BOONE AVE,SPOKANE,WA,99258-0001,,"Education organization in SPOKANE, WA with annual revenue of approximately $459M",
COPLEY MEMORIAL HOSPITAL INC,362170840,Health,2000 OGDEN AVE,AURORA,IL,60504-7222,,"Health organization in AURORA, IL with annual revenue of approximately $458M",
BOULDER COMMUNITY HEALTH,840175870,Health,PO BOX 9019,BOULDER,CO,80301-9019,,"Health organization in BOULDER, CO with annual revenue of approximately $457M",
RIVERSIDE MEDICAL CENTER,362414944,Health,350 N WALL ST,KANKAKEE,IL,60901-2901,,"Health organization in KANKAKEE, IL with annual revenue of approximately $457M",
ROPER HOSPITAL INC,570828733,Health,316 CALHOUN ST,CHARLESTON,SC,29401-1113,,"Health organization in CHARLESTON, SC with annual revenue of approximately $457M",
