name,ein,category,address,city,state,zip_code,website,description,phone
CATHOLIC HEALTH SYSTEM INC,222565278,Other,144 GENESEE ST,BUFFALO,NY,14203-1560,,"Other organization in BUFFALO, NY with annual revenue of approximately $198M",
LOYOLA UNIVERSITY HEALTH SYSTEM,363342448,Health,2160 S 1ST AVE,MAYWOOD,IL,60153-3328,,"Health organization in MAYWOOD, IL with annual revenue of approximately $197M",
JACKSONVILLE UNIVERSITY,590624412,Education,2800 UNIVERSITY BLVD N,JACKSONVILLE,FL,32211-3321,,"Education organization in JACKSONVILLE, FL with annual revenue of approximately $197M",
WEST VIRGINIA UNIVERSITY RESEARCH CORPORATION,550665758,Education,3208 ONE WATERFRONT PLACE,MORGANTOWN,WV,26506-0000,,"Education organization in MORGANTOWN, WV with annual revenue of approximately $197M",
STONEHILL COLLEGE INC,042104229,Education,320 WASHINGTON ST,EASTON,MA,02357-0000,,"Education organization in EASTON, MA with annual revenue of approximately $197M",
AVERA ST LUKES,460224598,Health,305 S STATE ST,ABERDEEN,SD,57401-4527,,"Health organization in ABERDEEN, SD with annual revenue of approximately $197M",
VITAMIN ANGEL ALLIANCE INC,770485881,Human Services,6500 HOLLISTER AVE STE 130,GOLETA,CA,93117-5556,,"Human Services organization in GOLETA, CA with annual revenue of approximately $197M",
KENMORE MERCY HOSPITAL,160762843,Health,144 GENESEE ST,BUFFALO,NY,14203-1560,,"Health organization in BUFFALO, NY with annual revenue of approximately $197M",
UNITED STATES SOCCER FEDERATION INC,135591991,Human Services,303 E WACKER DR STE 1200,CHICAGO,IL,60601-5214,,"Human Services organization in CHICAGO, IL with annual revenue of approximately $196M",
GREENVILLE HEALTH CORPORATION,570835816,Health,300 EAST MCBEE AVENUE SUITE 500,GREENVILLE,SC,29601-2842,,"Health organization in GREENVILLE, SC with annual revenue of approximately $196M",
TRUE NORTH MEDICAL GROUP PC,275078717,Health,972 BRUSH HOLLOW RD 5TH FL,WESTBURY,NY,11590-1740,,"Health organization in WESTBURY, NY with annual revenue of approximately $196M",
YOUNG MENS CHRISTIAN ASSOCIATION OF GREATER NEW YORK,131624228,Human Services,5 W 63RD ST,NEW YORK,NY,10023-7162,,"Human Services organization in NEW YORK, NY with annual revenue of approximately $196M",
ST CATHERINE HOSPITAL INC,351738708,Health,10010 DONALD S POWERS DR,MUNSTER,IN,46321-4054,,"Health organization in MUNSTER, IN with annual revenue of approximately $195M",
FOOD BANK FOR NEW YORK CITY,133179546,Community,39 BROADWAY,NEW YORK,NY,10006-3003,,"Community organization in NEW YORK, NY with annual revenue of approximately $195M",
FLORIDA SOUTHERN COLLEGE,590624401,Education,111 LAKE HOLLINGSWORTH DR,LAKELAND,FL,33801-5607,,"Education organization in LAKELAND, FL with annual revenue of approximately $195M",
KLAMATH RIVER RENEWAL CORPORATION,812761910,Environment,2001 ADDISON ST 317,BERKELEY,CA,94704-1192,,"Environment organization in BERKELEY, CA with annual revenue of approximately $195M",
COLUMBIA ST MARYS INC,391834639,Health,PO BOX 45998,SAINT LOUIS,MO,63145-5998,,"Health organization in SAINT LOUIS, MO with annual revenue of approximately $195M",
ECKERD YOUTH ALTERNATIVES INC,592551416,Human Services,100 N STARCREST DR,CLEARWATER,FL,33765-3224,,"Human Services organization in CLEARWATER, FL with annual revenue of approximately $194M",
TIDALHEALTH INC,522132761,Health,100 E CARROLL ST,SALISBURY,MD,21801-5422,,"Health organization in SALISBURY, MD with annual revenue of approximately $194M",
UNION HOSPITAL OF CECIL COUNTY,520607945,Health,4000 NEXUS DRIVE SUITE SWG 710,WILMINGTON,DE,19803-3000,,"Health organization in WILMINGTON, DE with annual revenue of approximately $194M",
NHNFP HEALTHCARE INC,204137987,Health,6629 SPRING ST,DOUGLASVILLE,GA,30134-1759,,"Health organization in DOUGLASVILLE, GA with annual revenue of approximately $194M",
WELLSTAR SPALDING REGIONAL HOSPITAL INC,810864789,Health,793 SAWYER RD,MARIETTA,GA,30062-2222,,"Health organization in MARIETTA, GA with annual revenue of approximately $194M",
WORLD RELIEF CORPORATION O NATIONAL,236393344,International,7 E BALTIMORE ST,BALTIMORE,MD,21202-1602,,"International organization in BALTIMORE, MD with annual revenue of approximately $194M",
IONA UNIVERSITY,133508093,Education,715 NORTH AVE MCSPEDON HALL,NEW ROCHELLE,NY,10801-0000,,"Education organization in NEW ROCHELLE, NY with annual revenue of approximately $194M",
UVA CULPEPER MEDICAL CENTER,540622371,Health,501 SUNSET LN,CULPEPER,VA,22701-3917,,"Health organization in CULPEPER, VA with annual revenue of approximately $194M",
ALVERNO PROVENA HOSPITAL LABORATORIES INC,203238867,Health,2434 INTERSTATE PLAZA DRIVE,HAMMOND,IN,46324-2671,,"Health organization in HAMMOND, IN with annual revenue of approximately $194M",
DONORSCHOOSE ORG,134129457,Education,134 WEST 37TH STREET 11TH FLOOR,NEW YORK,NY,10018-6938,,"Education organization in NEW YORK, NY with annual revenue of approximately $193M",
BARRY UNIVERSITY INC,590624364,Education,11300 NE 2ND AVE,MIAMI SHORES,FL,33161-6628,,"Education organization in MIAMI SHORES, FL with annual revenue of approximately $193M",
HOBART AND WILLIAM SMITH COLLEGES,160743040,Education,300 PULTENEY ST,GENEVA,NY,14456-3304,,"Education organization in GENEVA, NY with annual revenue of approximately $193M",
HULT INTERNATIONAL BUSINESS SCHOOL INC,043348440,Education,2 EDUCATION CIR,CAMBRIDGE,MA,02141-1970,,"Education organization in CAMBRIDGE, MA with annual revenue of approximately $193M",
PREPASS SAFETY ALLIANCE,860730202,Research,2929 N CENTRAL AVE STE 1500,PHOENIX,AZ,85012-2759,,"Research organization in PHOENIX, AZ with annual revenue of approximately $193M",
SENECA FAMILY OF AGENCIES,942971761,Other,8945 GOLF LINKS RD,OAKLAND,CA,94605-4124,,"Other organization in OAKLAND, CA with annual revenue of approximately $193M",
ORAL ROBERTS UNIVERSITY,730739626,Education,7777 S LEWIS AVE,TULSA,OK,74171-0003,,"Education organization in TULSA, OK with annual revenue of approximately $192M",
ST PETERS HEALTH PARTNERS,453570715,Health,315 S MANNING BLVD,ALBANY,NY,12208-1707,,"Health organization in ALBANY, NY with annual revenue of approximately $192M",
SINGING RIVER GULFPORT,851538878,Other,2101 US HWY 90,GAUTIER,MS,39553-0000,,"Other organization in GAUTIER, MS with annual revenue of approximately $192M",
PRESIDENT AND TRUSTEES OF BATES COLLEGE,010211781,Education,216 LANE HALL 2 ANDREWS ROAD,LEWISTON,ME,04240-0000,,"Education organization in LEWISTON, ME with annual revenue of approximately $192M",
UNIVERSITY OF THE SOUTH,620475697,Education,735 UNIVERSITY AVE,SEWANEE,TN,37383-1000,,"Education organization in SEWANEE, TN with annual revenue of approximately $192M",
NATIONAL FOUNDATION FOR THE CTRS FOR DISEASE CONTR & PREVENTION INC,582106707,Arts & Culture,600 PEACHTREE STREET NE,ATLANTA,GA,30308-2219,,"Arts & Culture organization in ATLANTA, GA with annual revenue of approximately $192M",
OREGON COMMUNITY FOUNDATION,237315673,Community,1221 SW YAMHILL ST STE,PORTLAND,OR,97205-2126,,"Community organization in PORTLAND, OR with annual revenue of approximately $192M",
MONTGOMERY GENERAL HOSPITAL INC,520646893,Health,10980 GRANTCHESTER WAY,COLUMBIA,MD,21044-6097,,"Health organization in COLUMBIA, MD with annual revenue of approximately $192M",
MILWAUKEE SCHOOL OF ENGINEERING,390477970,Education,1025 N BROADWAY,MILWAUKEE,WI,53202-3109,,"Education organization in MILWAUKEE, WI with annual revenue of approximately $192M",
CHALLENGER SCHOOL FOUNDATION,471405971,Education,9424 S 300 W,SANDY,UT,84070-2628,,"Education organization in SANDY, UT with annual revenue of approximately $192M",
SAINT ELIZABETH REGIONAL MEDICAL CENTER,470379836,Health,555 S 70TH ST,LINCOLN,NE,68510-2462,,"Health organization in LINCOLN, NE with annual revenue of approximately $192M",
NSF INTERNATIONAL,381428955,Human Services,789 N DIXBORO RD,ANN ARBOR,MI,48105-9723,,"Human Services organization in ANN ARBOR, MI with annual revenue of approximately $191M",
HENRY HEYWOOD MEMORIAL HOSPITAL,042103581,Health,242 GREEN ST,GARDNER,MA,01440-1336,,"Health organization in GARDNER, MA with annual revenue of approximately $191M",
UNIVERSITY ATHLETIC ASSOCIATION INC,596002050,Human Services,PO BOX 14485,GAINESVILLE,FL,32604-2485,,"Human Services organization in GAINESVILLE, FL with annual revenue of approximately $191M",
ADVENTIST HEALTH CLEARLAKE HOSPITAL INC,680395149,Health,1 ADVENTIST HEALTH WAY,ROSEVILLE,CA,95661-3266,,"Health organization in ROSEVILLE, CA with annual revenue of approximately $191M",
CONNECTICUT COLLEGE,060646587,Education,270 MOHEGAN AVE,NEW LONDON,CT,06320-4125,,"Education organization in NEW LONDON, CT with annual revenue of approximately $191M",
HEALTHALLIANCE HOSPITAL MARYS AVENUE CAMPUS,141338470,Health,501 MARYS AVE,KINGSTON,NY,12401-0000,,"Health organization in KINGSTON, NY with annual revenue of approximately $191M",
INSTITUTE FOR COMMUNITY LIVING INC,133306195,Health,125 BROAD STREET 3RD FLOOR,NEW YORK,NY,10004-2768,,"Health organization in NEW YORK, NY with annual revenue of approximately $191M",
ELLA E M BROWN CHARITABLE CIRCLE,381368347,Health,200 N MADISON ST,MARSHALL,MI,49068-1143,,"Health organization in MARSHALL, MI with annual revenue of approximately $191M",
RIDER UNIVERSITY,210650678,Education,2083 LAWRENCE RD,LAWRENCE TWP,NJ,08648-3001,,"Education organization in LAWRENCE TWP, NJ with annual revenue of approximately $191M",
REDWOOD COAST DEVELOPMENTAL SERVICES CORPORATION,942897317,Other,1116 AIRPORT PARK BLVD,UKIAH,CA,95482-5997,,"Other organization in UKIAH, CA with annual revenue of approximately $191M",
ST JOSEPH HEALTH SYSTEM,953589356,Health,1801 LIND AVE SW ATTN TAX DEPT,RENTON,WA,98057-3368,,"Health organization in RENTON, WA with annual revenue of approximately $191M",
ROPER ST FRANCIS HEALTHCARE,570831165,Health,4600 MCAULEY PL STE 100,BLUE ASH,OH,45242-4769,,"Health organization in BLUE ASH, OH with annual revenue of approximately $191M",
SANFORD HEALTH FOUNDATION,363297853,Community,PO BOX 5039,SIOUX FALLS,SD,57117-5039,,"Community organization in SIOUX FALLS, SD with annual revenue of approximately $191M",
CULLMAN REGIONAL MEDICAL CENTER INC,631058174,Health,1912 AL HIGHWAY 157,CULLMAN,AL,35058-0609,,"Health organization in CULLMAN, AL with annual revenue of approximately $191M",
CHILDRENS COUNCIL OF SAN FRANCISCO,942221305,Human Services,445 CHURCH ST,SAN FRANCISCO,CA,94114-1720,,"Human Services organization in SAN FRANCISCO, CA with annual revenue of approximately $191M",
MINISTRY HEALTH CARE INC,391490371,Other,PO BOX 45998,SAINT LOUIS,MO,63145-5998,,"Other organization in SAINT LOUIS, MO with annual revenue of approximately $190M",
HEALTH SERVICES FOR CHILDREN WITH SPECIAL NEEDS INC,521862406,Human Services,1731 BUNKER HILL RD NE,WASHINGTON,DC,20017-3026,,"Human Services organization in WASHINGTON, DC with annual revenue of approximately $190M",
KAISER HOSPITAL ASSET MANAGEMENT INC,943299125,Health,C/O KP TAX ONE KAISER PLZ FL 26,OAKLAND,CA,94612-0000,,"Health organization in OAKLAND, CA with annual revenue of approximately $190M",
EARLY LEARNING COALITION OF PALM BEACH COUNTY INC,650974035,Education,2300 HIGH RIDGE RD STE 115,BOYNTON BEACH,FL,33426-8795,,"Education organization in BOYNTON BEACH, FL with annual revenue of approximately $190M",
ACHIEVEMENT FIRST BROOKLYN CHARTER SCHOOLS,205118947,Education,470 JAMES STREET STE 007,NEW HAVEN,CT,06513-3175,,"Education organization in NEW HAVEN, CT with annual revenue of approximately $190M",
MID-VALLEY HEALTHCARE INC,930396847,Health,PO BOX 3000,CORVALLIS,OR,97339-3000,,"Health organization in CORVALLIS, OR with annual revenue of approximately $189M",
VALLEY HEALTH SYSTEM,521357729,Health,220 CAMPUS BLVD STE 310,WINCHESTER,VA,22601-2889,,"Health organization in WINCHESTER, VA with annual revenue of approximately $189M",
ROPER SAINT FRANCIS PHYSICIANS NETWORK,262946628,Health,125 DOUGHTY ST STE 760,CHARLESTON,SC,29403-5785,,"Health organization in CHARLESTON, SC with annual revenue of approximately $189M",
MERAKEY PENNSYLVANIA,232799679,Health,620 GERMANTOWN PIKE,LAFAYETTE HL,PA,19444-1810,,"Health organization in LAFAYETTE HL, PA with annual revenue of approximately $189M",
GIVEWELL COMMUNITY FOUNDATION INC,593649871,Community,1501 S FLORIDA AVE,LAKELAND,FL,33803-2258,,"Community organization in LAKELAND, FL with annual revenue of approximately $189M",
ST LUKES QUAKERTOWN HOSPITAL,231352203,Health,1110 ST LUKES WAY,ALLENTOWN,PA,18109-9153,,"Health organization in ALLENTOWN, PA with annual revenue of approximately $189M",
HOPE COLLEGE,381381271,Education,100 E 8TH ST STE 210,HOLLAND,MI,49423-3546,,"Education organization in HOLLAND, MI with annual revenue of approximately $189M",
RIVERSIDE RESEARCH INSTITUTE,132593244,Health,12601 FAIR LAKES CIR STE 400,FAIRFAX,VA,22033-4921,,"Health organization in FAIRFAX, VA with annual revenue of approximately $189M",
GOODWILL OF NORTH GEORGIA INC,208351046,Human Services,2201 LAWRENCEVILLE HWY STE 300,DECATUR,GA,30033-3146,,"Human Services organization in DECATUR, GA with annual revenue of approximately $189M",
MADONNA REHABILITATION HOSPITAL,470439599,Health,5401 SOUTH ST,LINCOLN,NE,68506-2150,,"Health organization in LINCOLN, NE with annual revenue of approximately $188M",
MARY FREE BED REHABILITATION HOSPITAL,381359265,Health,235 WEALTHY ST SE,GRAND RAPIDS,MI,49503-5247,,"Health organization in GRAND RAPIDS, MI with annual revenue of approximately $188M",
CONSUMER CHOICE SERVICES INC,202014073,Human Services,12600 WHITEWATER DRIVE 300,MINNETONKA,MN,55343-9449,,"Human Services organization in MINNETONKA, MN with annual revenue of approximately $188M",
UNIVERSITY OF DETROIT MERCY,381360586,Education,4001 W MCNICHOLS RD,DETROIT,MI,48221-3038,,"Education organization in DETROIT, MI with annual revenue of approximately $188M",
CARESOURCE KENTUCKY CO,464991603,Health,PO BOX 8738,DAYTON,OH,45401-8738,,"Health organization in DAYTON, OH with annual revenue of approximately $188M",
COMMUNITY TEAMWORK INC,042382027,Human Services,155 MERRIMACK ST,LOWELL,MA,01852-1723,,"Human Services organization in LOWELL, MA with annual revenue of approximately $188M",
AUSTIN TRANSIT PARTNERSHIP LOCAL GOVERNMENT CORPORATION,861191788,Community,203 COLORADO ST,AUSTIN,TX,78701-3922,,"Community organization in AUSTIN, TX with annual revenue of approximately $188M",
THE HAWAII PACIFIC FOUNDATION INC,272497099,Research,745 FORT STREET MALL STE 1015,HONOLULU,HI,96813-3810,,"Research organization in HONOLULU, HI with annual revenue of approximately $187M",
MARIETTA HEALTH CARE PHYSICIANS INC,311375125,Health,401 MATTHEW ST,MARIETTA,OH,45750-1635,,"Health organization in MARIETTA, OH with annual revenue of approximately $187M",
FEEDING SOUTH FLORIDA INC,592097520,Human Services,2501 SW 32ND TER,PEMBROKE PARK,FL,33023-7707,,"Human Services organization in PEMBROKE PARK, FL with annual revenue of approximately $187M",
EARLY LEARNING COALITION OF BROWARD COUNTY INC,651060848,Human Services,1475W CYPRESS CRK RD301,FORT LAUDERDALE,FL,33309-1931,,"Human Services organization in FORT LAUDERDALE, FL with annual revenue of approximately $187M",
CIEE INC,134038907,International,600 SOUTHBOROUGH DR STE 104,S PORTLAND,ME,04106-6915,,"International organization in S PORTLAND, ME with annual revenue of approximately $187M",
BRISTOL BAY AREA HEALTH CORPORATION,920044965,Health,PO BOX 130,DILLINGHAM,AK,99576-0130,,"Health organization in DILLINGHAM, AK with annual revenue of approximately $187M",
ST DAVIDS FOUNDATION,741356589,Health,1303 SAN ANTONIO ST STE 500,AUSTIN,TX,78701-0025,,"Health organization in AUSTIN, TX with annual revenue of approximately $187M",
NATIONAL ADVANCED MOBILITY CONSORTIUM,262571197,Research,880 TECHNOLOGY DR STE 200,ANN ARBOR,MI,48108-8969,,"Research organization in ANN ARBOR, MI with annual revenue of approximately $187M",
BEACON MEDICAL GROUP INC,351536132,Health,615 N MICHIGAN ST,SOUTH BEND,IN,46601-1033,,"Health organization in SOUTH BEND, IN with annual revenue of approximately $187M",
RHODES COLLEGE,620476301,Education,2000 N PARKWAY,MEMPHIS,TN,38112-1624,,"Education organization in MEMPHIS, TN with annual revenue of approximately $187M",
POINT LOMA NAZARENE UNIVERSITY,951644035,Education,3900 LOMALAND DR,SAN DIEGO,CA,92106-2810,,"Education organization in SAN DIEGO, CA with annual revenue of approximately $187M",
COFFEE REGIONAL MEDICAL CENTER INC,650543088,Health,1101 OCILLA RD,DOUGLAS,GA,31533-2207,,"Health organization in DOUGLAS, GA with annual revenue of approximately $187M",
PHILLIPS EXETER ACADEMY,020222174,Education,20 MAIN ST,EXETER,NH,03833-2438,,"Education organization in EXETER, NH with annual revenue of approximately $187M",
COVENANT MEDICAL GROUP,752743883,Health,2215 NASHVILLE AVE,LUBBOCK,TX,79410-1105,,"Health organization in LUBBOCK, TX with annual revenue of approximately $187M",
ROCKETSHIP EDUCATION,204040597,Education,350 TWIN DOLPHIN DR STE 109,REDWOOD CITY,CA,94065-1458,,"Education organization in REDWOOD CITY, CA with annual revenue of approximately $187M",
SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,950651579,Other,8695 SPECTRUM CENTER BLVD,SAN DIEGO,CA,92123-1489,,"Other organization in SAN DIEGO, CA with annual revenue of approximately $186M",
TAYLOR UNIVERSITY,350868181,Education,236 W READE AVE,UPLAND,IN,46989-1001,,"Education organization in UPLAND, IN with annual revenue of approximately $186M",
THE SEATTLE FOUNDATION,916013536,Community,1601 5TH AVE STE 1900,SEATTLE,WA,98101-3615,,"Community organization in SEATTLE, WA with annual revenue of approximately $186M",
CARE NEW ENGLAND HEALTH SYSTEM,050490997,Health,4 RICHMOND SQUARE 4TH FLOOR,PROVIDENCE,RI,02906-5117,,"Health organization in PROVIDENCE, RI with annual revenue of approximately $186M",
LAKEVIEW MEMORIAL HOSPITAL ASSOCIATION INC,410811697,Health,927 CHURCHILL ST W,STILLWATER,MN,55082-6605,,"Health organization in STILLWATER, MN with annual revenue of approximately $186M",
PROJECT HOPE THE PEOPLE TO PEOPLE HEALTH FOUNDATION INC,530242962,International,1101 CONNECTICUT AVE NW STE 500,WASHINGTON,DC,20036-4325,,"International organization in WASHINGTON, DC with annual revenue of approximately $186M",
DALLAS COUNTY LOCAL WORKFORCE DEVELOPMENT BOARD,751924974,Human Services,500 N AKARD ST STE 3030,DALLAS,TX,75201-3334,,"Human Services organization in DALLAS, TX with annual revenue of approximately $186M",
VERDE VALLEY MEDICAL CENTER,860100882,Health,269 S CANDY LN,COTTONWOOD,AZ,86326-4158,,"Health organization in COTTONWOOD, AZ with annual revenue of approximately $186M",
KIPP NYC PUBLIC CHARTER SCHOOLS II,834247585,Education,1501 BROADWAY SUITE 100,NEW YORK,NY,10036-5601,,"Education organization in NEW YORK, NY with annual revenue of approximately $186M",
MYMICHIGAN MEDICAL GROUP,383317788,Health,2620 W SUGNET RD,MIDLAND,MI,48640-2647,,"Health organization in MIDLAND, MI with annual revenue of approximately $185M",
EDESIA INC,260359866,Human Services,550 ROMANO VINEYARD WAY,N KINGSTOWN,RI,02852-8429,,"Human Services organization in N KINGSTOWN, RI with annual revenue of approximately $185M",
OSWEGO HOSPITAL,150532220,Health,110 W 6TH ST,OSWEGO,NY,13126-2507,,"Health organization in OSWEGO, NY with annual revenue of approximately $185M",
WIKIMEDIA FOUNDATION ORG,200049703,Education,1 SANSOME ST STE 1895,SAN FRANCISCO,CA,94104-4432,,"Education organization in SAN FRANCISCO, CA with annual revenue of approximately $185M",
AMERICAN CIVIL LIBERTIES UNION FOUNDATION INC,136213516,Religion,125 BROAD STREET,NEW YORK,NY,10004-2400,,"Religion organization in NEW YORK, NY with annual revenue of approximately $185M",
CALIFORNIA LUTHERAN UNIVERSITY,952962604,Education,60 W OLSEN RD,THOUSAND OAKS,CA,91360-2700,,"Education organization in THOUSAND OAKS, CA with annual revenue of approximately $185M",
PACIFIC UNIVERSITY,930386892,Education,2043 COLLEGE WAY,FOREST GROVE,OR,97116-1756,,"Education organization in FOREST GROVE, OR with annual revenue of approximately $184M",
PINECREST ACADEMY INC,651018632,Education,6340 SUNSET DR,MIAMI,FL,33143-4836,,"Education organization in MIAMI, FL with annual revenue of approximately $184M",
CALVIN UNIVERSITY,383071514,Education,3201 BURTON ST SE,GRAND RAPIDS,MI,49546-4301,,"Education organization in GRAND RAPIDS, MI with annual revenue of approximately $184M",
OREGON STATE UNIVERSITY FOUNDATION,936022772,Education,4238 SW RESEARCH WAY,CORVALLIS,OR,97333-1068,,"Education organization in CORVALLIS, OR with annual revenue of approximately $184M",
ASHTABULA COUNTY MEDICAL CENTER,340726081,Health,2420 LAKE AVE,ASHTABULA,OH,44004-4954,,"Health organization in ASHTABULA, OH with annual revenue of approximately $184M",
