name,ein,category,address,city,state,zip_code,website,description,phone
GRAND TETON NATIONAL PARK FOUNDATION,830322668,Community,PO BOX 249,MOOSE,WY,83012-0249,,"Community organization in MOOSE, WY with annual revenue of approximately $34M",
LICR FUND INC,133573053,Health,600 THIRD AVENUE 32ND FLOOR,NEW YORK,NY,10016-1932,,"Health organization in NEW YORK, NY with annual revenue of approximately $34M",
GOOD SAMARITAN SHELTER,770133375,Human Services,PO BOX 5908,SANTA MARIA,CA,93456-5908,,"Human Services organization in SANTA MARIA, CA with annual revenue of approximately $33M",
THE UNIVERSITY CORPORATION SAN FRANCISCO STATE,941384645,Education,1600 HOLLOWAY AVE,SAN FRANCISCO,CA,94132-1722,,"Education organization in SAN FRANCISCO, CA with annual revenue of approximately $33M",
COMMON SENSE MEDIA,412024986,Arts & Culture,699 8TH STREET SUITE C150,SAN FRANCISCO,CA,94103-4901,,"Arts & Culture organization in SAN FRANCISCO, CA with annual revenue of approximately $33M",
BLUFFTON UNIVERSITY,344428207,Education,1 UNIVERSITY DR,BLUFFTON,OH,45817-2104,,"Education organization in BLUFFTON, OH with annual revenue of approximately $33M",
THE HOBBY CENTER FOUNDATION,760428914,Arts & Culture,800 BAGBY ST STE 300,HOUSTON,TX,77002-2532,,"Arts & Culture organization in HOUSTON, TX with annual revenue of approximately $33M",
VALLEY FAMILY HEALTH CARE INC,820371383,Health,1441 NE 10TH AVE,PAYETTE,ID,83661-5420,,"Health organization in PAYETTE, ID with annual revenue of approximately $33M",
AGNES IRWIN SCHOOL,231352650,Education,ITHAN AVE CONESTOGA RD,ROSEMONT,PA,19010-0000,,"Education organization in ROSEMONT, PA with annual revenue of approximately $33M",
ACCION INTERNATIONAL,132535763,International,1101 15TH ST NW,WASHINGTON,DC,20005-5002,,"International organization in WASHINGTON, DC with annual revenue of approximately $33M",
RUTGERS PREPARATORY SCHOOL,221607926,Education,1345 EASTON AVE,SOMERSET,NJ,08873-1412,,"Education organization in SOMERSET, NJ with annual revenue of approximately $33M",
FOOD BANK FOR MONTEREY COUNTY,770270228,Other,353 W ROSSI ST,SALINAS,CA,93907-2309,,"Other organization in SALINAS, CA with annual revenue of approximately $33M",
PIH HEALTH FOUNDATION,953761274,Other,12401 WASHINGTON BLVD,WHITTIER,CA,90602-1006,,"Other organization in WHITTIER, CA with annual revenue of approximately $33M",
STRATEGIES TO END HOMELESSNESS INC,208286347,Human Services,2368 VICTORY PKWY STE 600,CINCINNATI,OH,45206-2850,,"Human Services organization in CINCINNATI, OH with annual revenue of approximately $33M",
THE MULTIPLE MYELOMA RESEARCH FOUNDATION INC,061504413,Health,383 MAIN AVE 5TH FLOOR,NORWALK,CT,06851-1586,,"Health organization in NORWALK, CT with annual revenue of approximately $33M",
ROWAN UNIVERSITY FOUNDATION INC,222482802,Education,201 MULLICA HILL RD,GLASSBORO,NJ,08028-1700,,"Education organization in GLASSBORO, NJ with annual revenue of approximately $33M",
GOODWILL INDUSTRIES INC,470378996,Human Services,4805 N 72ND ST,OMAHA,NE,68134-2304,,"Human Services organization in OMAHA, NE with annual revenue of approximately $33M",
CONEY ISLAND PREPARATORY PUBLIC CHARTER SCHOOL,943453217,Education,626 SHEEPSHEAD BAY RD SUITE 560,BROOKLYN,NY,11224-0000,,"Education organization in BROOKLYN, NY with annual revenue of approximately $33M",
BAYLEY SENIOR CARE,311252361,Human Services,990 BAYLEY DR,CINCINNATI,OH,45233-1664,,"Human Services organization in CINCINNATI, OH with annual revenue of approximately $33M",
NRG ONCOLOGY FOUNDATION INC,900912747,Health,301GRANT ST1 OXFORD CNT,PITTSBURGH,PA,15219-1407,,"Health organization in PITTSBURGH, PA with annual revenue of approximately $33M",
HAMILTON HEALTH CENTER INC,231858363,Health,110 S 17TH ST,HARRISBURG,PA,17104-1123,,"Health organization in HARRISBURG, PA with annual revenue of approximately $33M",
THE ELIZABETH HOSPICE INC,953275679,Human Services,800 WEST VALLEY PARKWAY,ESCONDIDO,CA,92025-2557,,"Human Services organization in ESCONDIDO, CA with annual revenue of approximately $33M",
PROJECT ACCESS FOUNDATION INC,651073105,Education,1435 W 49TH PL STE 503,HIALEAH,FL,33012-3158,,"Education organization in HIALEAH, FL with annual revenue of approximately $33M",
THE WILD ANIMAL SANCTUARY A COLORADO NON-PROFIT CORPORATION,841351483,Health,1946 COUNTY ROAD 53,KEENESBURG,CO,80643-4209,,"Health organization in KEENESBURG, CO with annual revenue of approximately $33M",
AMAZING FACTS INTERNATIONAL,822966470,Religion,6615 SIERRA COLLEGE BLVD,GRANITE BAY,CA,95746-7366,,"Religion organization in GRANITE BAY, CA with annual revenue of approximately $33M",
THREE LINKS HEALTH SERVICES,410713909,Human Services,815 FOREST AVE,NORTHFIELD,MN,55057-1643,,"Human Services organization in NORTHFIELD, MN with annual revenue of approximately $33M",
MEDICAL CENTER OF PEACH COUNTY INC,453765471,Health,777 HEMLOCK ST,MACON,GA,31201-2102,,"Health organization in MACON, GA with annual revenue of approximately $33M",
MERIDIAN HOSPICE,363158667,Other,3075 HIGHLAND PKWY FL 6,DOWNERS GROVE,IL,60515-5563,,"Other organization in DOWNERS GROVE, IL with annual revenue of approximately $33M",
LEWIS COUNTY COMMUNITY HEALTH SERVICES,421599749,Health,2690 NE KRESKY AVE,CHEHALIS,WA,98532-2412,,"Health organization in CHEHALIS, WA with annual revenue of approximately $33M",
TURNING POINTS FOR CHILDREN,231352272,Human Services,1500 MARKET ST STE LM500,PHILADELPHIA,PA,19102-2110,,"Human Services organization in PHILADELPHIA, PA with annual revenue of approximately $33M",
GREENSBORO INDEPENDENT SCHOOL CORPORATION,560949932,Education,5401 LAWNDALE DR,GREENSBORO,NC,27455-2127,,"Education organization in GREENSBORO, NC with annual revenue of approximately $33M",
BROOKS SKILLED NURSING FACILITY A INC,272153586,Health,3599 UNIVERSITY BLVD S,JACKSONVILLE,FL,32216-4252,,"Health organization in JACKSONVILLE, FL with annual revenue of approximately $33M",
OPERATION SHARING TENNESSEE,273537136,Human Services,202 CHESTER ST,ONEIDA,TN,37841-3314,,"Human Services organization in ONEIDA, TN with annual revenue of approximately $33M",
PRO-YOUTH,770337714,Other,2009 W FEEMSTER AVE,VISALIA,CA,93277-2111,,"Other organization in VISALIA, CA with annual revenue of approximately $33M",
LIFESTEPS INC,251665243,Education,383 NEW CASTLE RD,BUTLER,PA,16001-1743,,"Education organization in BUTLER, PA with annual revenue of approximately $33M",
MICHIGAN MASONIC HOME,237259307,Human Services,1200 WRIGHT AVE,ALMA,MI,48801-1133,,"Human Services organization in ALMA, MI with annual revenue of approximately $33M",
INDIANA HEALTHCARE PHYSICIAN SERVICES INC,251842046,Health,PO BOX 788,INDIANA,PA,15701-0788,,"Health organization in INDIANA, PA with annual revenue of approximately $33M",
MERCY WITHOUT LIMITS INC,455297608,International,11661 COLLEGE BLVD STE 105,OVERLAND PARK,KS,66210-4104,,"International organization in OVERLAND PARK, KS with annual revenue of approximately $33M",
ALAMEDA COUNTY AGRICULTURAL FAIR ASSOCIATION,946062342,Human Services,4501 PLEASANTON AVE,PLEASANTON,CA,94566-7001,,"Human Services organization in PLEASANTON, CA with annual revenue of approximately $33M",
BENTLEY SCHOOL,941700304,Other,1000 UPPER HAPPY VLY RD,LAFAYETTE,CA,94549-2830,,"Other organization in LAFAYETTE, CA with annual revenue of approximately $33M",
PREFERRED BEHAVIORAL HEALTH OF NEW JERSEY INC,222196988,Health,PO BOX 2036,LAKEWOOD,NJ,08701-8036,,"Health organization in LAKEWOOD, NJ with annual revenue of approximately $33M",
LEAGUERS INC,226054365,Education,405 UNIVERSITY AVE # 425,NEWARK,NJ,07102-1219,,"Education organization in NEWARK, NJ with annual revenue of approximately $33M",
CALDWELL COUNTY HOSPITAL INC,610432526,Health,100 MEDICAL CENTER DR,PRINCETON,KY,42445-2430,,"Health organization in PRINCETON, KY with annual revenue of approximately $33M",
DAMIAN FAMILY CARE CENTERS INC,223433831,Health,8956 162ND ST FL 3,JAMAICA,NY,11432-5072,,"Health organization in JAMAICA, NY with annual revenue of approximately $33M",
AKRON COMMUNITY FOUNDATION,341087615,Community,345 W CEDAR ST,AKRON,OH,44307-2407,,"Community organization in AKRON, OH with annual revenue of approximately $33M",
MONEY MANAGEMENT INTERNATIONAL INC,541837741,Human Services,12603 SOUTHWEST FREEWAY,STAFFORD,TX,77477-3820,,"Human Services organization in STAFFORD, TX with annual revenue of approximately $33M",
SOUTHEASTERN MICHIGAN HEALTH ASSOCIATION,381671500,Other,300 W GRAND BOULEVARD SUITE 200,DETROIT,MI,48216-1423,,"Other organization in DETROIT, MI with annual revenue of approximately $33M",
SHAW UNIVERSITY,560530235,Education,118 E SOUTH ST,RALEIGH,NC,27601-2341,,"Education organization in RALEIGH, NC with annual revenue of approximately $33M",
ECONOMIC OPPORTUNITY COUNCIL OF SUFFOLK INC,112141197,Community,31 W MAIN ST STE 300,PATCHOGUE,NY,11772-3026,,"Community organization in PATCHOGUE, NY with annual revenue of approximately $33M",
CHILD CARE CONNECTION INC,920113419,Human Services,111 W 16TH AVE STE 205,ANCHORAGE,AK,99501-6205,,"Human Services organization in ANCHORAGE, AK with annual revenue of approximately $33M",
COMMUNITY AID INC,264376213,Human Services,PO BOX 156,NEW CUMBERLND,PA,17070-0156,,"Human Services organization in NEW CUMBERLND, PA with annual revenue of approximately $33M",
FOOTHILL FAMILY SERVICE,951690990,Human Services,2500 E FOOTHILL BLVD STE 300,PASADENA,CA,91107-7102,,"Human Services organization in PASADENA, CA with annual revenue of approximately $33M",
WESTMINSTER VILLAGE GREENWOOD INC,351516199,Human Services,295 VILLAGE LANE,GREENWOOD,IN,46143-2440,,"Human Services organization in GREENWOOD, IN with annual revenue of approximately $33M",
OLD DOMINION UNIVERSITY EDUCATIONAL FOUNDATION,546052014,Education,4417 MONARCH WAY FLOOR 4,NORFOLK,VA,23508-2548,,"Education organization in NORFOLK, VA with annual revenue of approximately $33M",
E A HAWSE HEALTH CENTER INC,550591799,Health,17978 STATE ROAD 55,BAKER,WV,26801-8626,,"Health organization in BAKER, WV with annual revenue of approximately $33M",
COVENANT HEALTH CARE CENTER INC,521115873,Human Services,2155 PFINGSTEN RD,NORTHBROOK,IL,60062-6427,,"Human Services organization in NORTHBROOK, IL with annual revenue of approximately $33M",
BETANCES HEALTH CENTER,132697725,Health,280 HENRY STREET,NEW YORK,NY,10002-5808,,"Health organization in NEW YORK, NY with annual revenue of approximately $33M",
BRIMMER & MAY SCHOOL,042103935,Education,69 MIDDLESEX RD,CHESTNUT HILL,MA,02467-1835,,"Education organization in CHESTNUT HILL, MA with annual revenue of approximately $33M",
SO WHAT ELSE INC,271219231,Community,6901 ROCKLEDGE DR UNIT 709,BETHESDA,MD,20817-1817,,"Community organization in BETHESDA, MD with annual revenue of approximately $33M",
TOUGALOO COLLEGE,640303093,Education,500 W COUNTY LINE RD,TOUGALOO,MS,39174-9700,,"Education organization in TOUGALOO, MS with annual revenue of approximately $33M",
WESTMINSTER-CANTERBURY OF WINCHESTER INC,521266582,Human Services,300 WESTMINSTER CANTERBURY DR,WINCHESTER,VA,22603-4216,,"Human Services organization in WINCHESTER, VA with annual revenue of approximately $33M",
MEADOW OAKS EDUCATION FOUNDATION,465137310,Education,3200 OATES DR,MESQUITE,TX,75150-2223,,"Education organization in MESQUITE, TX with annual revenue of approximately $33M",
CHICAGO PUBLIC MEDIA INC,363687394,Arts & Culture,848 E GRAND AVE,CHICAGO,IL,60611-3509,,"Arts & Culture organization in CHICAGO, IL with annual revenue of approximately $33M",
PURPOSE BUILT SCHOOLS ATLANTA INC,811114844,Education,1670 BENJAMIN WELDON,ATLANTA,GA,30315-0000,,"Education organization in ATLANTA, GA with annual revenue of approximately $33M",
MENTAL HEALTH RESOURCES INC,411273885,Other,2577 TERRITORIAL RD,SAINT PAUL,MN,55114-1500,,"Other organization in SAINT PAUL, MN with annual revenue of approximately $33M",
KENTUCKY WESLEYAN COLLEGE,610466713,Education,3000 FREDERICA ST,OWENSBORO,KY,42301-6057,,"Education organization in OWENSBORO, KY with annual revenue of approximately $33M",
UNTO INC,954578963,International,100 LAKE HART DR MC 3500,ORLANDO,FL,32832-0100,,"International organization in ORLANDO, FL with annual revenue of approximately $33M",
ERIE COMMUNITY FOUNDATION,256032032,Community,459 W 6TH ST,ERIE,PA,16507-1215,,"Community organization in ERIE, PA with annual revenue of approximately $33M",
WINDSOR CHARTER ACADEMY,841517346,Education,810 AUTOMATION DR,WINDSOR,CO,80550-3125,,"Education organization in WINDSOR, CO with annual revenue of approximately $33M",
PRESERVATION SOCIETY OF NEWPORT COUNTY,050252708,Arts & Culture,424 BELLEVUE AVE,NEWPORT,RI,02840-6924,,"Arts & Culture organization in NEWPORT, RI with annual revenue of approximately $33M",
ACCESS CARE PARTNERS,042545848,Human Services,4 VALLEY MILL RD,HOLYOKE,MA,01040-5855,,"Human Services organization in HOLYOKE, MA with annual revenue of approximately $33M",
ORCHARD HOSPITAL,941049467,Health,240 SPRUCE ST,GRIDLEY,CA,95948-2216,,"Health organization in GRIDLEY, CA with annual revenue of approximately $33M",
TRUSTEES OF THORNTON ACADEMY,010224769,Education,438 MAIN ST,SACO,ME,04072-1565,,"Education organization in SACO, ME with annual revenue of approximately $33M",
LARKIN STREET YOUTH SERVICES,942917999,Human Services,134 GOLDEN GATE AVE,SAN FRANCISCO,CA,94102-3810,,"Human Services organization in SAN FRANCISCO, CA with annual revenue of approximately $33M",
SAINT JOSEPHS MERCY CARE SERVICES INC,581752700,Other,424 DECATUR ST SE,ATLANTA,GA,30312-1848,,"Other organization in ATLANTA, GA with annual revenue of approximately $33M",
FACULTY ASSOCIATES INCORPORATED,593518156,Education,1600 SW ARCHER ROAD D4-4A,GAINESVILLE,FL,32610-0405,,"Education organization in GAINESVILLE, FL with annual revenue of approximately $33M",
WEBB SCHOOL OF KNOXVILLE,620550980,Education,9800 WEBB SCHOOL LN,KNOXVILLE,TN,37923-3307,,"Education organization in KNOXVILLE, TN with annual revenue of approximately $33M",
EASTER SEALS NORTH GEORGIA INC,581919768,Human Services,815 PARK NORTH BLVD,CLARKSTON,GA,30021-6200,,"Human Services organization in CLARKSTON, GA with annual revenue of approximately $33M",
LIFEHOUSE INC,946050196,Other,18 PROFESSIONAL CTR PKWY,SAN RAFAEL,CA,94903-2761,,"Other organization in SAN RAFAEL, CA with annual revenue of approximately $33M",
STEELE CANYON HIGH SCHOOL,510629116,Education,12440 CAMPO RD,SPRING VALLEY,CA,91978-2331,,"Education organization in SPRING VALLEY, CA with annual revenue of approximately $33M",
MEDICAL CENTER EMERGENCY SERVICES,382537427,Health,4201 ST ANTOINE SUITE 3R,DETROIT,MI,48201-2153,,"Health organization in DETROIT, MI with annual revenue of approximately $33M",
GOODWILL INDUSTRIES OF CENTRAL MICHIGANS HEARTLAND INC,381426892,Human Services,4820 WAYNE RD,BATTLE CREEK,MI,49037-7324,,"Human Services organization in BATTLE CREEK, MI with annual revenue of approximately $33M",
FOODBANK INC,861082880,Human Services,56 ARMOR PL,DAYTON,OH,45417-1187,,"Human Services organization in DAYTON, OH with annual revenue of approximately $33M",
ASCENT ACADEMIES OF UTAH,462680772,Education,5662 W 8200 S,WEST JORDAN,UT,84081-5880,,"Education organization in WEST JORDAN, UT with annual revenue of approximately $33M",
COMMUNITY COUNCIL OF IDAHO INC,820299736,Human Services,317 HAPPY DAY BLVD STE 250,CALDWELL,ID,83607-1529,,"Human Services organization in CALDWELL, ID with annual revenue of approximately $33M",
MICCOSUKEE CORPORATION,591374440,Human Services,PO BOX 440021,MIAMI,FL,33144-0021,,"Human Services organization in MIAMI, FL with annual revenue of approximately $33M",
DUMAC INC,900754895,Education,280 S MANGUM ST STE 210,DURHAM,NC,27701-3675,,"Education organization in DURHAM, NC with annual revenue of approximately $33M",
CITYMEALS-ON-WHEELS,133634381,Human Services,355 LEXINGTON AVE FL 3,NEW YORK,NY,10017-6603,,"Human Services organization in NEW YORK, NY with annual revenue of approximately $33M",
HOSPITAL FOR SICK CHILDREN,530204670,Health,111 MICHIGAN AVE NW,WASHINGTON,DC,20010-2916,,"Health organization in WASHINGTON, DC with annual revenue of approximately $33M",
NOTRE DAME HIGH SCHOOL OF SHERMAN OAKS,951716808,Other,13645 RIVERSIDE DR,SHERMAN OAKS,CA,91423-2407,,"Other organization in SHERMAN OAKS, CA with annual revenue of approximately $33M",
MARRAKECH HOUSING OPTIONS INC,061319874,Human Services,6 LUNAR DR,WOODBRIDGE,CT,06525-2322,,"Human Services organization in WOODBRIDGE, CT with annual revenue of approximately $33M",
NEW RIVER HEALTH ASSOCIATION INC,550581968,Health,497 MALL RD,OAK HILL,WV,25901-6115,,"Health organization in OAK HILL, WV with annual revenue of approximately $33M",
HEALTH EDUCATION LEARNING PROJECT H E L P,752571525,Arts & Culture,1919 8TH AVE,FORT WORTH,TX,76110-1358,,"Arts & Culture organization in FORT WORTH, TX with annual revenue of approximately $33M",
INNOCENCE PROJECT INC,320077563,Human Services,40 WORTH ST RM 701,NEW YORK,NY,10013-2994,,"Human Services organization in NEW YORK, NY with annual revenue of approximately $33M",
COMMUNITY STROKE AND REHABILITATION CENTER INC,820854709,Health,10010 DONALD S POWERS DR,MUNSTER,IN,46321-4054,,"Health organization in MUNSTER, IN with annual revenue of approximately $33M",
WALKER METHODIST HEALTH CENTER INC,410706131,Human Services,3737 BRYANT AVE S,MINNEAPOLIS,MN,55409-1019,,"Human Services organization in MINNEAPOLIS, MN with annual revenue of approximately $33M",
CENTRAL MASSACHUSETTS HOUSING ALLIANCE INC,042791448,Other,6 INSTITUTE RD,WORCESTER,MA,01609-2706,,"Other organization in WORCESTER, MA with annual revenue of approximately $33M",
WESTMINSTER THEOLOGICAL SEMINARY,231352689,Other,2960 CHURCH RD,GLENSIDE,PA,19038-2000,,"Other organization in GLENSIDE, PA with annual revenue of approximately $33M",
GOODWILL SOUTHERN LOS ANGELES COUNTY,951644017,Human Services,800 W PACIFIC COAST HWY,LONG BEACH,CA,90806-5243,,"Human Services organization in LONG BEACH, CA with annual revenue of approximately $33M",
NEW PROFIT INC,043396766,Community,99 BEDFORD ST STE 500,BOSTON,MA,02111-2227,,"Community organization in BOSTON, MA with annual revenue of approximately $33M",
NATIONAL COUNCIL FOR COMMUNITY DEVELOPMENT INC,136532871,Community,633 THIRD AVE SUITE 19J,NEW YORK,NY,10017-6706,,"Community organization in NEW YORK, NY with annual revenue of approximately $33M",
SAN ANTONIO LIGHTHOUSE FOR THE BLIND,741339051,Human Services,2305 ROOSEVELT AVE,SAN ANTONIO,TX,78210-4920,,"Human Services organization in SAN ANTONIO, TX with annual revenue of approximately $33M",
ARIZONA TUITION CONNECTION INC,461879761,Education,11445 E VIA LINDA STE 2 PMB 145,SCOTTSDALE,AZ,85259-2654,,"Education organization in SCOTTSDALE, AZ with annual revenue of approximately $33M",
CLARKSVILLE CHARTER SCHOOL,821736597,Education,5049 ROBERT J MATHEWS PKWY,EL DORADO HLS,CA,95762-5752,,"Education organization in EL DORADO HLS, CA with annual revenue of approximately $33M",
WILLOW BROOK CHRISTIAN SERVICES,200996799,Human Services,100 DELAWARE CROSSING WEST,DELAWARE,OH,43015-7853,,"Human Services organization in DELAWARE, OH with annual revenue of approximately $33M",
CHILD DEVELOPMENT CENTER OF THE MOSHOLU-MONTEFIORE COMMUNITY CTR,133622106,Education,3450 DEKALB AVE,BRONX,NY,10467-2302,,"Education organization in BRONX, NY with annual revenue of approximately $33M",
ELY-BLOOMENSON COMMUNITY HOSPITAL,410808719,Health,328 W CONAN ST,ELY,MN,55731-1145,,"Health organization in ELY, MN with annual revenue of approximately $33M",
TALLADEGA COLLEGE,630288870,Other,627 BATTLE ST W,TALLADEGA,AL,35160-2354,,"Other organization in TALLADEGA, AL with annual revenue of approximately $33M",
MT PARAN CHRISTIAN SCHOOL INC,582273158,Education,1275 STANLEY RD NW,KENNESAW,GA,30152-4359,,"Education organization in KENNESAW, GA with annual revenue of approximately $33M",
MONARCH ACADEMY PUBLIC CHARTER SCHOOL INC,262190358,Education,6802 MCCLEAN BLVD,BALTIMORE,MD,21234-7260,,"Education organization in BALTIMORE, MD with annual revenue of approximately $33M",
NATIONAL INSTITUTE FOR EXCELLENCE IN TEACHING,202268389,Education,7333 E DOUBLETREE RANCH ROAD SUITE,SCOTTSDALE,AZ,85258-2042,,"Education organization in SCOTTSDALE, AZ with annual revenue of approximately $33M",
UNITED CEREBRAL PALSY OF GEORGIA INC,580976462,Other,3300 NORTHEAST EXPRESSWA,ATLANTA,GA,30341-0000,,"Other organization in ATLANTA, GA with annual revenue of approximately $33M",
LUMINIS HEALTH IMAGING INC,521467734,Health,2000 MEDICAL PKWY STE 606,ANNAPOLIS,MD,21401-3748,,"Health organization in ANNAPOLIS, MD with annual revenue of approximately $33M",
PERRY COUNTY HEALTH SYSTEM,431741457,Health,434 N WEST ST,PERRYVILLE,MO,63775-1359,,"Health organization in PERRYVILLE, MO with annual revenue of approximately $33M",
GREATER NEW BEDFORD COMMUNITY HEALTH CENTER INC,042675800,Other,874 PURCHASE ST,NEW BEDFORD,MA,02740-6232,,"Other organization in NEW BEDFORD, MA with annual revenue of approximately $33M",
JENNINGS CENTER FOR OLDER ADULTS,340714679,Health,10204 GRANGER RD,GARFIELD HTS,OH,44125-3106,,"Health organization in GARFIELD HTS, OH with annual revenue of approximately $33M",
BELLIN PSYCHIATRIC CENTER INC,391657627,Health,PO BOX 23725,GREEN BAY,WI,54305-3725,,"Health organization in GREEN BAY, WI with annual revenue of approximately $33M",
MORGRIDGE INSTITUTE FOR RESEARCHINC,208325570,Health,330 N ORCHARD ST,MADISON,WI,53715-1119,,"Health organization in MADISON, WI with annual revenue of approximately $33M",
UNITED COMMUNITY ACTION PARTNERSHIP INC,410904860,Community,1400 S SARATOGA ST,MARSHALL,MN,56258-3114,,"Community organization in MARSHALL, MN with annual revenue of approximately $33M",
COMMUNITY CONNECTIONS,521349382,Health,801 PENNSYLVANIA AVE SE STE 201,WASHINGTON,DC,20003-2152,,"Health organization in WASHINGTON, DC with annual revenue of approximately $33M",
HAWTHORNE FOUNDATION INC,133447893,Other,5 BRADHURST AVE,HAWTHORNE,NY,10532-2135,,"Other organization in HAWTHORNE, NY with annual revenue of approximately $33M",
CITADEL FOUNDATION,576020493,Education,171 MOULTRIE ST,CHARLESTON,SC,29409-0001,,"Education organization in CHARLESTON, SC with annual revenue of approximately $33M",
SAMUEL U RODGERS HEALTH CENTER INC,430899356,Health,825 EUCLID AVE,KANSAS CITY,MO,64124-2323,,"Health organization in KANSAS CITY, MO with annual revenue of approximately $33M",
RARE INC,237380563,Environment,1310 N COURTHOUSE RD STE 110,ARLINGTON,VA,22201-2594,,"Environment organization in ARLINGTON, VA with annual revenue of approximately $33M",
HOPE AND HELP CENTER OF CENTRAL FLORIDA INC,592872225,Other,4122 METRIC DRIVE,WINTER PARK,FL,32792-6809,,"Other organization in WINTER PARK, FL with annual revenue of approximately $33M",
KESSLER FOUNDATION INC,311562134,Human Services,120 EAGLE ROCK AVE STE 100,EAST HANOVER,NJ,07936-3147,,"Human Services organization in EAST HANOVER, NJ with annual revenue of approximately $33M",
ARCHER SCHOOL FOR GIRLS INC,954463705,Education,11725 W SUNSET BLVD,LOS ANGELES,CA,90049-2918,,"Education organization in LOS ANGELES, CA with annual revenue of approximately $33M",
COMMUNITY INTERACTIONS INC,231937692,Human Services,740 S CHESTER ROAD,SWARTHMORE,PA,19081-2226,,"Human Services organization in SWARTHMORE, PA with annual revenue of approximately $33M",
MDI COMMERCIAL SERVICES,411801498,Human Services,3501 BROADWAY ST NE STE 100,MINNEAPOLIS,MN,55413-1710,,"Human Services organization in MINNEAPOLIS, MN with annual revenue of approximately $33M",
STATUE OF LIBERTY ELLIS ISLAND FOUNDATION INC,133118415,Arts & Culture,17 BATTERY PL STE 324,NEW YORK,NY,10004-1148,,"Arts & Culture organization in NEW YORK, NY with annual revenue of approximately $33M",
ST JOHNLAND NURSING CENTER INC,113109867,Health,395 SUNKEN MEADOW RD,KINGS PARK,NY,11754-1000,,"Health organization in KINGS PARK, NY with annual revenue of approximately $33M",
TETON VALLEY HEALTH CARE INC,454551946,Health,120 E HOWARD ST,DRIGGS,ID,83422-5112,,"Health organization in DRIGGS, ID with annual revenue of approximately $33M",
INTERNATIONAL INSTITUTE OF NEW ENGLAND INC,042104325,Religion,2 BOYLSTON ST STE 3,BOSTON,MA,02116-4737,,"Religion organization in BOSTON, MA with annual revenue of approximately $33M",
VISITING NURSE ASSOCIATION OF TEXAS,750800692,Health,1420 W MOCKINGBIRD LN STE 700,DALLAS,TX,75247-5051,,"Health organization in DALLAS, TX with annual revenue of approximately $33M",
EAST SIDE HOUSE INC,131623989,Human Services,337 ALEXANDER AVE,BRONX,NY,10454-1108,,"Human Services organization in BRONX, NY with annual revenue of approximately $33M",
ANMED HEALTH CANNON,570342027,Health,123 WG ACKER DR,PICKENS,SC,29671-2739,,"Health organization in PICKENS, SC with annual revenue of approximately $33M",
