name,ein,category,address,city,state,zip_code,website,description,phone
JEWISH FEDERATION OF GREATER PITTSBURGH,251017602,Community,2000 TECHNOLOGY DR FL 1,PITTSBURGH,PA,15219-3112,,"Community organization in PITTSBURGH, PA with annual revenue of approximately $47M",
PRINCETON DAY SCHOOL INC,210727645,Education,PO BOX 75,PRINCETON,NJ,08542-0075,,"Education organization in PRINCETON, NJ with annual revenue of approximately $47M",
EASTCONN REGIONAL EDUCATIONAL SERVICE CENTER INCORPORATED,061023768,Other,376 HARTFORD TPKE,HAMPTON,CT,06247-1320,,"Other organization in HAMPTON, CT with annual revenue of approximately $47M",
PROVISION MINISTRY INC,815481524,Community,7 THOMAS NEWTON DR,WESTBOROUGH,MA,01581-1753,,"Community organization in WESTBOROUGH, MA with annual revenue of approximately $47M",
OPPORTUNITY INTERNATIONAL INC,540907624,International,101 N WACKER DR STE 1150,CHICAGO,IL,60606-7304,,"International organization in CHICAGO, IL with annual revenue of approximately $47M",
DISCOVERY HEALTH SCIENCES FOUNDATION INC,453761886,Education,3837 LOYOLA DR,KENNER,LA,70065-7703,,"Education organization in KENNER, LA with annual revenue of approximately $47M",
COSTA SALUD COMMUNITY HEALTH CENTERS INC,660428488,Health,PO BOX 638,RINCON,PR,00677-0638,,"Health organization in RINCON, PR with annual revenue of approximately $47M",
CENTRACARE HEALTH SYSTEM SAUK CENTRE,452438973,Health,425 ELM ST N,SAUK CENTRE,MN,56378-1010,,"Health organization in SAUK CENTRE, MN with annual revenue of approximately $47M",
UNITED WAY OF SAN ANTONIO & BEXAR COUNTY,741272381,Community,700 S ALAMO ST,SAN ANTONIO,TX,78205-3404,,"Community organization in SAN ANTONIO, TX with annual revenue of approximately $47M",
UNIVERSITY AT ALBANY FOUNDATION,141503972,Education,1400 WASHINGTON AVE UAB226,ALBANY,NY,12222-0100,,"Education organization in ALBANY, NY with annual revenue of approximately $47M",
BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA,360793011,Other,2750 N LAKEVIEW AVE,CHICAGO,IL,60614-2256,,"Other organization in CHICAGO, IL with annual revenue of approximately $47M",
WEST SIDE COMMUNITY HEALTH SERVICES INC,237156236,Health,380 E LAFAYETTE RD SUITE 200,ST PAUL,MN,55107-1216,,"Health organization in ST PAUL, MN with annual revenue of approximately $47M",
BAKER UNIVERSITY,480543766,Education,PO BOX 65,BALDWIN CITY,KS,66006-0065,,"Education organization in BALDWIN CITY, KS with annual revenue of approximately $47M",
YOUNG MENS CHRISTIAN ASSOCIATION OF GREATER LONG BEACH,951643396,Human Services,3605 LONG BEACH BLVD,LONG BEACH,CA,90807-4013,,"Human Services organization in LONG BEACH, CA with annual revenue of approximately $47M",
NORTHERN KENTUCKY MENTAL HEALTH MENTAL RETARDATION REGIONAL BOARD,610661458,Health,503 FARRELL DR,COVINGTON,KY,41011-3775,,"Health organization in COVINGTON, KY with annual revenue of approximately $47M",
LOWER CAPE FEAR HOSPICE INCORPORATED,561216682,Human Services,1414 PHYSICIANS DR,WILMINGTON,NC,28401-7335,,"Human Services organization in WILMINGTON, NC with annual revenue of approximately $47M",
PARK CENTER INC,351135451,Health,909 E STATE BLVD,FORT WAYNE,IN,46805-3404,,"Health organization in FORT WAYNE, IN with annual revenue of approximately $47M",
NATIONAL PARKS CONSERVATION ASSOCIATION,530225165,Environment,777 6TH ST NW STE 700,WASHINGTON,DC,20001-4835,,"Environment organization in WASHINGTON, DC with annual revenue of approximately $47M",
MOSES LAKE COMMUNITY HEALTH CENTER,911537371,Health,605 S COOLIDGE ST,MOSES LAKE,WA,98837-1873,,"Health organization in MOSES LAKE, WA with annual revenue of approximately $47M",
SACRED HEART COMMUNITY SERVICE,237179787,Human Services,1381 S 1ST ST,SAN JOSE,CA,95110-3431,,"Human Services organization in SAN JOSE, CA with annual revenue of approximately $47M",
WILLIAM JEWELL COLLEGE,440545914,Education,500 COLLEGE HL,LIBERTY,MO,64068-1843,,"Education organization in LIBERTY, MO with annual revenue of approximately $47M",
INCEPTIA,920907062,Education,PO BOX 82507,LINCOLN,NE,68501-2507,,"Education organization in LINCOLN, NE with annual revenue of approximately $47M",
FAMILY HEALTH CENTER,610716483,Health,2215 PORTLAND AVE,LOUISVILLE,KY,40212-1033,,"Health organization in LOUISVILLE, KY with annual revenue of approximately $47M",
VIECARE BEAVER LLC,260363509,Human Services,191 SCHARBERRY LN,MARS,PA,16046-2429,,"Human Services organization in MARS, PA with annual revenue of approximately $47M",
LANTERN HILL INC,371742780,Human Services,813 MAIDEN CHOICE LN,CATONSVILLE,MD,21228-3679,,"Human Services organization in CATONSVILLE, MD with annual revenue of approximately $47M",
MERIDIAN INTERNATIONAL CENTER,530259663,International,1630 CRESCENT PL NW,WASHINGTON,DC,20009-4004,,"International organization in WASHINGTON, DC with annual revenue of approximately $47M",
POST GRADUATE CENTER FOR MENTAL HEALTH,131656681,Other,158 E 35TH ST,NEW YORK,NY,10016-4102,,"Other organization in NEW YORK, NY with annual revenue of approximately $47M",
HOUSING ASSISTANCE CORPORATION,237431255,Human Services,255 INDEPENDENCE DR,HYANNIS,MA,02601-1854,,"Human Services organization in HYANNIS, MA with annual revenue of approximately $47M",
LEGACY TRADITIONAL SCHOOLS - NEVADA INC,811370901,Education,3125 S GILBERT RD,CHANDLER,AZ,85286-5194,,"Education organization in CHANDLER, AZ with annual revenue of approximately $47M",
NEW JERSEY INSTITUTE FOR DISABILITIES INC,221554528,Health,ROOSEVELT PARK 10-A OAK DR,EDISON,NJ,08837-0000,,"Health organization in EDISON, NJ with annual revenue of approximately $47M",
FRANZISKA RACKER CENTERS INC,150581887,Human Services,3226 WILKINS RD,ITHACA,NY,14850-9568,,"Human Services organization in ITHACA, NY with annual revenue of approximately $47M",
SOUTH METRO HUMAN SERVICES,411712779,Human Services,166 4TH ST E,SAINT PAUL,MN,55101-1400,,"Human Services organization in SAINT PAUL, MN with annual revenue of approximately $47M",
NORTHEAST PROFESSIONAL REGISTRY OF NURSES INC,201287349,Health,CO BILH TAX 529 MAIN ST 4TH FL,CHARLESTOWN,MA,02129-0000,,"Health organization in CHARLESTOWN, MA with annual revenue of approximately $47M",
INTERCOMMUNITY INC,060954809,Health,800 CONNECTICUT BLVD FL 4,EAST HARTFORD,CT,06108-3239,,"Health organization in EAST HARTFORD, CT with annual revenue of approximately $47M",
THE ACCREDITATION COMMISSION FOR HEALTH CARE INC,561540225,Human Services,139 WESTON OAKS CT,CARY,NC,27513-2256,,"Human Services organization in CARY, NC with annual revenue of approximately $47M",
EDP UNIVERSITY OF PUERTO RICO INC,660277132,Education,PO BOX 192303,SAN JUAN,PR,00919-2303,,"Education organization in SAN JUAN, PR with annual revenue of approximately $47M",
LANDON SCHOOL CORPORATION,520635092,Education,6101 WILSON LN,BETHESDA,MD,20817-3107,,"Education organization in BETHESDA, MD with annual revenue of approximately $47M",
C2C INNOVATIVE SOLUTIONS INC,473641754,Health,3107 OAK CREEK DR STE 200,AUSTIN,TX,78727-3107,,"Health organization in AUSTIN, TX with annual revenue of approximately $47M",
MORRIS HALL ST LAWRENCE INC,223227943,Health,2381 LAWRENCE RD,LAWRENCEVILLE,NJ,08648-2025,,"Health organization in LAWRENCEVILLE, NJ with annual revenue of approximately $47M",
EMERALD DEVELOPMENT AND ECONOMIC,341667990,Human Services,7812 MADISON AVE,CLEVELAND,OH,44102-4056,,"Human Services organization in CLEVELAND, OH with annual revenue of approximately $47M",
AMERICAN INSTITUTE OF CHEMICAL ENGINEERS,131623892,Other,120 WALL ST FL 23,NEW YORK,NY,10005-4020,,"Other organization in NEW YORK, NY with annual revenue of approximately $47M",
COMIC RELIEF INC,010885377,Community,120 BROADWAY 22ND FLOOR,NEW YORK,NY,10271-0042,,"Community organization in NEW YORK, NY with annual revenue of approximately $47M",
TEJANO CENTER FOR COMMUNITY CONCERNS INC,760377101,Human Services,2950 BROADWAY ST,HOUSTON,TX,77017-1706,,"Human Services organization in HOUSTON, TX with annual revenue of approximately $47M",
BAPTIST MEMORIAL HEALTH CARE FOUNDATION,581544781,Health,350 N HUMPHREYS BLVD,MEMPHIS,TN,38120-2177,,"Health organization in MEMPHIS, TN with annual revenue of approximately $47M",
TOLEDO ZOOLOGICAL SOCIETY,344440256,Health,PO BOX 140130,TOLEDO,OH,43614-0130,,"Health organization in TOLEDO, OH with annual revenue of approximately $47M",
PIERCE COUNTY RURAL LIBRARY DISTRICT,911098071,Education,3005 112TH ST E,TACOMA,WA,98446-2215,,"Education organization in TACOMA, WA with annual revenue of approximately $47M",
ORANGE COUNTY SCHOOL OF THE ARTS,330891574,Education,1010 N MAIN ST,SANTA ANA,CA,92701-3602,,"Education organization in SANTA ANA, CA with annual revenue of approximately $47M",
KIPP TECH VALLEY CHARTER SCHOOL,201347748,Education,321 NORTHERN BLVD,ALBANY,NY,12210-2635,,"Education organization in ALBANY, NY with annual revenue of approximately $47M",
CEN-CLEAR CHILD SERVICES INC,251378446,Human Services,50 BIGLER RD,WOODLAND,PA,16881-8102,,"Human Services organization in WOODLAND, PA with annual revenue of approximately $47M",
ANABAPTIST FINANCIAL,320158554,Community,55 WHISPER CREEK DR,LEWISBURG,PA,17837-7771,,"Community organization in LEWISBURG, PA with annual revenue of approximately $47M",
EAST VALLEY COMMUNITY HEALTH CENTER INC,237068586,Other,420 S GLENDORA AVE,WEST COVINA,CA,91790-3001,,"Other organization in WEST COVINA, CA with annual revenue of approximately $47M",
INSTITUTE FOR STUDY ABROAD INC,621355896,International,6201 CORPORATE DR STE 200,INDIANAPOLIS,IN,46278-2944,,"International organization in INDIANAPOLIS, IN with annual revenue of approximately $47M",
GOODWILL OF THE GREAT PLAINS,420727509,Human Services,3100 W 4TH ST,SIOUX CITY,IA,51103-3202,,"Human Services organization in SIOUX CITY, IA with annual revenue of approximately $47M",
NASHVILLE ZOO INC,621411210,Health,3777 NOLENSVILLE ROAD,NASHVILLE,TN,37211-3324,,"Health organization in NASHVILLE, TN with annual revenue of approximately $47M",
NORTH CAROLINA WESLEYAN UNIVERSITY,560686603,Education,3400 N WESLEYAN BLVD,ROCKY MOUNT,NC,27804-8699,,"Education organization in ROCKY MOUNT, NC with annual revenue of approximately $47M",
HAWAII FOODBANK,990220699,Human Services,2611 KILIHAU ST,HONOLULU,HI,96819-2021,,"Human Services organization in HONOLULU, HI with annual revenue of approximately $47M",
GODS LOVE WE DELIVER INC,133366846,Human Services,166 AVENUE OF THE AMERICAS,NEW YORK,NY,10013-1207,,"Human Services organization in NEW YORK, NY with annual revenue of approximately $47M",
HUNTINGTON MEDICAL FOUNDATION,954434428,Health,100 W CALIFORNIA BLVD,PASADENA,CA,91105-3010,,"Health organization in PASADENA, CA with annual revenue of approximately $47M",
MHT HOUSING IV INC,383384042,Human Services,32500 TELEGRAPH RD STE 100,BINGHAM FARMS,MI,48025-2462,,"Human Services organization in BINGHAM FARMS, MI with annual revenue of approximately $47M",
VIRGINIA INNOVATION PARTNERSHIP CORPORATION,541282820,Research,2214 ROCK HILL RD STE 600,HERNDON,VA,20170-4228,,"Research organization in HERNDON, VA with annual revenue of approximately $47M",
CARNEGIE LIBRARY OF PITTSBURGH,250965281,Education,4400 FORBES AVE,PITTSBURGH,PA,15213-4007,,"Education organization in PITTSBURGH, PA with annual revenue of approximately $47M",
SAN DOMENICO SCHOOL,946080077,Education,1500 BUTTERFIELD RD,SAN ANSELMO,CA,94960-1057,,"Education organization in SAN ANSELMO, CA with annual revenue of approximately $47M",
HOOSIER CARE INC,311262572,Other,103 POWELL CT STE 460,BRENTWOOD,TN,37027-7046,,"Other organization in BRENTWOOD, TN with annual revenue of approximately $47M",
BUCKLEY SCHOOL,951750023,Other,3900 STANSBURY AVE,SHERMAN OAKS,CA,91423-4618,,"Other organization in SHERMAN OAKS, CA with annual revenue of approximately $47M",
LANTERN COMMUNITY SERVICES INC,133910692,Human Services,575 8TH AVE,NEW YORK,NY,10018-3011,,"Human Services organization in NEW YORK, NY with annual revenue of approximately $47M",
COMMUNITY ACTION PARTNERSHIP OF ORANGE COUNTY,952452787,Other,11870 MONARCH ST,GARDEN GROVE,CA,92841-2113,,"Other organization in GARDEN GROVE, CA with annual revenue of approximately $47M",
NAVOS,910848698,Health,PO BOX 46420,SEATTLE,WA,98146-0420,,"Health organization in SEATTLE, WA with annual revenue of approximately $47M",
GAINESVILLE COMMUNITY HOSPITAL INC,831683025,Health,1900 HOSPITAL BLVD,GAINESVILLE,TX,76240-2002,,"Health organization in GAINESVILLE, TX with annual revenue of approximately $47M",
MICHIGAN HEALTH INFORMATION TECHNOLOGY NETWORK SHARED SERVICE,273871301,Health,120 N WASHINGTON SQUARE STE 316,LANSING,MI,48933-1617,,"Health organization in LANSING, MI with annual revenue of approximately $47M",
YOUNG HARRIS COLLEGE,580593414,Education,PO BOX 68,YOUNG HARRIS,GA,30582-0068,,"Education organization in YOUNG HARRIS, GA with annual revenue of approximately $47M",
STUDENT CONSERVATION ASSOCIATION INC,910880684,Other,1310 N COURTHOUSE RD STE 110,ARLINGTON,VA,22201-2594,,"Other organization in ARLINGTON, VA with annual revenue of approximately $47M",
DALLAS COLLEGE FOUNDATION INC,237326612,Education,1601 BOTHAM JEAN BLVD,DALLAS,TX,75215-1816,,"Education organization in DALLAS, TX with annual revenue of approximately $47M",
NYSARC INC,141563885,Human Services,10 ST PATRICK PL,PORT HENRY,NY,12974-1200,,"Human Services organization in PORT HENRY, NY with annual revenue of approximately $47M",
BIG SANDY HEALTH CARE INC,610849776,Other,1709 KY ROUTE 321 STE 3,PRESTONSBURG,KY,41653-9097,,"Other organization in PRESTONSBURG, KY with annual revenue of approximately $47M",
COMMUNITY ACTION COMMITTEE OF THE LEHIGH VALLEY INC,231669589,Other,1337 E 5TH ST,BETHLEHEM,PA,18015-2103,,"Other organization in BETHLEHEM, PA with annual revenue of approximately $47M",
ST NICKS ALLIANCE CORP,510192170,Community,2 KINGSLAND AVE,BROOKLYN,NY,11211-1695,,"Community organization in BROOKLYN, NY with annual revenue of approximately $47M",
C40 CITIES CLIMATE LEADERSHIP GROUP INC,900634376,Environment,120 PARK AVENUE FLOOR 23,NEW YORK,NY,10017-5577,,"Environment organization in NEW YORK, NY with annual revenue of approximately $47M",
MENTAL HEALTH RESOURCE CENTER INC,591905344,Health,PO BOX 19249,JACKSONVILLE,FL,32245-9249,,"Health organization in JACKSONVILLE, FL with annual revenue of approximately $47M",
SEATTLE INDIAN HEALTH BOARD,910869056,Health,611 12TH AVE S,SEATTLE,WA,98144-2007,,"Health organization in SEATTLE, WA with annual revenue of approximately $47M",
HOMEBOY INDUSTRIES,954800735,Human Services,130 BRUNO ST,LOS ANGELES,CA,90012-1815,,"Human Services organization in LOS ANGELES, CA with annual revenue of approximately $47M",
THE CONNECTION INC,060886125,Health,100 ROSCOMMON DR STE 203,MIDDLETOWN,CT,06457-7558,,"Health organization in MIDDLETOWN, CT with annual revenue of approximately $47M",
SCHUYLER HOSPITAL INC,150533564,Health,220 STEUBEN ST,MONTOUR FALLS,NY,14865-9740,,"Health organization in MONTOUR FALLS, NY with annual revenue of approximately $47M",
CITY UNIVERSITY OF SEATTLE,237421224,Education,521 WALL ST STE 100,SEATTLE,WA,98121-1851,,"Education organization in SEATTLE, WA with annual revenue of approximately $47M",
LIFE CARE PONTE VEDRA INC,592555812,Human Services,1000 VICARS LANDING WAY,PONTE VEDRA BEACH,FL,32082-3151,,"Human Services organization in PONTE VEDRA BEACH, FL with annual revenue of approximately $47M",
STARFISH FAMILY SERVICES INC,382230416,Human Services,30000 HIVELEY ST,INKSTER,MI,48141-1089,,"Human Services organization in INKSTER, MI with annual revenue of approximately $47M",
BASSETT HOSPITAL OF SCHOHARIE COUNTY,141772971,Health,41 GRANDVIEW DR,COBLESKILL,NY,12043-1533,,"Health organization in COBLESKILL, NY with annual revenue of approximately $47M",
PROVIDENCE ST JOSEPH MEDICAL CENTER,810463482,Health,PO BOX 389672,SEATTLE,WA,98138-9672,,"Health organization in SEATTLE, WA with annual revenue of approximately $47M",
IMMANUEL RETIREMENT COMMUNITIES,470799108,Human Services,1044 N 115TH ST STE 500,OMAHA,NE,68154-4410,,"Human Services organization in OMAHA, NE with annual revenue of approximately $47M",
PALISADES CHARTER HIGH SCHOOL,920184898,Education,15777 BOWDOIN ST,PACIFIC PLSDS,CA,90272-3523,,"Education organization in PACIFIC PLSDS, CA with annual revenue of approximately $47M",
THE HUN SCHOOL OF PRINCETON,210639868,Education,176 EDGERSTOUNE RD,PRINCETON,NJ,08540-6778,,"Education organization in PRINCETON, NJ with annual revenue of approximately $47M",
BROOKLYN ACADEMY OF MUSIC INC,112201344,Other,30 LAFAYETTE AVE,BROOKLYN,NY,11217-1430,,"Other organization in BROOKLYN, NY with annual revenue of approximately $47M",
DEER RIVER HEALTH CARE CENTER INC,410844574,Health,115 10TH AVE NE,DEER RIVER,MN,56636-8795,,"Health organization in DEER RIVER, MN with annual revenue of approximately $47M",
JEWISH FEDERATION OF SOUTHERN NEW JERSEY,210634489,Community,1301 SPRINGDALE RD,CHERRY HILL,NJ,08003-2763,,"Community organization in CHERRY HILL, NJ with annual revenue of approximately $47M",
PANCREATIC CANCER ACTION NETWORK INC,330841281,Health,2101 ROSECRANS AVE STE 3200,EL SEGUNDO,CA,90245-7512,,"Health organization in EL SEGUNDO, CA with annual revenue of approximately $47M",
INDIANA UNIVERSITY HEALTH TIPTON HOSPITAL INC,262772226,Health,950 N MERIDIAN ST STE 1200,INDIANAPOLIS,IN,46204-1011,,"Health organization in INDIANAPOLIS, IN with annual revenue of approximately $47M",
SPORTS LEADERSHIP AND MANAGEMENT INC,271604001,Education,604 NW 12TH AVE,MIAMI,FL,33136-3610,,"Education organization in MIAMI, FL with annual revenue of approximately $47M",
MEMORIAL HEALTH CARE SYSTEMS,470375220,Health,300 N COLUMBIA AVE,SEWARD,NE,68434-2228,,"Health organization in SEWARD, NE with annual revenue of approximately $47M",
PLANNED PARENTHOOD SOUTH ATLANTIC,561282557,Health,100 S BOYLAN AVE,RALEIGH,NC,27603-1802,,"Health organization in RALEIGH, NC with annual revenue of approximately $47M",
SPALDING UNIVERSITY,610444780,Education,845 S 3RD ST,LOUISVILLE,KY,40203-2213,,"Education organization in LOUISVILLE, KY with annual revenue of approximately $47M",
CAMFED U S A FOUNDATION,542033897,International,1 EMBARCADERO CTR STE 1200,SAN FRANCISCO,CA,94111-3617,,"International organization in SAN FRANCISCO, CA with annual revenue of approximately $47M",
CHRISTIAN SOCIAL SERVICE OF ILLINOIS,370661500,Human Services,8601 WEST MAIN STREET SUITE 20,BELLEVILLE,IL,62223-1719,,"Human Services organization in BELLEVILLE, IL with annual revenue of approximately $47M",
LIMESTONE UNIVERSITY,570314402,Education,1115 COLLEGE DR,GAFFNEY,SC,29340-3778,,"Education organization in GAFFNEY, SC with annual revenue of approximately $47M",
UNITED METHODIST HOMES OF NEW JERSEY,210634464,Human Services,205 JUMPING BROOK RD,NEPTUNE,NJ,07753-3197,,"Human Services organization in NEPTUNE, NJ with annual revenue of approximately $47M",
CHILD & FAMILY SERVICES INC,042104754,Other,3057 ACUSHNET AVE,NEW BEDFORD,MA,02745-3636,,"Other organization in NEW BEDFORD, MA with annual revenue of approximately $47M",
MOORE CENTER SERVICES INC,020261136,Human Services,195 MCGREGOR ST STE 400,MANCHESTER,NH,03102-3779,,"Human Services organization in MANCHESTER, NH with annual revenue of approximately $47M",
NORTHWEST UNIVERSITY,910615846,Other,PO BOX 579,KIRKLAND,WA,98083-0579,,"Other organization in KIRKLAND, WA with annual revenue of approximately $47M",
SOUTHCOAST VISITING NURSE ASSOCIATION INC,042105745,Health,200 MILL RD STE 120,FAIRHAVEN,MA,02719-5252,,"Health organization in FAIRHAVEN, MA with annual revenue of approximately $47M",
INTEGRATION CHARTER SCHOOLS,472459523,Education,ONE TELEPORT DRIVE,STATEN ISLAND,NY,10311-1007,,"Education organization in STATEN ISLAND, NY with annual revenue of approximately $46M",
AMERICA CAN,752251099,Education,325 W 12TH ST,DALLAS,TX,75208-6502,,"Education organization in DALLAS, TX with annual revenue of approximately $46M",
SUN BELT CONFERENCE,582085078,Human Services,1500 SUGAR BOWL DR,NEW ORLEANS,LA,70112-1255,,"Human Services organization in NEW ORLEANS, LA with annual revenue of approximately $46M",
MOUNT VERNON NEIGHBORHOOD HEALTH CENTER INC,133315508,Health,107 W 4TH ST,MT VERNON,NY,10550-4002,,"Health organization in MT VERNON, NY with annual revenue of approximately $46M",
COMPASS INC,522112412,Human Services,12400 KILN CT STE A,BELTSVILLE,MD,20705-1317,,"Human Services organization in BELTSVILLE, MD with annual revenue of approximately $46M",
MEETING STREET SCHOOLS,204587841,Education,200 MEETING ST STE 206,CHARLESTON,SC,29401-3187,,"Education organization in CHARLESTON, SC with annual revenue of approximately $46M",
FRONTIER NURSING UNIVERSITY INC,611124267,Education,2050 LEXINGTON RD,VERSAILLES,KY,40383-1738,,"Education organization in VERSAILLES, KY with annual revenue of approximately $46M",
MANN CENTER FOR THE PERFORMING ARTS,231473884,Arts & Culture,123 S BROAD ST STE 815,PHILADELPHIA,PA,19109-1048,,"Arts & Culture organization in PHILADELPHIA, PA with annual revenue of approximately $46M",
