name,ein,category,address,city,state,zip_code,website,description,phone
THE IMMIGRANT AND REFUGEE COMMUNITY ORGANIZATION,930806295,Other,10301 NE GLISAN ST,PORTLAND,OR,97220-4013,,"Other organization in PORTLAND, OR with annual revenue of approximately $60M",
MUSCULAR DYSTROPHY ASSOCIATION,131665552,Health,161 N CLARK ST STE 3550,CHICAGO,IL,60601-3333,,"Health organization in CHICAGO, IL with annual revenue of approximately $60M",
GRAHAM-WINDHAM,132926426,Human Services,300 CADMAN PLZ W STE 901,BROOKLYN,NY,11201-3227,,"Human Services organization in BROOKLYN, NY with annual revenue of approximately $60M",
BUENA VISTA UNIVERSITY,420680404,Education,610 W 4TH ST,STORM LAKE,IA,50588-1713,,"Education organization in STORM LAKE, IA with annual revenue of approximately $60M",
COLORADO HEALTH BENEFIT EXCHANGE,453733823,Health,4600 S ULSTER ST STE 300,DENVER,CO,80237-3333,,"Health organization in DENVER, CO with annual revenue of approximately $60M",
CUBRC INC,222505934,Research,4455 GENESEE,BUFFALO,NY,14225-1955,,"Research organization in BUFFALO, NY with annual revenue of approximately $60M",
INTERNATIONAL FERTILIZER DEVELOPMENT CENTER,630676451,International,46 DAVID LILIENTHAL DR,MUSCLE SHOALS,AL,35661-3613,,"International organization in MUSCLE SHOALS, AL with annual revenue of approximately $60M",
THE PUBLIC SCHOOL OF GERMANTOWN,231352639,Education,340 MORRIS RD,FT WASHINGTON,PA,19034-2004,,"Education organization in FT WASHINGTON, PA with annual revenue of approximately $60M",
GLOBAL ALLIANCE FOR TB DRUG DEVELOPMENT INC,134128413,Health,80 PINE STREET 20TH FLR,NEW YORK,NY,10005-1755,,"Health organization in NEW YORK, NY with annual revenue of approximately $60M",
PREMIUM HEALTH INC,300640372,Health,620 FOSTER AVE STE 6T,BROOKLYN,NY,11230-1399,,"Health organization in BROOKLYN, NY with annual revenue of approximately $60M",
OZARK CENTER,430821959,Health,PO BOX 2526,JOPLIN,MO,64803-2526,,"Health organization in JOPLIN, MO with annual revenue of approximately $60M",
NORTH MISSISSIPPI HEALTH SERVICES INC,640653269,Health,830 S GLOSTER ST,TUPELO,MS,38801-4934,,"Health organization in TUPELO, MS with annual revenue of approximately $60M",
DENVER ZOOLOGICAL FOUNDATION INC,840502539,Health,2300 N STEELE ST,DENVER,CO,80205-5715,,"Health organization in DENVER, CO with annual revenue of approximately $60M",
HONORBRIDGE,581627444,Health,909 E ARLINGTON BLVD,GREENVILLE,NC,27858-5864,,"Health organization in GREENVILLE, NC with annual revenue of approximately $60M",
UNIVERSITY OF MARYLAND COMMUNITY MEDICAL GROUP INC,521874111,Health,900 ELKRIDGE LANDING RD 3W,LINTHICUM HEIGHTS,MD,21090-2924,,"Health organization in LINTHICUM HEIGHTS, MD with annual revenue of approximately $60M",
HOSPICE OF THE EMERALD COAST INC,621805874,Human Services,655 BRAWLEY SCHOOL RD STE 200,MOORESVILLE,NC,28117-9601,,"Human Services organization in MOORESVILLE, NC with annual revenue of approximately $60M",
LUTHERAN HOME FOR THE AGED,362192824,Human Services,800 W OAKTON ST,ARLINGTON HTS,IL,60004-4602,,"Human Services organization in ARLINGTON HTS, IL with annual revenue of approximately $60M",
TRU COMMUNITY CARE,840748577,Human Services,2594 TRAILRIDGE DRIVE E,LAFAYETTE,CO,80026-3186,,"Human Services organization in LAFAYETTE, CO with annual revenue of approximately $60M",
WAUPUN MEMORIAL HOSPITAL,390806265,Health,620 W BROWN ST,WAUPUN,WI,53963-1702,,"Health organization in WAUPUN, WI with annual revenue of approximately $59M",
COMMUNITY FOOD BANK OF EASTERN OKLAHOMA INC,731184980,Human Services,1304 N KENOSHA AVE,TULSA,OK,74106-5940,,"Human Services organization in TULSA, OK with annual revenue of approximately $59M",
CATHOLIC CHARITIES CORPORATION,341318541,Human Services,7911 DETROIT AVE,CLEVELAND,OH,44102-2815,,"Human Services organization in CLEVELAND, OH with annual revenue of approximately $59M",
COLLIER COMMUNITY FOUNDATION INC,592396243,Other,1110 PINE RIDGE RD STE 200,NAPLES,FL,34108-8927,,"Other organization in NAPLES, FL with annual revenue of approximately $59M",
FULLER THEOLOGICAL SEMINARY,951699394,Education,135 N OAKLAND AVE,PASADENA,CA,91101-1713,,"Education organization in PASADENA, CA with annual revenue of approximately $59M",
INTERFAITH MINISTRIES FOR GREATER HOUSTON,741488102,Other,3303 MAIN STREET,HOUSTON,TX,77002-9322,,"Other organization in HOUSTON, TX with annual revenue of approximately $59M",
UNITED CEREBRAL PALSY SEGUIN OF GREATER CHICAGO,362894174,Human Services,3100 S CENTRAL AVE,CICERO,IL,60804-3956,,"Human Services organization in CICERO, IL with annual revenue of approximately $59M",
BETHESDA LONG TERM CARE INC,431277070,Health,12101 WOODCREST EXECUTIVE DRIVE 20,ST LOUIS,MO,63141-5016,,"Health organization in ST LOUIS, MO with annual revenue of approximately $59M",
IDEASTREAM,341943865,Human Services,1375 EUCLID AVE,CLEVELAND,OH,44115-1826,,"Human Services organization in CLEVELAND, OH with annual revenue of approximately $59M",
FAMILY SERVICE LEAGUE INC,111631827,Human Services,790 PARK AVE,HUNTINGTON,NY,11743-4516,,"Human Services organization in HUNTINGTON, NY with annual revenue of approximately $59M",
PARSONS CHILD & FAMILY CENTER,141347440,Human Services,60 ACADEMY RD,ALBANY,NY,12208-3103,,"Human Services organization in ALBANY, NY with annual revenue of approximately $59M",
MUSC AFFILIATE PHYSICIANS,862800277,Health,1 POSTON RD STE 350,CHARLESTON,SC,29407-3431,,"Health organization in CHARLESTON, SC with annual revenue of approximately $59M",
UPHAMS CORNER HEALTH COMMITTEE INC,237211732,Health,500 COLUMBIA RD,DORCHESTER,MA,02125-2322,,"Health organization in DORCHESTER, MA with annual revenue of approximately $59M",
CENTER FOR STRATEGIC AND INTERNATIONAL STUDIES INC,521501082,International,1616 RHODE ISLAND AVE NW,WASHINGTON,DC,20036-3206,,"International organization in WASHINGTON, DC with annual revenue of approximately $59M",
SOUTHWEST BOSTON SENIOR SERVICES INC,237304163,Human Services,555 AMORY STREET,JAMAICA PLAIN,MA,02130-2652,,"Human Services organization in JAMAICA PLAIN, MA with annual revenue of approximately $59M",
CONNECTED GIVING FOUNDATION,843558614,Research,11710 PLAZA AMERICA DR STE 400,RESTON,VA,20190-4744,,"Research organization in RESTON, VA with annual revenue of approximately $59M",
HENRY STREET SETTLEMENT,131562242,Human Services,265 HENRY ST,NEW YORK,NY,10002-4808,,"Human Services organization in NEW YORK, NY with annual revenue of approximately $59M",
TITUSVILLE AREA HOSPITAL,250965579,Health,406 W OAK ST,TITUSVILLE,PA,16354-1404,,"Health organization in TITUSVILLE, PA with annual revenue of approximately $59M",
PLEDGELING FOUNDATION,462440594,Community,2261 MARKET STREET 5055,SAN FRANCISCO,CA,94114-1612,,"Community organization in SAN FRANCISCO, CA with annual revenue of approximately $59M",
KIPP NEW YORK INC,203971209,Education,1501 BROADWAY STE 1000,NEW YORK,NY,10036-5510,,"Education organization in NEW YORK, NY with annual revenue of approximately $59M",
CHILDRENS HOSPITAL ANESTHESIA CORPORATION,061587311,Health,1100 POYDRAS ST 2500 ENERGY CENTR,NEW ORLEANS,LA,70163-0000,,"Health organization in NEW ORLEANS, LA with annual revenue of approximately $59M",
VIRGINIA STUDENT AID FOUNDATION,540517188,Education,PO BOX 400833,CHARLOTTESVLE,VA,22904-4833,,"Education organization in CHARLOTTESVLE, VA with annual revenue of approximately $59M",
CHILDRENS MIRACLE NETWORK,870387205,Other,205 W 700 S,SALT LAKE CTY,UT,84101-2715,,"Other organization in SALT LAKE CTY, UT with annual revenue of approximately $59M",
MUSKINGUM VALLEY HEALTH CENTERS,208814374,Health,859 N MAIN ST,MALTA,OH,43758-9007,,"Health organization in MALTA, OH with annual revenue of approximately $59M",
MCGREGOR PACE,311495382,Human Services,14900 PRIVATE DR,EAST CLEVELAND,OH,44112-3470,,"Human Services organization in EAST CLEVELAND, OH with annual revenue of approximately $59M",
GIBSON GENERAL HOSPITAL INC,350877575,Health,1808 SHERMAN DR,PRINCETON,IN,47670-1043,,"Health organization in PRINCETON, IN with annual revenue of approximately $59M",
BRONX CHARTER SCHOOL FOR EXCELLENCE,450507998,Education,1960 BENEDICT AVE,BRONX,NY,10462-4402,,"Education organization in BRONX, NY with annual revenue of approximately $59M",
SHENANDOAH MEDICAL CENTER,421101835,Health,300 PERSHING AVE,SHENANDOAH,IA,51601-2355,,"Health organization in SHENANDOAH, IA with annual revenue of approximately $59M",
FOODBANK OF SOUTHERN CALIFORNIA,953557056,Human Services,1444 SAN FRANCISCO AVE,LONG BEACH,CA,90813-1434,,"Human Services organization in LONG BEACH, CA with annual revenue of approximately $59M",
DETROIT COUNTRY DAY SCHOOL,381359251,Education,22305 W 13 MILE RD,BEVERLY HILLS,MI,48025-4435,,"Education organization in BEVERLY HILLS, MI with annual revenue of approximately $59M",
GOODWILL INDUSTRIES OF UPSTATE MIDLANDS SOUTH CAROLINA INC,570564001,Human Services,115 HAYWOOD RD,GREENVILLE,SC,29607-3422,,"Human Services organization in GREENVILLE, SC with annual revenue of approximately $59M",
GLENDIVE MEDICAL CENTER INC,816016016,Health,202 PROSPECT DR,GLENDIVE,MT,59330-1999,,"Health organization in GLENDIVE, MT with annual revenue of approximately $59M",
THE VALLEY HOSPITAL ASSOCIATION INC,920019395,Health,777 N CRUSEY ST STE A201,WASILLA,AK,99654-7104,,"Health organization in WASILLA, AK with annual revenue of approximately $59M",
UTAH CHARTER ACADEMIES,680547532,Education,12894 S PONY EXPRESS RD STE 600,DRAPER,UT,84020-8334,,"Education organization in DRAPER, UT with annual revenue of approximately $59M",
NEVADA HEALTH CENTERS INC,943199117,Health,3325 RESEARCH WAY,CARSON CITY,NV,89706-7913,,"Health organization in CARSON CITY, NV with annual revenue of approximately $59M",
GEISINGER MEDICAL CENTER MUNCY,851226106,Health,100 N ACADEMY AVE MC 49-70,DANVILLE,PA,17822-9800,,"Health organization in DANVILLE, PA with annual revenue of approximately $59M",
HOSPITAL MENONITA HUMACAO INC,660938154,Health,PO BOX 8630,HUMACAO,PR,00792-8630,,"Health organization in HUMACAO, PR with annual revenue of approximately $59M",
NEW JERSEY ORGAN AND TISSUE SHARING NETWORK INC,222490603,Health,691 CENTRAL AVE,NEW PROVIDNCE,NJ,07974-1560,,"Health organization in NEW PROVIDNCE, NJ with annual revenue of approximately $59M",
CHICO STATE ENTERPRISES,680386518,Education,25 MAIN ST UNIT 103,CHICO,CA,95928-5388,,"Education organization in CHICO, CA with annual revenue of approximately $59M",
NATIONAL CENTER FOR CHILDREN AND FAMILIES,520591586,Human Services,6301 GREENTREE RD BLDG 1,BETHESDA,MD,20817-3368,,"Human Services organization in BETHESDA, MD with annual revenue of approximately $59M",
LOS ANGELES CENTERS FOR ALCOHOL AND DRUG ABUSE,237110152,Other,12070 TELEGRAPH RD STE 207,SANTA FE SPGS,CA,90670-8213,,"Other organization in SANTA FE SPGS, CA with annual revenue of approximately $59M",
THEODORE ROOSEVELT PRESIDENTIAL LIBRARY FOUNDATION,471324043,Education,401 E MAIN AVE STE 201,BISMARCK,ND,58501-4076,,"Education organization in BISMARCK, ND with annual revenue of approximately $59M",
USAGING,521052345,Other,1100 NEW JERSEY AVE SE,WASHINGTON,DC,20003-3302,,"Other organization in WASHINGTON, DC with annual revenue of approximately $59M",
ASSYRIAN UNIVERSAL ALLIANCE FOUNDATION INC,362976266,International,7303 N CICERO AVE,LINCOLNWOOD,IL,60712-1613,,"International organization in LINCOLNWOOD, IL with annual revenue of approximately $59M",
THE NATIVE AMERICAN REHABILITATION ASSOC OF THE NORTHWEST INC,237098400,Health,211 SE CARUTHERS STREET,PORTLAND,OR,97214-4502,,"Health organization in PORTLAND, OR with annual revenue of approximately $59M",
ALLIANCE FOR CHOICE IN EDUCATION,841531066,Education,5251 DTC PKWY STE 300,GREENWOOD VLG,CO,80111-2732,,"Education organization in GREENWOOD VLG, CO with annual revenue of approximately $59M",
UNIVERSITY OF JAMESTOWN,450231180,Education,6088 COLLEGE LN,JAMESTOWN,ND,58405-0001,,"Education organization in JAMESTOWN, ND with annual revenue of approximately $59M",
KIDSPEACE NATIONAL CENTERS INC,232654908,Health,4085 INDEPENDENCE DR,SCHNECKSVILLE,PA,18078-2574,,"Health organization in SCHNECKSVILLE, PA with annual revenue of approximately $59M",
MUSIC CITY PREP CLINIC,821619750,Health,501 28TH AVE N,NASHVILLE,TN,37209-4001,,"Health organization in NASHVILLE, TN with annual revenue of approximately $59M",
MEDSTAR HEALTH RESEARCH INSTITUTE INC,526056274,Other,10980 GRANTCHESTER WAY,COLUMBIA,MD,21044-6097,,"Other organization in COLUMBIA, MD with annual revenue of approximately $59M",
GREAT CIRCLE,430681471,Other,PO BOX 189,SAINT JAMES,MO,65559-0189,,"Other organization in SAINT JAMES, MO with annual revenue of approximately $59M",
J C BLAIR MEMORIAL HOSPITAL,231352159,Health,204 HOSPITAL AVE,DU BOIS,PA,15801-1442,,"Health organization in DU BOIS, PA with annual revenue of approximately $59M",
DEACONESS ILLINOIS CROSSROADS INC,920573933,Health,8 DOCTORS PARK RD,MOUNT VERNON,IL,62864-6224,,"Health organization in MOUNT VERNON, IL with annual revenue of approximately $59M",
ELDER SERVICES OF CAPE COD AND THE ISLANDS INC,042523904,Human Services,68 ROUTE 134,SOUTH DENNIS,MA,02660-3710,,"Human Services organization in SOUTH DENNIS, MA with annual revenue of approximately $59M",
MS FOUNDATION FOR WOMEN INC,237252609,Religion,1 WILLOUGHBY SQ STE 2000,BROOKLYN,NY,11201-7617,,"Religion organization in BROOKLYN, NY with annual revenue of approximately $59M",
NORTH COUNTRY HEALTHCARE INC,860663432,Other,2920 N 4TH ST,FLAGSTAFF,AZ,86004-1816,,"Other organization in FLAGSTAFF, AZ with annual revenue of approximately $59M",
FELLOWSHIP VILLAGE INC,223146725,Human Services,8000 FELLOWSHIP VILLAGE ROAD,BASKING RIDGE,NJ,07920-0000,,"Human Services organization in BASKING RIDGE, NJ with annual revenue of approximately $59M",
AUDUBON AREA COMMUNITY SERVICES INC,237364935,Human Services,1700 W 5TH ST,OWENSBORO,KY,42301-1952,,"Human Services organization in OWENSBORO, KY with annual revenue of approximately $59M",
BLUMONT GLOBAL DEVELOPMENT INC,810925158,International,1300 17TH STREET NORTH,ARLINGTON,VA,22209-3811,,"International organization in ARLINGTON, VA with annual revenue of approximately $59M",
COMMUNITY RENEWAL TEAM INC,060795640,Human Services,555 WINDSOR ST,HARTFORD,CT,06120-2418,,"Human Services organization in HARTFORD, CT with annual revenue of approximately $59M",
LADD MEMORIAL HOSPITAL,390773970,Health,PO BOX 218,OSCEOLA,WI,54020-0218,,"Health organization in OSCEOLA, WI with annual revenue of approximately $59M",
LA CLINICA DE FAMILIA INCORPORATED,850265533,Health,385 CALLE DE ALEGRA STE A,LAS CRUCES,NM,88005-3423,,"Health organization in LAS CRUCES, NM with annual revenue of approximately $59M",
CALIFORNIA SCIENCE CENTER FOUNDATION,952210527,Arts & Culture,700 EXPOSITION PARK DR,LOS ANGELES,CA,90037-1210,,"Arts & Culture organization in LOS ANGELES, CA with annual revenue of approximately $59M",
HIV-AIDS ALLIANCE FOR REGION TWO,721283359,Health,9516 AIRLINE HWY,BATON ROUGE,LA,70815-5501,,"Health organization in BATON ROUGE, LA with annual revenue of approximately $59M",
ADA S MCKINLEY COMMUNITY SERVICES INC,362144820,Human Services,1359 W WASHINGTON BLVD,CHICAGO,IL,60607-1905,,"Human Services organization in CHICAGO, IL with annual revenue of approximately $59M",
UNIVERSITY SCHOOL,340714720,Education,20701 BRANTLEY RD,SHAKER HTS,OH,44122-1929,,"Education organization in SHAKER HTS, OH with annual revenue of approximately $59M",
MARILLAC COMMUNITY HEALTH CENTERS,273046997,Health,3201 S CARROLLTON AVE,NEW ORLEANS,LA,70118-4307,,"Health organization in NEW ORLEANS, LA with annual revenue of approximately $59M",
4 GOOD COMMUNITY INC,851574845,Human Services,211 GOAD CEMETERY RD E,NEW HARMONY,IN,47631-9214,,"Human Services organization in NEW HARMONY, IN with annual revenue of approximately $59M",
AMERICAN ISRAEL EDUCATION FOUNDATION INC,521623781,International,251 H ST NW,WASHINGTON,DC,20001-2604,,"International organization in WASHINGTON, DC with annual revenue of approximately $59M",
BROOKE GROVE FOUNDATION INC,520634722,Health,18100 SLADE SCHOOL RD,SANDY SPRING,MD,20860-1313,,"Health organization in SANDY SPRING, MD with annual revenue of approximately $59M",
BELHAVEN UNIVERSITY,640303069,Education,1500 PEACHTREE STREET CAMPUS BOX 16,JACKSON,MS,39202-1754,,"Education organization in JACKSON, MS with annual revenue of approximately $59M",
AREA HOUSING AUTHORITY OF COUNTY OF VENTURA,952775099,Human Services,1400 W HILLCREST DR,NEWBURY PARK,CA,91320-2721,,"Human Services organization in NEWBURY PARK, CA with annual revenue of approximately $59M",
PEDDIE SCHOOL,210634492,Education,201 S MAIN ST,HIGHTSTOWN,NJ,08520-3352,,"Education organization in HIGHTSTOWN, NJ with annual revenue of approximately $59M",
HEALTHIERHERE,853205384,Human Services,PO BOX 99115,SEATTLE,WA,98139-0115,,"Human Services organization in SEATTLE, WA with annual revenue of approximately $59M",
WASHINGTON TOWNSHIP MEDICAL FOUNDATION,300564526,Health,39300 CIVIC CENTER DR,FREMONT,CA,94538-2338,,"Health organization in FREMONT, CA with annual revenue of approximately $59M",
CRUSADERS CENTRAL CLINIC ASSOCIATION,237076080,Health,1200 W STATE ST,ROCKFORD,IL,61102-2112,,"Health organization in ROCKFORD, IL with annual revenue of approximately $59M",
CATHOLIC CHARITIES OF THE ARCHDIOCESE OF WASHINGTON INC,530196524,Human Services,924 G ST NW,WASHINGTON,DC,20001-4532,,"Human Services organization in WASHINGTON, DC with annual revenue of approximately $59M",
ILLINOIS COLLEGE,370661211,Education,1101 W COLLEGE AVE,JACKSONVILLE,IL,62650-2212,,"Education organization in JACKSONVILLE, IL with annual revenue of approximately $59M",
HOPEWEST,841207388,Human Services,3090 N 12TH ST UNIT B,GRAND JCT,CO,81506-2804,,"Human Services organization in GRAND JCT, CO with annual revenue of approximately $59M",
NEIGHBORHOOD HEALTH CENTER OF WNY INC,161294447,Other,155 LAWN AVE,BUFFALO,NY,14207-1816,,"Other organization in BUFFALO, NY with annual revenue of approximately $59M",
SUNNYSIDE PRESBYTERIAN HOME,540591600,Human Services,600 UNIVERSITY BLVD STE L,HARRISONBURG,VA,22801-3763,,"Human Services organization in HARRISONBURG, VA with annual revenue of approximately $59M",
JOHN MUIR BEHAVIORAL HEALTH,680249685,Health,1400 TREAT BLVD,WALNUT CREEK,CA,94597-2142,,"Health organization in WALNUT CREEK, CA with annual revenue of approximately $59M",
OUR SUNDAY VISITOR INC,350563920,Religion,200 NOLL PLZ,HUNTINGTON,IN,46750-4310,,"Religion organization in HUNTINGTON, IN with annual revenue of approximately $59M",
ANDECO INSTITUTE,862787128,Community,1660 INTERNATIONAL DR STE 850,MCLEAN,VA,22102-4887,,"Community organization in MCLEAN, VA with annual revenue of approximately $59M",
TABITHA INC,470377998,Other,4720 RANDOLPH ST,LINCOLN,NE,68510-3741,,"Other organization in LINCOLN, NE with annual revenue of approximately $59M",
EDWARD M KENNEDY COMMUNITY HEALTH CENTER INC,042513817,Health,115 NE CUTOFF BLDG2 200,WORCESTER,MA,01606-1224,,"Health organization in WORCESTER, MA with annual revenue of approximately $59M",
UNIVERSITY OF MONTANA FOUNDATION,810362989,Education,PO BOX 7159,MISSOULA,MT,59807-7159,,"Education organization in MISSOULA, MT with annual revenue of approximately $59M",
WHITTIER COLLEGE,951644048,Education,13406 PHILADELPHIA ST,WHITTIER,CA,90601-4446,,"Education organization in WHITTIER, CA with annual revenue of approximately $59M",
BRIDGTON HOSPITAL,010130427,Health,10 HOSPITAL DR,BRIDGTON,ME,04009-1148,,"Health organization in BRIDGTON, ME with annual revenue of approximately $59M",
GOODWILL OF SILICON VALLEY,941212132,Other,1080 N 7TH ST,SAN JOSE,CA,95112-4425,,"Other organization in SAN JOSE, CA with annual revenue of approximately $59M",
GORDON RESEARCH CONFERENCES,260150662,Research,5586 POST RD UNIT 2,E GREENWICH,RI,02818-3454,,"Research organization in E GREENWICH, RI with annual revenue of approximately $58M",
SALUD PARA LA GENTE,942705747,Other,195 AVIATION WAY STE 200,WATSONVILLE,CA,95076-2059,,"Other organization in WATSONVILLE, CA with annual revenue of approximately $58M",
MASSENA HOSPITAL INC,843134268,Health,1 HOSPITAL DR,MASSENA,NY,13662-1056,,"Health organization in MASSENA, NY with annual revenue of approximately $58M",
COASTAL COMMUNITY FOUNDATION OF SOUTH CAROLINA INC,237390313,Community,1691 TURNBULL AVE,N CHARLESTON,SC,29405-1944,,"Community organization in N CHARLESTON, SC with annual revenue of approximately $58M",
MASONICARE HEALTH CENTER,060655131,Human Services,PO BOX 70,WALLINGFORD,CT,06492-7001,,"Human Services organization in WALLINGFORD, CT with annual revenue of approximately $58M",
BLOOD BANK OF SAN BERNARDINO AND RIVERSIDE COUNTIES,951708743,Health,384 W ORANGE SHOW RD,SN BERNRDNO,CA,92408-2028,,"Health organization in SN BERNRDNO, CA with annual revenue of approximately $58M",
COMMON GROUND MANAGEMENT CORPORATION,133871134,Human Services,505 8TH AVE RM 12,NEW YORK,NY,10018-4773,,"Human Services organization in NEW YORK, NY with annual revenue of approximately $58M",
USA HOCKEY INC,510204742,Human Services,1775 BOB JOHNSON DR,COLORADO SPGS,CO,80906-4026,,"Human Services organization in COLORADO SPGS, CO with annual revenue of approximately $58M",
JOHNSON CHARITABLE GIFT FUND,300233491,Community,3777 WEST FORK RD,CINCINNATI,OH,45247-7575,,"Community organization in CINCINNATI, OH with annual revenue of approximately $58M",
JEREMY AND HANNELORE GRANTHAM ENVIRONMENTAL TRUST,203959397,Community,53 STATE ST STE 3300,BOSTON,MA,02109-3008,,"Community organization in BOSTON, MA with annual revenue of approximately $58M",
BROOKVILLE CENTER FOR CHILDRENS SERVICES INC,731662897,Human Services,189 WHEATLEY RD,BROOKVILLE,NY,11545-2641,,"Human Services organization in BROOKVILLE, NY with annual revenue of approximately $58M",
FJC,133848582,Human Services,225 WEST 39TH STREET 12TH FLOOR,NEW YORK,NY,10018-3103,,"Human Services organization in NEW YORK, NY with annual revenue of approximately $58M",
FLINT AND GENESEE CHAMBER FOUNDATION,237420247,Other,519 S SAGINAW ST STE 200,FLINT,MI,48502-1815,,"Other organization in FLINT, MI with annual revenue of approximately $58M",
CENTER FOR ALTERNATIVE SENTENCING AND EMPLOYMENT SERVICES INC,132668080,Other,151 LAWRENCE ST 3RD FLR,BROOKLYN,NY,11201-5240,,"Other organization in BROOKLYN, NY with annual revenue of approximately $58M",
COMMUNITY FOUNDATION OF ELKHART COUNTY INC,311255886,Community,240 E JACKSON BLVD STE 104,ELKHART,IN,46516-3976,,"Community organization in ELKHART, IN with annual revenue of approximately $58M",
MUNSON HEALTHCARE MANISTEE HOSPITAL,380350304,Health,1465 E PARKDALE AVE,MANISTEE,MI,49660-9709,,"Health organization in MANISTEE, MI with annual revenue of approximately $58M",
GREAT LAKES COMMUNITY ACTION PARTNERSHIP,340975934,Human Services,127 S FRONT ST,FREMONT,OH,43420-3021,,"Human Services organization in FREMONT, OH with annual revenue of approximately $58M",
RURAL COMMUNITY ASSISTANCE,942512284,Community,3120 FREEBOARD DR STE 201,W SACRAMENTO,CA,95691-5039,,"Community organization in W SACRAMENTO, CA with annual revenue of approximately $58M",
THE EDUCATIONAL ALLIANCE INC,135562210,Other,197 E BROADWAY,NEW YORK,NY,10002-5507,,"Other organization in NEW YORK, NY with annual revenue of approximately $58M",
THE FOUNDATION FOR BARNES-JEWISH HOSPITAL,431648435,Health,1001 HIGHLANDS PLAZA DR W STE 140,SAINT LOUIS,MO,63110-1339,,"Health organization in SAINT LOUIS, MO with annual revenue of approximately $58M",
WESTERN MICHIGAN UNIVERSITY FOUNDATION,382138856,Education,1903 W MICHIGAN AVE,KALAMAZOO,MI,49008-5200,,"Education organization in KALAMAZOO, MI with annual revenue of approximately $58M",
ANDROSCOGGIN HOME HEALTH SERVICES INC,010227184,Health,15 STRAWBERRY AVE,LEWISTON,ME,04240-5941,,"Health organization in LEWISTON, ME with annual revenue of approximately $58M",
CENTER FOR HUMAN SERVICES INC,440609255,Other,1500 EWING DR,SEDALIA,MO,65301-2396,,"Other organization in SEDALIA, MO with annual revenue of approximately $58M",
CARSON-NEWMAN UNIVERSITY,620479189,Education,PO BOX 557,JEFFERSON CTY,TN,37760-0557,,"Education organization in JEFFERSON CTY, TN with annual revenue of approximately $58M",
UNITED WAY MIAMI INC,590830840,Community,3250 SW 3RD AVE,MIAMI,FL,33129-2712,,"Community organization in MIAMI, FL with annual revenue of approximately $58M",
