name,ein,category,address,city,state,zip_code,website,description,phone
SOUTHWEST RESEARCH INSTITUTE,741070544,Research,6220 CULEBRA RD,SAN ANTONIO,TX,78238-5166,,"Research organization in SAN ANTONIO, TX with annual revenue of approximately $926M",
ADVENTIST HEALTH SYSTEM-WEST,953484589,Health,1 ADVENTIST HEALTH WAY,ROSEVILLE,CA,95661-3266,,"Health organization in ROSEVILLE, CA with annual revenue of approximately $924M",
SKY LAKES MEDICAL CENTER INC,930508781,Health,2865 DAGGETT AVE,KLAMATH FALLS,OR,97601-1106,,"Health organization in KLAMATH FALLS, OR with annual revenue of approximately $922M",
SOUTHWEST KEY PROGRAMS INC,742481167,Human Services,6002 JAIN LN,AUSTIN,TX,78721-3104,,"Human Services organization in AUSTIN, TX with annual revenue of approximately $921M",
SAVE THE CHILDREN FEDERATION INC,060726487,International,501 KINGS HWY E STE 400,FAIRFIELD,CT,06825-4861,,"International organization in FAIRFIELD, CT with annual revenue of approximately $919M",
DEPAUL UNIVERSITY,362167048,Education,1 E JACKSON BLVD,CHICAGO,IL,60604-2201,,"Education organization in CHICAGO, IL with annual revenue of approximately $918M",
BETHESDA HOSPITAL INC,310537122,Health,625 EDEN PARK DR 7TH FLOOR,CINCINNATI,OH,45202-6005,,"Health organization in CINCINNATI, OH with annual revenue of approximately $917M",
BRYAN MEDICAL CENTER,470376552,Health,1600 SOUTH 48TH STREET,LINCOLN,NE,68506-1299,,"Health organization in LINCOLN, NE with annual revenue of approximately $917M",
JOHNS HOPKINS ALL CHILDRENS HOSPITAL INC,590683252,Health,3910 KESWICK ROAD S BLDG 4300A,BALTIMORE,MD,21211-2226,,"Health organization in BALTIMORE, MD with annual revenue of approximately $912M",
UNIVERSITY OF VIRGINIA INVESTMENT MANAGEMENT COMPANY,562462804,Education,701 E WATER ST STE 4,CHARLOTTESVLE,VA,22902-5499,,"Education organization in CHARLOTTESVLE, VA with annual revenue of approximately $912M",
BRIDGEPORT HOSPITAL,060646554,Health,267 GRANT ST,BRIDGEPORT,CT,06610-2805,,"Health organization in BRIDGEPORT, CT with annual revenue of approximately $909M",
CHILDRENS HOSPITAL OF ALABAMA,630307306,Health,1600 7TH AVE S,BIRMINGHAM,AL,35233-1711,,"Health organization in BIRMINGHAM, AL with annual revenue of approximately $909M",
COOPERATIVE FOR ASSISTANCE AND RELIEF EVERYWHERE INC,131685039,International,151 ELLIS STREET NE,ATLANTA,GA,30303-2420,,"International organization in ATLANTA, GA with annual revenue of approximately $909M",
NORTH MEMORIAL HEALTH CARE,410729979,Health,3300 OAKDALE AVE N,ROBBINSDALE,MN,55422-2926,,"Health organization in ROBBINSDALE, MN with annual revenue of approximately $907M",
SAINT ALPHONSUS REGIONAL MEDICAL CENTER INC,820200895,Health,1055 N CURTIS RD,BOISE,ID,83706-1309,,"Health organization in BOISE, ID with annual revenue of approximately $907M",
GEISINGER WYOMING VALLEY MEDICAL CENTER,231996150,Health,100 N ACADEMY AVE MC 49-70,DANVILLE,PA,17822-9800,,"Health organization in DANVILLE, PA with annual revenue of approximately $905M",
CHILDRENS HOSPITAL & RESEARCH CENTER AT OAKLAND,940382330,Health,747 52ND ST,OAKLAND,CA,94609-1809,,"Health organization in OAKLAND, CA with annual revenue of approximately $905M",
STEP UP FOR STUDENTS - FLORIDA INC,593649371,Education,4655 SALISBURY RD STE 400,JACKSONVILLE,FL,32256-0958,,"Education organization in JACKSONVILLE, FL with annual revenue of approximately $904M",
VASSAR BROTHERS MEDICAL CENTER,141338586,Health,45 READE PL,POUGHKEEPSIE,NY,12601-3947,,"Health organization in POUGHKEEPSIE, NY with annual revenue of approximately $904M",
DANBURY HOSPITAL,060646597,Health,24 HOSPITAL AVE,DANBURY,CT,06810-6099,,"Health organization in DANBURY, CT with annual revenue of approximately $903M",
GBU FINANCIAL LIFE,250502660,Other,4254 SAW MILL RUN BLVD,PITTSBURGH,PA,15227-3300,,"Other organization in PITTSBURGH, PA with annual revenue of approximately $903M",
INOVA HEALTH SYSTEM FOUNDATION,541071867,Health,8095 INNOVATION PARK DR,FAIRFAX,VA,22031-4868,,"Health organization in FAIRFAX, VA with annual revenue of approximately $903M",
GEORGIA TECH APPLIED RESEARCH CORPORATION,582374837,Health,926 DALNEY ST NW,ATLANTA,GA,30318-6395,,"Health organization in ATLANTA, GA with annual revenue of approximately $903M",
UNIVERSITY OF MINNESOTA PHYSICIANS,411843943,Health,720 WASHINGTON AVE SE STE 200,MINNEAPOLIS,MN,55414-2924,,"Health organization in MINNEAPOLIS, MN with annual revenue of approximately $903M",
UNIVERSITY MEDICAL CENTER INC,611293786,Health,530 S JACKSON ST,LOUISVILLE,KY,40202-1675,,"Health organization in LOUISVILLE, KY with annual revenue of approximately $902M",
SISTERS OF CHARITY OF LEAVENWORTH HEALTH SYSTEM INC,237379161,Health,36 S STATE ST STE 2200,SALT LAKE CTY,UT,84111-1470,,"Health organization in SALT LAKE CTY, UT with annual revenue of approximately $898M",
WOMANS HOSPITAL FOUNDATION,720652905,Health,100 WOMANS WAY,BATON ROUGE,LA,70817-5100,,"Health organization in BATON ROUGE, LA with annual revenue of approximately $897M",
ASCENSION PROVIDENCE HOSPITAL,381358212,Health,1 FORD PLACE 4E,DETROIT,MI,48202-3450,,"Health organization in DETROIT, MI with annual revenue of approximately $896M",
SOUTH SHORE HOSPITAL INC,042769210,Health,55 FOGG RD,S WEYMOUTH,MA,02190-2432,,"Health organization in S WEYMOUTH, MA with annual revenue of approximately $895M",
PRISMA HEALTH-UNIVERSITY MEDICAL GROUP,571004971,Health,300 EAST MCBEE AVENUE SUITE 500,GREENVILLE,SC,29601-2842,,"Health organization in GREENVILLE, SC with annual revenue of approximately $893M",
COOK CHILDRENS HEALTH PLAN,760585240,Health,801 7TH AVE,FORT WORTH,TX,76104-2733,,"Health organization in FORT WORTH, TX with annual revenue of approximately $892M",
MGB POOLED HOLDINGS LLC,821715859,Health,399 REVOLUTION DR STE 645,SOMERVILLE,MA,02145-1574,,"Health organization in SOMERVILLE, MA with annual revenue of approximately $892M",
PASADENA HOSPITAL ASSOCIATION LTD,951644036,Health,100 W CALIFORNIA BLVD,PASADENA,CA,91105-3010,,"Health organization in PASADENA, CA with annual revenue of approximately $890M",
GREATER HORIZONS,200849590,Community,1055 BROADWAY BLVD STE 130,KANSAS CITY,MO,64105-1595,,"Community organization in KANSAS CITY, MO with annual revenue of approximately $890M",
SWEDISHAMERICAN HOSPITAL,362222696,Health,1401 E STATE ST,ROCKFORD,IL,61104-2315,,"Health organization in ROCKFORD, IL with annual revenue of approximately $888M",
PIEDMONT ATHENS REGIONAL MEDICAL CENTER INC,582179986,Health,1199 PRINCE AVE,ATHENS,GA,30606-2797,,"Health organization in ATHENS, GA with annual revenue of approximately $885M",
SAVANNAH COLLEGE OF ART AND DESIGN INC,581357177,Education,PO BOX 3146,SAVANNAH,GA,31402-3146,,"Education organization in SAVANNAH, GA with annual revenue of approximately $882M",
NAPLES COMMUNITY HOSPITAL INC,590694358,Health,PO BOX 413029,NAPLES,FL,34101-3029,,"Health organization in NAPLES, FL with annual revenue of approximately $880M",
PORT CITY OPERATING COMPANY LLC,465322209,Health,3400 DATA DR,RNCHO CORDOVA,CA,95670-7956,,"Health organization in RNCHO CORDOVA, CA with annual revenue of approximately $878M",
ABINGTON MEMORIAL HOSPITAL,231352152,Health,1200 OLD YORK RD,ABINGTON,PA,19001-3720,,"Health organization in ABINGTON, PA with annual revenue of approximately $877M",
CABELL HUNTINGTON HOSPITAL INC,550675666,Health,1340 HAL GREER BLVD,HUNTINGTON,WV,25701-3804,,"Health organization in HUNTINGTON, WV with annual revenue of approximately $877M",
SAINT FRANCIS HOSPITAL AND MEDICAL CENTER,060646813,Health,114 WOODLAND STREET MS-510358,HARTFORD,CT,06105-1208,,"Health organization in HARTFORD, CT with annual revenue of approximately $876M",
BETH ISRAEL LAHEY HEALTH INC HCSR,832671600,Health,CO BILH TAX 529 MAIN ST 4TH FL,CHARLESTOWN,MA,02129-0000,,"Health organization in CHARLESTOWN, MA with annual revenue of approximately $876M",
DARTMOUTH-HITCHCOCK CLINIC,222519596,Health,1 MEDICAL CENTER DR,LEBANON,NH,03756-1000,,"Health organization in LEBANON, NH with annual revenue of approximately $875M",
KADLEC REGIONAL MEDICAL CENTER,910655392,Health,888 SWIFT BLVD,RICHLAND,WA,99352-3514,,"Health organization in RICHLAND, WA with annual revenue of approximately $875M",
ARKANSAS CHILDRENS HOSPITAL,710236857,Health,1 CHILDRENS WAY,LITTLE ROCK,AR,72202-3500,,"Health organization in LITTLE ROCK, AR with annual revenue of approximately $871M",
CHARLES STARK DRAPER LABORATORY INC,042505372,Research,555 TECHNOLOGY SQ,CAMBRIDGE,MA,02139-3539,,"Research organization in CAMBRIDGE, MA with annual revenue of approximately $871M",
IMPACTASSETS INC,262048480,Community,4340 EAST WEST HWY STE 210,BETHESDA,MD,20814-4653,,"Community organization in BETHESDA, MD with annual revenue of approximately $866M",
PENN STATE HEALTH,473769205,Health,100 CRYSTAL A CA230,HERSHEY,PA,17033-9524,,"Health organization in HERSHEY, PA with annual revenue of approximately $866M",
ST LUKES PHYSICIAN GROUP INC,232380812,Other,801 OSTRUM STREET,BETHLEHEM,PA,18015-1000,,"Other organization in BETHLEHEM, PA with annual revenue of approximately $865M",
CEDARS-SINAI MEDICAL CARE FOUNDATION,954457756,Health,6500 WILSHIRE BLVD 19TH FLOOR,LOS ANGELES,CA,90048-4920,,"Health organization in LOS ANGELES, CA with annual revenue of approximately $865M",
ST LOUIS UNIVERSITY,430654872,Education,3545 LINDELL BLVD,SAINT LOUIS,MO,63103-1020,,"Education organization in SAINT LOUIS, MO with annual revenue of approximately $864M",
YUMA REGIONAL MEDICAL CENTER,866007596,Health,2400 S AVENUE A,YUMA,AZ,85364-7127,,"Health organization in YUMA, AZ with annual revenue of approximately $861M",
MERCY HEALTH PARTNERS,382589966,Other,1500 E SHERMAN BLVD,MUSKEGON,MI,49444-1849,,"Other organization in MUSKEGON, MI with annual revenue of approximately $858M",
GOOD SAMARITAN HOSPTIAL MEDICAL CENTER,111888924,Health,1000 MONTAUK HWY,WEST ISLIP,NY,11795-4927,,"Health organization in WEST ISLIP, NY with annual revenue of approximately $857M",
PHOEBE PUTNEY MEMORIAL HOSPITAL INC,581928247,Health,417 W 3RD AVE,ALBANY,GA,31701-1943,,"Health organization in ALBANY, GA with annual revenue of approximately $857M",
SSM-SLUH INC,474196634,Other,12800 CORPORATE HILL DR,SAINT LOUIS,MO,63131-1833,,"Other organization in SAINT LOUIS, MO with annual revenue of approximately $855M",
PENNSYLVANIA HOSPITAL OF THE UNIV OF PENNSYLVANIA HEALTH SYSTEM,311538725,Health,1500 MARKET ST 10TH FLOOR,PHILADELPHIA,PA,19102-2100,,"Health organization in PHILADELPHIA, PA with annual revenue of approximately $852M",
STAMFORD HOSPITAL,060646917,Health,1 HOSPITAL PLZ,STAMFORD,CT,06902-3602,,"Health organization in STAMFORD, CT with annual revenue of approximately $852M",
MUNSON MEDICAL CENTER,381362830,Health,1105 SIXTH ST,TRAVERSE CITY,MI,49684-2345,,"Health organization in TRAVERSE CITY, MI with annual revenue of approximately $851M",
BAPTIST HEALTH MEDICAL GROUP INC,205497203,Health,1901 CAMPUS PL,LOUISVILLE,KY,40299-2308,,"Health organization in LOUISVILLE, KY with annual revenue of approximately $850M",
POMONA VALLEY HOSPITAL MEDICAL CENTER,951115230,Health,1798 N GAREY AVE,POMONA,CA,91767-2918,,"Health organization in POMONA, CA with annual revenue of approximately $846M",
WELLSPAN HEALTH,222517863,Health,PO BOX 2767,YORK,PA,17405-2767,,"Health organization in YORK, PA with annual revenue of approximately $844M",
EDWARD HOSPITAL,363297173,Health,4201 WINFIELD RD,WARRENVILLE,IL,60555-4025,,"Health organization in WARRENVILLE, IL with annual revenue of approximately $841M",
MISSION HOSPITAL REGIONAL MEDICAL CENTER,951643360,Health,27700 MEDICAL CENTER RD,MISSION VIEJO,CA,92691-6426,,"Health organization in MISSION VIEJO, CA with annual revenue of approximately $840M",
SOUTHEASTERN CONFERENCE,630377461,Human Services,2201 RICHARD ARRINGTON JR BLVD N,BIRMINGHAM,AL,35203-1103,,"Human Services organization in BIRMINGHAM, AL with annual revenue of approximately $839M",
BOCA RATON REGIONAL HOSPITAL INC,591006663,Health,800 MEADOWS RD,BOCA RATON,FL,33486-2304,,"Health organization in BOCA RATON, FL with annual revenue of approximately $837M",
DECHOMAI ASSET TRUST,260724604,Community,245 RIVERSIDE AVE STE 100 PMB 058,JACKSONVILLE,FL,32202-4930,,"Community organization in JACKSONVILLE, FL with annual revenue of approximately $837M",
TRUMAN MEDICAL CENTER INCORPORATED,440661018,Health,2301 HOLMES ST,KANSAS CITY,MO,64108-2640,,"Health organization in KANSAS CITY, MO with annual revenue of approximately $835M",
UNIVERSITY OF DENVER,840404231,Education,2601 E COLORADO AVE,DENVER,CO,80208-0001,,"Education organization in DENVER, CO with annual revenue of approximately $834M",
BELLIN MEMORIAL HOSPITAL INC,390884478,Health,744 S WEBSTER AVE,GREEN BAY,WI,54301-3505,,"Health organization in GREEN BAY, WI with annual revenue of approximately $834M",
DAYTON OSTEOPATHIC HOSPITAL,310564121,Health,1 PRESTIGE PLACE,MIAMISBURG,OH,45342-3794,,"Health organization in MIAMISBURG, OH with annual revenue of approximately $834M",
NAVIGATE AFFORDABLE HOUSING PARTNERS INC,630985617,Human Services,2701 1ST AVE S STE 200,BIRMINGHAM,AL,35233-2724,,"Human Services organization in BIRMINGHAM, AL with annual revenue of approximately $834M",
REGIONAL CENTER OF THE EAST BAY INC,942337299,Human Services,500 DAVIS ST STE 100,SAN LEANDRO,CA,94577-2758,,"Human Services organization in SAN LEANDRO, CA with annual revenue of approximately $832M",
BROAD INSTITUTE INC,263428781,Health,415 MAIN ST,CAMBRIDGE,MA,02142-1027,,"Health organization in CAMBRIDGE, MA with annual revenue of approximately $831M",
SSM HEALTH CARE OF WISCONSIN INC,430688874,Health,12800 CORPORATE HILL DR,SAINT LOUIS,MO,63131-1833,,"Health organization in SAINT LOUIS, MO with annual revenue of approximately $830M",
COVENANT MEDICAL CENTER INC,383369438,Health,1447 N HARRISON ST,SAGINAW,MI,48602-4727,,"Health organization in SAGINAW, MI with annual revenue of approximately $830M",
ALLEGIANCE HEALTH,382027689,Health,ONE FORD PLACE 5F,DETROIT,MI,48202-3450,,"Health organization in DETROIT, MI with annual revenue of approximately $828M",
VIRGINIA HOSPITAL CENTER ARLINGTON HEALTH SYSTEM,540505989,Health,1701 N GEORGE MASON DR,ARLINGTON,VA,22205-3610,,"Health organization in ARLINGTON, VA with annual revenue of approximately $824M",
OWENSBORO HEALTH REGIONAL HOSPITAL,611286361,Health,1201 PLEASANT VALLEY RD,OWENSBORO,KY,42303-9811,,"Health organization in OWENSBORO, KY with annual revenue of approximately $822M",
SAN DIEGO IMPERIAL COUNTIES DEVELOPMENTAL SERVICES INC,953735517,Human Services,4355 RUFFIN RD,SAN DIEGO,CA,92123-4306,,"Human Services organization in SAN DIEGO, CA with annual revenue of approximately $820M",
KENNEDY UNIVERSITY HOSPITAL INC,221773439,Health,500 MARLBORO AVE,CHERRY HILL,NJ,08002-2020,,"Health organization in CHERRY HILL, NJ with annual revenue of approximately $817M",
MILTON HERSHEY SCHOOL & SCHOOL TRUST,231353340,Education,PO BOX 830,HERSHEY,PA,17033-0830,,"Education organization in HERSHEY, PA with annual revenue of approximately $814M",
EMBRY-RIDDLE AERONAUTICAL,590936101,Education,1 AEROSPACE BLVD,DAYTONA BEACH,FL,32114-3910,,"Education organization in DAYTONA BEACH, FL with annual revenue of approximately $810M",
MERCY HOSPITAL OKLAHOMA CITY INC,730579285,Health,4300 W MEMORIAL RD,OKLAHOMA CITY,OK,73120-8304,,"Health organization in OKLAHOMA CITY, OK with annual revenue of approximately $810M",
ST PETERS HOSPITAL,141348692,Health,315 S MANNING BLVD,ALBANY,NY,12208-1707,,"Health organization in ALBANY, NY with annual revenue of approximately $810M",
GATES MEDICAL RESEARCH INSTITUTE,821808476,Health,ONE KENDAL SQ BLDG 600 STE 6-301,CAMBRIDGE,MA,02139-1562,,"Health organization in CAMBRIDGE, MA with annual revenue of approximately $809M",
PRESENCE ST MARYS HOSPITAL PRESENCE CENTRAL AND SUBURBAN HOSPITALS NET,364195126,Health,PO BOX 45998,SAINT LOUIS,MO,63145-5998,,"Health organization in SAINT LOUIS, MO with annual revenue of approximately $807M",
JOHNS HOPKINS BAYVIEW MEDICAL CENTER INC,521341890,Health,600 N WOLFE STREET SUITE 5400,BALTIMORE,MD,21287-0005,,"Health organization in BALTIMORE, MD with annual revenue of approximately $805M",
OVERLAKE MEDICAL CENTER & CLINICS,910652651,Health,1035 116TH AVE NE,BELLEVUE,WA,98004-4604,,"Health organization in BELLEVUE, WA with annual revenue of approximately $802M",
GEISINGER SYSTEM SERVICES,232164794,Health,100 N ACADEMY AVE MC 49-70,DANVILLE,PA,17822-9800,,"Health organization in DANVILLE, PA with annual revenue of approximately $801M",
FAMILY HEALTH INTERNATIONAL,237413005,International,359 BLACKWELL ST STE 200,DURHAM,NC,27701-2477,,"International organization in DURHAM, NC with annual revenue of approximately $799M",
ST JOHNS UNIVERSITY NEW YORK,111630830,Education,8000 UTOPIA PKWY,JAMAICA,NY,11439-9000,,"Education organization in JAMAICA, NY with annual revenue of approximately $799M",
ALTA CALIFORNIA REGIONAL CENTER INC,941720511,Other,4151 E COMMERCE WAY STE 100,SACRAMENTO,CA,95834-9728,,"Other organization in SACRAMENTO, CA with annual revenue of approximately $799M",
SMDC MEDICAL CENTER,411878730,Health,502 E 2ND ST,DULUTH,MN,55805-1913,,"Health organization in DULUTH, MN with annual revenue of approximately $796M",
JAMAICA HOSPITAL MEDICAL CENTER,111631788,Health,8900 VAN WYCK EXPY,JAMAICA,NY,11418-2832,,"Health organization in JAMAICA, NY with annual revenue of approximately $795M",
ALEGENT HEALTH - BERGAN MERCY HEALTH SYSTEM,470484764,Health,7500 MERCY RD,OMAHA,NE,68124-2319,,"Health organization in OMAHA, NE with annual revenue of approximately $792M",
TUCSON MEDICAL CENTER,860137567,Health,5301 E GRANT RD,TUCSON,AZ,85712-2805,,"Health organization in TUCSON, AZ with annual revenue of approximately $791M",
GASTON MEMORIAL HOSPITAL INC,560619359,Health,2525 COURT DR,GASTONIA,NC,28054-2140,,"Health organization in GASTONIA, NC with annual revenue of approximately $790M",
CITY OF HOPE MEDICAL FOUNDATION,274803222,Health,1500 DUARTE RD,DUARTE,CA,91010-3012,,"Health organization in DUARTE, CA with annual revenue of approximately $789M",
TEXAS HEALTH PRESBYTERIAN HOSPITAL DALLAS,751047527,Health,8200 WALNUT HILL LN,DALLAS,TX,75231-4402,,"Health organization in DALLAS, TX with annual revenue of approximately $788M",
CHRISTIAN HEALTHCARE MINISTRIES INC,341964742,Religion,127 HAZELWOOD AVE,BARBERTON,OH,44203-1316,,"Religion organization in BARBERTON, OH with annual revenue of approximately $784M",
HARRISON MEDICAL CENTER,910565546,Health,2520 CHERRY AVE,BREMERTON,WA,98310-4229,,"Health organization in BREMERTON, WA with annual revenue of approximately $783M",
HEARTLAND REGIONAL MEDICAL CENTER,440545289,Health,5325 FARAON ST,SAINT JOSEPH,MO,64506-3488,,"Health organization in SAINT JOSEPH, MO with annual revenue of approximately $782M",
TEXAS CHILDRENS PHYSICIAN GROUP,260834681,Health,6330 WEST LOOP S STE 1300,BELLAIRE,TX,77401-2950,,"Health organization in BELLAIRE, TX with annual revenue of approximately $780M",
UNIVERSITY OF WISCONSIN FOUNDATION,390743975,Education,1848 UNIVERSITY AVE,MADISON,WI,53726-4090,,"Education organization in MADISON, WI with annual revenue of approximately $776M",
HOSPITAL OF CENTRAL CONNECTICUT AT NEW BRITAIN GENERAL AND BRADLEY ME,060646768,Health,100 GRAND ST,NEW BRITAIN,CT,06052-2016,,"Health organization in NEW BRITAIN, CT with annual revenue of approximately $776M",
PRIME HEALTHCARE FOUNDATION INC,208065139,Health,3480 E GUASTI RD,ONTARIO,CA,91761-7684,,"Health organization in ONTARIO, CA with annual revenue of approximately $776M",
CHAPMAN UNIVERSITY,951643992,Education,1 UNIVERSITY DR,ORANGE,CA,92866-1005,,"Education organization in ORANGE, CA with annual revenue of approximately $776M",
INDIANA UNIVERSITY HEALTH BLOOMINGON INC,351720796,Health,950 N MERIDIAN ST STE 1200,INDIANAPOLIS,IN,46204-1011,,"Health organization in INDIANAPOLIS, IN with annual revenue of approximately $772M",
UPMC,251423657,Health,600 GRANT ST 58TH FL C/O CORP TAX,PITTSBURGH,PA,15219-2739,,"Health organization in PITTSBURGH, PA with annual revenue of approximately $772M",
WEST VIRGINIA UNIVERSITY MEDICAL CORPORATION,550492006,Health,ONE MEDICAL CENTER DR BOX 8033,MORGANTOWN,WV,26506-1200,,"Health organization in MORGANTOWN, WV with annual revenue of approximately $769M",
NYC SCHOOL SUPPORT SERVICES INC,812621466,Education,180 MADISON AVE 12TH FLOOR,NEW YORK,NY,10016-5215,,"Education organization in NEW YORK, NY with annual revenue of approximately $767M",
MEDECINS SANS FRONTIERES USA INC,133433452,International,40 RECTOR ST 16TH FL,NEW YORK,NY,10006-1751,,"International organization in NEW YORK, NY with annual revenue of approximately $767M",
SHELBY COUNTY HEALTH CARE CORPORATION,621113169,Health,877 JEFFERSON AVE,MEMPHIS,TN,38103-2807,,"Health organization in MEMPHIS, TN with annual revenue of approximately $766M",
ST LUKES HEALTH SYSTEM LTD,562570681,Health,190 E BANNOCK ST,BOISE,ID,83712-6241,,"Health organization in BOISE, ID with annual revenue of approximately $764M",
WAKE FOREST UNIVERSITY,560532138,Education,1834 WAKE FOREST ROAD,WINSTONSALEM,NC,27109-6000,,"Education organization in WINSTONSALEM, NC with annual revenue of approximately $764M",
NORTHBAY HEALTHCARE GROUP,941458282,Health,1200 B GALE WILSON BLVD,FAIRFIELD,CA,94533-3552,,"Health organization in FAIRFIELD, CA with annual revenue of approximately $763M",
SOUTH NASSAU COMMUNITIES HOSPITAL,111352310,Health,1 HEALTHY WAY,OCEANSIDE,NY,11572-1551,,"Health organization in OCEANSIDE, NY with annual revenue of approximately $760M",
UNIVERSITY MEDICAL CENTER MANAGEMENT CORPORATON,251925187,Health,2000 CANAL ST,NEW ORLEANS,LA,70112-3018,,"Health organization in NEW ORLEANS, LA with annual revenue of approximately $759M",
COMMUNITY CARE INC,391264667,Human Services,205 BISHOPS WAY,BROOKFIELD,WI,53005-6247,,"Human Services organization in BROOKFIELD, WI with annual revenue of approximately $759M",
ASCENSION VIA CHRISTI HOSPITALS WICHITA INC,481172106,Health,PO BOX 45998,SAINT LOUIS,MO,63145-5998,,"Health organization in SAINT LOUIS, MO with annual revenue of approximately $759M",
LOKAHI ASSURANCE LTD,912171891,Other,C/O KP TAX ONE KAISER PLZ FL 26,OAKLAND,CA,94612-0000,,"Other organization in OAKLAND, CA with annual revenue of approximately $758M",
SAN ANDREAS REGIONAL CENTER,942591195,Human Services,6203 SAN IGNACIO AVE STE 200,SAN JOSE,CA,95119-1245,,"Human Services organization in SAN JOSE, CA with annual revenue of approximately $758M",
BERKSHIRE MEDICAL CENTER INC,042791396,Health,725 NORTH ST,PITTSFIELD,MA,01201-4109,,"Health organization in PITTSFIELD, MA with annual revenue of approximately $757M",
BAPTIST HEALTH MEDICAL GROUP INC,462597739,Health,6855 RED ROAD SUITE 600,CORAL GABLES,FL,33143-3518,,"Health organization in CORAL GABLES, FL with annual revenue of approximately $756M",
THE MIRIAM HOSPITAL,050258905,Health,164 SUMMIT AVE,PROVIDENCE,RI,02906-2853,,"Health organization in PROVIDENCE, RI with annual revenue of approximately $755M",
MARQUETTE UNIVERSITY,390806251,Education,PO BOX 1881,MILWAUKEE,WI,53201-1881,,"Education organization in MILWAUKEE, WI with annual revenue of approximately $750M",
CREIGHTON UNIVERSITY,470376583,Education,2500 CALIFORNIA PLZ,OMAHA,NE,68178-0133,,"Education organization in OMAHA, NE with annual revenue of approximately $750M",
FAYETTE COMMUNITY HOSPITAL INC,582322328,Health,1255 HIGHWAY 54 W,FAYETTEVILLE,GA,30214-4526,,"Health organization in FAYETTEVILLE, GA with annual revenue of approximately $748M",
LEHIGH UNIVERSITY,240795445,Education,306 S NEW ST SUITE 464,BETHLEHEM,PA,18015-1652,,"Education organization in BETHLEHEM, PA with annual revenue of approximately $748M",
BAKERSFIELD MEMORIAL HOSPITAL,951802779,Health,420 34TH ST,BAKERSFIELD,CA,93301-2237,,"Health organization in BAKERSFIELD, CA with annual revenue of approximately $744M",
NEBRASKA METHODIST HOSPITAL,470376604,Health,825 S 169TH ST,OMAHA,NE,68118-9300,,"Health organization in OMAHA, NE with annual revenue of approximately $743M",
NORTHWELL HEALTH LABORATORIES,113412370,Health,972 BRUSH HOLLOW RD 5TH FL,WESTBURY,NY,11590-1740,,"Health organization in WESTBURY, NY with annual revenue of approximately $743M",
MAINEGENERAL HEALTH,320265031,Other,35 MEDICAL CENTER PKWY,AUGUSTA,ME,04330-8160,,"Other organization in AUGUSTA, ME with annual revenue of approximately $743M",
HEALTHWELL FOUNDATION,200413676,Health,20440 CENTURY BLVD STE 250,GERMANTOWN,MD,20874-9180,,"Health organization in GERMANTOWN, MD with annual revenue of approximately $742M",
DAYTON CHILDRENS HOSPITAL,310672132,Health,1 CHILDRENS PLZ,DAYTON,OH,45404-1873,,"Health organization in DAYTON, OH with annual revenue of approximately $741M",
SHANNON MEDICAL CENTER,752559845,Health,120 E HARRIS AVE,SAN ANGELO,TX,76903-5904,,"Health organization in SAN ANGELO, TX with annual revenue of approximately $740M",
