name,ein,category,address,city,state,zip_code,website,description,phone
UNITED STATES OLYMPIC AND PARALYMPIC FOUNDATION,800939841,Human Services,1 OLYMPIC PLAZA,COLORADO SPRINGS,CO,80909-5780,,"Human Services organization in COLORADO SPRINGS, CO with annual revenue of approximately $65M",
NORTON PROPERTIES INC,611028724,Health,ACCOUNTING 224 E BROADWAY 5TH FLOOR,LOUISVILLE,KY,40202-0000,,"Health organization in LOUISVILLE, KY with annual revenue of approximately $65M",
CLAREMONT INVESTMENT FUND,823049880,Education,500 E 9TH ST,CLAREMONT,CA,91711-5929,,"Education organization in CLAREMONT, CA with annual revenue of approximately $65M",
INTERLOCHEN CENTER FOR THE ARTS,381689022,Arts & Culture,4000 J MADDY PKWY,INTERLOCHEN,MI,49643-8427,,"Arts & Culture organization in INTERLOCHEN, MI with annual revenue of approximately $65M",
COTTER SCHOOLS,411653997,Other,1115 W BROADWAY ST,WINONA,MN,55987-5145,,"Other organization in WINONA, MN with annual revenue of approximately $65M",
WAYSIDE YOUTH & FAMILY SUPPORT NETWORK,042630450,Human Services,1 FREDERICK ABBOTT WAY,FRAMINGHAM,MA,01701-7992,,"Human Services organization in FRAMINGHAM, MA with annual revenue of approximately $65M",
GENESIS HEALTHCARE INC,010932846,Health,8906 TWO NOTCH RD,COLUMBIA,SC,29223-6366,,"Health organization in COLUMBIA, SC with annual revenue of approximately $65M",
YORK GENERAL HOSPITAL,470379039,Health,2222 N LINCOLN AVE,YORK,NE,68467-1030,,"Health organization in YORK, NE with annual revenue of approximately $65M",
WISCONSIN ILLINOIS SENIOR HOUSING INC,364016275,Health,13185 W GREEN MOUNTAIN DR,LAKEWOOD,CO,80228-3512,,"Health organization in LAKEWOOD, CO with annual revenue of approximately $65M",
UNIVERSITY OF LOUISVILLE FOUNDATION INC,237078461,Education,215 CENTRAL AVE STE 212,LOUISVILLE,KY,40208-1451,,"Education organization in LOUISVILLE, KY with annual revenue of approximately $65M",
SUNRISE COMMUNITY HEALTH,840613289,Health,2930 11TH AVE,EVANS,CO,80620-1011,,"Health organization in EVANS, CO with annual revenue of approximately $65M",
MARIETTA COLLEGE,314379584,Education,215 5TH ST,MARIETTA,OH,45750-3029,,"Education organization in MARIETTA, OH with annual revenue of approximately $65M",
PEOPLE INCORPORATED,410962296,Other,3000 AMES CROSSING RD STE 600,EAGAN,MN,55121-2570,,"Other organization in EAGAN, MN with annual revenue of approximately $65M",
RURAL HEALTH CARE INC,460396683,Other,202 ISLAND DR STE 1,FORT PIERRE,SD,57532-7303,,"Other organization in FORT PIERRE, SD with annual revenue of approximately $65M",
METHODIST HOSPITAL PLAINVIEW TEXAS,752426010,Health,2601 DIMMITT RD,PLAINVIEW,TX,79072-1833,,"Health organization in PLAINVIEW, TX with annual revenue of approximately $65M",
SOUTHWEST C A R E CENTER,850397444,Other,PO BOX 6880,SANTA FE,NM,87502-6880,,"Other organization in SANTA FE, NM with annual revenue of approximately $65M",
BIRMINGHAM COMMUNITY CHARTER HIGH SCHOOL,270249997,Education,17000 HAYNES ST,LAKE BALBOA,CA,91406-5420,,"Education organization in LAKE BALBOA, CA with annual revenue of approximately $65M",
ABILITY BEYOND DISABILITY INC,060776594,Human Services,4 BERKSHIRE BLVD,BETHEL,CT,06801-1001,,"Human Services organization in BETHEL, CT with annual revenue of approximately $65M",
COLLEGIATE ACADEMIES,800601507,Education,2625 THALIA ST,NEW ORLEANS,LA,70113-2843,,"Education organization in NEW ORLEANS, LA with annual revenue of approximately $65M",
SACRAMENTO REGION COMMUNITY FOUNDATION,942891517,Community,955 UNIVERSITY AVE STE A,SACRAMENTO,CA,95825-6735,,"Community organization in SACRAMENTO, CA with annual revenue of approximately $65M",
CITIZENS MEDICAL CENTER INC EMPLOYEE BENEFIT TR,480892178,Other,100 E COLLEGE DR,COLBY,KS,67701-3702,,"Other organization in COLBY, KS with annual revenue of approximately $65M",
MEDICAL CENTER OF DELTONA INC,842569909,Health,303 N CLYDE MORRIS BLVD,DAYTONA BEACH,FL,32114-2709,,"Health organization in DAYTONA BEACH, FL with annual revenue of approximately $65M",
TRICORE INC,843909066,Health,1001 WOODWARD PL NE,ALBUQUERQUE,NM,87102-2705,,"Health organization in ALBUQUERQUE, NM with annual revenue of approximately $65M",
CHAPIN SCHOOL LTD,131635257,Education,100 E END AVE,NEW YORK,NY,10028-7403,,"Education organization in NEW YORK, NY with annual revenue of approximately $65M",
PRESBYTERIAN HOMES INC,560564344,Human Services,2109 SANDY RIDGE RD,COLFAX,NC,27235-9608,,"Human Services organization in COLFAX, NC with annual revenue of approximately $65M",
DONALD DANFORTH PLANT SCIENCE CENTER,311584621,Research,975 N WARSON RD,SAINT LOUIS,MO,63132-2918,,"Research organization in SAINT LOUIS, MO with annual revenue of approximately $65M",
AMIKIDS INC,237440836,Other,5918 BENJAMIN CENTER DRIVE,TAMPA,FL,33634-0000,,"Other organization in TAMPA, FL with annual revenue of approximately $65M",
MOJAVE RIVER ACADEMY SCHOOLS,843602779,Education,19900 NATIONAL TRAILS HIGHWAY,ORO GRANDE,CA,92368-0000,,"Education organization in ORO GRANDE, CA with annual revenue of approximately $65M",
TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILLE,751752253,Health,411 N BELKNAP ST,STEPHENVILLE,TX,76401-3415,,"Health organization in STEPHENVILLE, TX with annual revenue of approximately $65M",
CARE AND SHARE INC,840731930,Human Services,2605 PREAMBLE PT,COLORADO SPGS,CO,80915-1200,,"Human Services organization in COLORADO SPGS, CO with annual revenue of approximately $65M",
TRENTON MEDICAL CENTER INC,592871302,Health,23476 NW 186TH AVE,HIGH SPRINGS,FL,32643-0673,,"Health organization in HIGH SPRINGS, FL with annual revenue of approximately $65M",
LIFES WORC INC,237209731,Human Services,1501 FRANKLIN AVE,MINEOLA,NY,11501-4803,,"Human Services organization in MINEOLA, NY with annual revenue of approximately $65M",
STONY BROOK SURGICAL ASSOCIATES UNIVERSITY FACULTY PRACTICE CORP,112552333,Health,PO BOX 1554,STONY BROOK,NY,11790-0988,,"Health organization in STONY BROOK, NY with annual revenue of approximately $65M",
DAYTON FOUNDATION,316027287,Community,1401 S MAIN ST STE 100,DAYTON,OH,45409-2600,,"Community organization in DAYTON, OH with annual revenue of approximately $65M",
THE BRONX DEFENDERS,133931074,Human Services,360 E 161ST ST,BRONX,NY,10451-4142,,"Human Services organization in BRONX, NY with annual revenue of approximately $65M",
COLUMBIADOCTORS NEWYORK-PRESBYTERIAN IMAGING,475254724,Health,51 WEST 51ST STREET 300 - 301,NEW YORK,NY,10019-1951,,"Health organization in NEW YORK, NY with annual revenue of approximately $65M",
CENTRAL OKLAHOMA FAMILY MEDICAL CENTER INC,731223304,Health,527 W 3RD ST,KONAWA,OK,74849-1415,,"Health organization in KONAWA, OK with annual revenue of approximately $65M",
SWEETWATER HOSPITAL ASSOCIATION,620544855,Health,304 CHURCH ST,SWEETWATER,TN,37874-2823,,"Health organization in SWEETWATER, TN with annual revenue of approximately $65M",
HENRY COUNTY HEALTH CENTER INC,862701018,Health,407 S WHITE STREET,MT PLEASANT,IA,52641-2263,,"Health organization in MT PLEASANT, IA with annual revenue of approximately $65M",
ROSS EDUCATION HOLDINGS INC,861846791,Other,22800 HALL RD STE 800,CLINTON TWP,MI,48036-4805,,"Other organization in CLINTON TWP, MI with annual revenue of approximately $65M",
NOBLE AND GREENOUGH SCHOOL,042104784,Education,10 CAMPUS DR,DEDHAM,MA,02026-4041,,"Education organization in DEDHAM, MA with annual revenue of approximately $65M",
RYDER MEMORIAL HOSPITAL INC,660258919,Health,PO BOX 859,HUMACAO,PR,00792-0859,,"Health organization in HUMACAO, PR with annual revenue of approximately $65M",
CENTER FOR REPRODUCTIVE RIGHTS INC,133669731,Religion,199 WATER ST FL 22,NEW YORK,NY,10038-3533,,"Religion organization in NEW YORK, NY with annual revenue of approximately $65M",
BHS MANAGEMENT SERVICES INC,222755258,Other,725 NORTH ST,PITTSFIELD,MA,01201-4109,,"Other organization in PITTSFIELD, MA with annual revenue of approximately $65M",
MARY HAVEN CENTER OF HOPE,112861698,Other,221 N SUNRISE SERVICE RD,MANORVILLE,NY,11949-9604,,"Other organization in MANORVILLE, NY with annual revenue of approximately $65M",
NEW ENGLAND AQUARIUM CORPORATION,042297514,Health,1 CENTRAL WHARF,BOSTON,MA,02110-3309,,"Health organization in BOSTON, MA with annual revenue of approximately $65M",
YOUNG MENS CHRISTIAN ASSOCIATION OF CENTRAL OHIO,314379594,Human Services,1907 LEONARD AVE STE 150,COLUMBUS,OH,43219-4505,,"Human Services organization in COLUMBUS, OH with annual revenue of approximately $65M",
MERCY HOUSE LIVING CENTERS,330315864,Human Services,PO BOX 1905,SANTA ANA,CA,92702-1905,,"Human Services organization in SANTA ANA, CA with annual revenue of approximately $65M",
ACHIEVEMENT FIRST RHODE ISLAND,461986417,Education,470 JAMES STREET STE 007,NEW HAVEN,CT,06513-3175,,"Education organization in NEW HAVEN, CT with annual revenue of approximately $65M",
UNIVERSITY PHYSICIANS OF BROOKLYN INC,113190652,Education,450 CLARKSON AVE,BROOKLYN,NY,11203-2012,,"Education organization in BROOKLYN, NY with annual revenue of approximately $65M",
OUR LADY OF THE ANGELS HOSPITAL INC,463123178,Other,4200 ESSEN LN,BATON ROUGE,LA,70809-2158,,"Other organization in BATON ROUGE, LA with annual revenue of approximately $65M",
UC SANTA BARBARA FOUNDATION,237314834,Education,UNIVERSITY OF CALIFORNIA,SANTA BARBARA,CA,93106-1130,,"Education organization in SANTA BARBARA, CA with annual revenue of approximately $65M",
COUNCIL OF STATE GOVERNMENTS,366000818,Other,1776 AVENUE OF THE STATES,LEXINGTON,KY,40511-8536,,"Other organization in LEXINGTON, KY with annual revenue of approximately $65M",
PERFORMING ARTS CENTER OF LOS ANGELES COUNTY,952217011,Arts & Culture,135 NORTH GRAND AVE,LOS ANGELES,CA,90012-3013,,"Arts & Culture organization in LOS ANGELES, CA with annual revenue of approximately $65M",
NEIGHBORHOOD OUTREACH ACCESS TO HEALTH,273188239,Health,7500 N DREAMY DRAW DR STE 145,PHOENIX,AZ,85020-4668,,"Health organization in PHOENIX, AZ with annual revenue of approximately $65M",
UNITED WAY OF GREATER HOUSTON,741167964,Community,50 WAUGH DR,HOUSTON,TX,77007-5813,,"Community organization in HOUSTON, TX with annual revenue of approximately $65M",
ATLANTA BOTANICAL GARDEN INC,581313284,Environment,1345 PIEDMONT AVE NE,ATLANTA,GA,30309-3366,,"Environment organization in ATLANTA, GA with annual revenue of approximately $65M",
ROGUE VALLEY MANOR,930453216,Human Services,1200 MIRA MAR AVENUE,MEDFORD,OR,97504-8546,,"Human Services organization in MEDFORD, OR with annual revenue of approximately $65M",
THE WALTON FAMILY CHARITABLE SUPPORT FOUNDATION INC,581766770,Community,PO BOX 2030,BENTONVILLE,AR,72712-2030,,"Community organization in BENTONVILLE, AR with annual revenue of approximately $65M",
DWIGHT-ENGLEWOOD SCHOOL,221487165,Education,81 LINCOLN ST,ENGLEWOOD,NJ,07631-3119,,"Education organization in ENGLEWOOD, NJ with annual revenue of approximately $65M",
BLANCHARD VALLEY HEALTH SYSTEM,344428206,Health,1900 S MAIN ST,FINDLAY,OH,45840-1214,,"Health organization in FINDLAY, OH with annual revenue of approximately $65M",
COMMUNITY SERVICES FOR AUTISTIC ADULTS AND CHILDREN,521263443,Health,8615 E VILLAGE AVE,MONTGOMRY VLG,MD,20886-4316,,"Health organization in MONTGOMRY VLG, MD with annual revenue of approximately $65M",
DAY 1 ACADEMIES,843907778,Education,3040 78TH AVENUE SE1042,MERCER ISLAND,WA,98040-3094,,"Education organization in MERCER ISLAND, WA with annual revenue of approximately $65M",
MEDSTAR HEALTH VISITING NURSE ASSOCIATION INC,530196597,Other,10980 GRANTCHESTER WAY,COLUMBIA,MD,21044-6097,,"Other organization in COLUMBIA, MD with annual revenue of approximately $65M",
VALLEY-WIDE HEALTH SYSTEMS INC,840706945,Health,128 MARKET ST,ALAMOSA,CO,81101-2290,,"Health organization in ALAMOSA, CO with annual revenue of approximately $65M",
COUNTERPART INTERNATIONAL INC,136183605,International,1919 PENNSYLVANIA AVE NW STE 425,WASHINGTON,DC,20006-3463,,"International organization in WASHINGTON, DC with annual revenue of approximately $65M",
AMHERST H WILDER FOUNDATION,410693889,Human Services,451 LEXINGTON PARKWAY N,ST PAUL,MN,55104-4636,,"Human Services organization in ST PAUL, MN with annual revenue of approximately $65M",
UCAN,362167937,Human Services,3605 W FILLMORE ST,CHICAGO,IL,60624-4310,,"Human Services organization in CHICAGO, IL with annual revenue of approximately $65M",
CAMERON REGIONAL MEDICAL CENTER INC,440668347,Health,1600 E EVERGREEN ST,CAMERON,MO,64429-2400,,"Health organization in CAMERON, MO with annual revenue of approximately $65M",
HOMEBRIDGE INC,942985244,Other,1035 MARKET ST STE L1,SAN FRANCISCO,CA,94103-1666,,"Other organization in SAN FRANCISCO, CA with annual revenue of approximately $65M",
SOLARI INC,260446321,Health,1275 W WASHINGTON ST STE 210,TEMPE,AZ,85288-1859,,"Health organization in TEMPE, AZ with annual revenue of approximately $65M",
SAN FRANCISCO MUSEUM OF MODERN ART,941156300,Arts & Culture,151 3RD ST,SAN FRANCISCO,CA,94103-3107,,"Arts & Culture organization in SAN FRANCISCO, CA with annual revenue of approximately $65M",
HATTIE LARLHAM CENTER FOR CHILDREN WITH DISABILITIES,340963865,Human Services,9772 DIAGONAL RD,MANTUA,OH,44255-9128,,"Human Services organization in MANTUA, OH with annual revenue of approximately $65M",
SOUTHEAST COMMUNITY CAPITAL CORPORATION,621823596,Human Services,201 VENTURE CIR,NASHVILLE,TN,37228-1603,,"Human Services organization in NASHVILLE, TN with annual revenue of approximately $65M",
NAF HOTLINE FUND,264703759,Health,PO BOX 100,ANNAPOLIS JCT,MD,20701-0100,,"Health organization in ANNAPOLIS JCT, MD with annual revenue of approximately $65M",
PALMETTO GOODWILL,474183942,Human Services,2150 EAGLE DRIVE BUILDING 100,CHARLESTON,SC,29406-4803,,"Human Services organization in CHARLESTON, SC with annual revenue of approximately $65M",
ST FRANCIS HOSPITAL OF THE HOSPITAL SISTERS OF THE THIRD ORDER OF ST F,370661236,Other,4936 LAVERNA RD,SPRINGFIELD,IL,62707-9797,,"Other organization in SPRINGFIELD, IL with annual revenue of approximately $65M",
CHILDRENS PHYSICIANS,470689372,Health,8200 DODGE ST,OMAHA,NE,68114-4113,,"Health organization in OMAHA, NE with annual revenue of approximately $65M",
INSPIRE DEVELOPMENT CENTERS,911220150,Other,2640 E EDISON AVE STE 1,SUNNYSIDE,WA,98944-1657,,"Other organization in SUNNYSIDE, WA with annual revenue of approximately $65M",
CARDINAL GLENNON CHILDRENS FOUNDATION,431754347,Other,3800 PARK AVE,SAINT LOUIS,MO,63110-2514,,"Other organization in SAINT LOUIS, MO with annual revenue of approximately $65M",
FENTON CHARTER PUBLIC SCHOOLS,300364878,Education,8928 SUNLAND BLVD,SUN VALLEY,CA,91352-2843,,"Education organization in SUN VALLEY, CA with annual revenue of approximately $65M",
MCKENZIE COUNTY HEALTHCARE SYSTEMS INC,770637498,Other,709 4TH AVE NE,WATFORD CITY,ND,58854-7628,,"Other organization in WATFORD CITY, ND with annual revenue of approximately $65M",
TEXAS LUTHERAN UNIVERSITY,741109748,Other,1000 W COURT ST,SEGUIN,TX,78155-5978,,"Other organization in SEGUIN, TX with annual revenue of approximately $65M",
SOUTH CAROLINA STUDENT LOAN CORPORATION,570602805,Community,1901 MAIN ST STE 400,COLUMBIA,SC,29201-2464,,"Community organization in COLUMBIA, SC with annual revenue of approximately $65M",
YOUNG MENS CHRISTIAN ASSOCIATION OF SOUTH FLORIDA INC,590624464,Other,900 SE 3RD AVE STE 210,FT LAUDERDALE,FL,33316-1118,,"Other organization in FT LAUDERDALE, FL with annual revenue of approximately $64M",
H B MAGRUDER MEMORIAL HOSPITAL,344441792,Health,615 FULTON ST,PORT CLINTON,OH,43452-2001,,"Health organization in PORT CLINTON, OH with annual revenue of approximately $64M",
ADVENTIST HEALTH MEDICAL CENTER TEHACHAPI,812240617,Other,1 ADVENTIST HEALTH WAY,ROSEVILLE,CA,95661-3266,,"Other organization in ROSEVILLE, CA with annual revenue of approximately $64M",
TRUSTEES OF RESERVATIONS,042105780,Environment,200 HIGH ST 4TH FLOOR,BOSTON,MA,02110-3036,,"Environment organization in BOSTON, MA with annual revenue of approximately $64M",
ESKENAZI MEDICAL GROUP INC,351693695,Health,720 ESKENAI AVE 2ND FL 5/3 BLDG,INDIANAPOLIS,IN,46202-5189,,"Health organization in INDIANAPOLIS, IN with annual revenue of approximately $64M",
HUDSON VALLEY CARDIOVASCULAR PRACTICE PC,463756713,Health,1 COLUMBIA STREET,POUGHKEEPSIE,NY,12601-3923,,"Health organization in POUGHKEEPSIE, NY with annual revenue of approximately $64M",
COMMUNITY HEALTH FOUNDATION INC,571157153,Health,PO BOX 1037,MACON,GA,31202-1037,,"Health organization in MACON, GA with annual revenue of approximately $64M",
NEW ENGLAND LAW BOSTON,042152671,Education,154 STUART ST,BOSTON,MA,02116-5616,,"Education organization in BOSTON, MA with annual revenue of approximately $64M",
SOUTHERN NAZARENE UNIVERSITY,730587210,Education,6729 NW 39TH EXPY,BETHANY,OK,73008-2605,,"Education organization in BETHANY, OK with annual revenue of approximately $64M",
UNIVERSITY OF MARYLAND PHYSICIANS PA,521103228,Other,419 W REDWOOD ST STE 660,BALTIMORE,MD,21201-7000,,"Other organization in BALTIMORE, MD with annual revenue of approximately $64M",
MILKEN COMMUNITY SCHOOL,954381008,Other,15800 ZELDINS WAY,LOS ANGELES,CA,90049-6861,,"Other organization in LOS ANGELES, CA with annual revenue of approximately $64M",
THE WAYNESBURG UNIVERSITY,250965603,Education,51 W COLLEGE ST,WAYNESBURG,PA,15370-1258,,"Education organization in WAYNESBURG, PA with annual revenue of approximately $64M",
CHILDHELP INC,952884608,Human Services,6730 N SCOTTSDALE RD STE 150,SCOTTSDALE,AZ,85253-4415,,"Human Services organization in SCOTTSDALE, AZ with annual revenue of approximately $64M",
WOMENS BUSINESS DEVELOPMENT CENTER,363488628,Other,8 S MICHIGAN AVE STE 400,CHICAGO,IL,60603-3471,,"Other organization in CHICAGO, IL with annual revenue of approximately $64M",
ROCKY BOY HEALTH CENTER,810349437,Health,6850 UPPER BOX ELDER RD,BOX ELDER,MT,59521-9073,,"Health organization in BOX ELDER, MT with annual revenue of approximately $64M",
UNIVERSITY OF MAINE FOUNDATION,016011501,Education,TWO ALUMNI PLACE,ORONO,ME,04469-5792,,"Education organization in ORONO, ME with annual revenue of approximately $64M",
WESLEY HOMES,910583380,Human Services,815 S 216TH STREET,DES MOINES,WA,98198-4507,,"Human Services organization in DES MOINES, WA with annual revenue of approximately $64M",
A COMMUNITY OF FRIENDS,954203106,Human Services,3701 WILSHIRE BLVD STE 700,LOS ANGELES,CA,90010-2813,,"Human Services organization in LOS ANGELES, CA with annual revenue of approximately $64M",
WOODLAND PARK ZOOLOGICAL SOCIETY,916070005,Health,5500 PHINNEY AVE N,SEATTLE,WA,98103-5865,,"Health organization in SEATTLE, WA with annual revenue of approximately $64M",
RADIOLOGICAL SOCIETY OF NORTH AMERICA INC,150539115,Health,820 JORIE BLVD STE 200,OAK BROOK,IL,60523-2247,,"Health organization in OAK BROOK, IL with annual revenue of approximately $64M",
COLLIER HEALTH SERVICES INC,591741277,Health,1454 MADISON AVE W,IMMOKALEE,FL,34142-2200,,"Health organization in IMMOKALEE, FL with annual revenue of approximately $64M",
CANCER CARE CO-PAYMENT ASSISTANCE FOUNDATION INC,261196709,Health,275 SEVENTH AVENUE,NEW YORK,NY,10001-6708,,"Health organization in NEW YORK, NY with annual revenue of approximately $64M",
MOZILLA FOUNDATION,200097189,Research,149 NEW MONTGOMERY STREET 4TH FLOO,SAN FRANCISCO,CA,94105-3740,,"Research organization in SAN FRANCISCO, CA with annual revenue of approximately $64M",
MENDOTA COMMUNITY HOSPITAL,362167785,Health,124 SW ADAMS ST,PEORIA,IL,61602-1308,,"Health organization in PEORIA, IL with annual revenue of approximately $64M",
COLLEGE OF SAINT ROSE,141338371,Education,432 WESTERN AVE,ALBANY,NY,12203-1400,,"Education organization in ALBANY, NY with annual revenue of approximately $64M",
KITSAP MENTAL HEALTH SERVICE,911020106,Other,5455 ALMIRA DR NE,BREMERTON,WA,98311-8330,,"Other organization in BREMERTON, WA with annual revenue of approximately $64M",
NORTH HUDSON COMMUNITY ACTION CORPORATION,221818699,Human Services,800 31ST ST,UNION CITY,NJ,07087-2428,,"Human Services organization in UNION CITY, NJ with annual revenue of approximately $64M",
TOTAL HEALTH CARE INC,237267007,Health,1501 DIVISION ST,BALTIMORE,MD,21217-3121,,"Health organization in BALTIMORE, MD with annual revenue of approximately $64M",
NATIONAL CENTER FOR MISSING AND EXPLOITED CHILDREN,521328557,Human Services,333 JOHN CARLYLE ST STE 125,ALEXANDRIA,VA,22314-5950,,"Human Services organization in ALEXANDRIA, VA with annual revenue of approximately $64M",
BLUE RIDGE HEALTHCARE MEDICAL GROUP INC,020777195,Health,352 EAST PARKER RD SUITE,MORGANTON,NC,28655-5125,,"Health organization in MORGANTON, NC with annual revenue of approximately $64M",
COMMUNITIES IN SCHOOLS INC,581289174,Education,2345 CRYSTAL CITY DRIVE SUITE 700,ARLINGTON,VA,22202-0000,,"Education organization in ARLINGTON, VA with annual revenue of approximately $64M",
CAMINO NUEVO CHARTER ACADEMY,954771789,Education,3435 W TEMPLE ST,LOS ANGELES,CA,90026-4524,,"Education organization in LOS ANGELES, CA with annual revenue of approximately $64M",
SOUTH NASSAU COMMUNITES HOSPITAL,272843521,Other,1 HEALTHY WAY,OCEANSIDE,NY,11572-1551,,"Other organization in OCEANSIDE, NY with annual revenue of approximately $64M",
ADVENTIST HEALTHCARE FORT WASHINGTON MEDICAL CENTER INC,842670875,Other,820 W DIAMOND AVE STE 600,GAITHERSBURG,MD,20878-1469,,"Other organization in GAITHERSBURG, MD with annual revenue of approximately $64M",
BONNER GENERAL HOSPITAL INC,820207116,Health,520 N THIRD AVE,SANDPOINT,ID,83864-1507,,"Health organization in SANDPOINT, ID with annual revenue of approximately $64M",
GRINNELL REGIONAL MEDICAL CENTER,420933383,Health,210 4TH AVE,GRINNELL,IA,50112-1898,,"Health organization in GRINNELL, IA with annual revenue of approximately $64M",
UAB MEDICINE ENTERPRISE,631182994,Health,500 22ND STREET SOUTH SUITE 408,BIRMINGHAM,AL,35233-3110,,"Health organization in BIRMINGHAM, AL with annual revenue of approximately $64M",
CHARLOTTE COUNTRY DAY SCHOOL,560623935,Education,1440 CARMEL RD,CHARLOTTE,NC,28226-5012,,"Education organization in CHARLOTTE, NC with annual revenue of approximately $64M",
NORTH CAROLINA STATE UNIVERSITY FOUNDATION INC,566049503,Education,NCSU BOX 7207,RALEIGH,NC,27695-0001,,"Education organization in RALEIGH, NC with annual revenue of approximately $64M",
MARYVILLE COLLEGE,620475691,Education,502 E LAMAR ALEXANDER PKWY,MARYVILLE,TN,37804-5907,,"Education organization in MARYVILLE, TN with annual revenue of approximately $64M",
MISSOURI BAPTIST UNIVERSITY,430817015,Education,1 COLLEGE PARK DR,SAINT LOUIS,MO,63141-8660,,"Education organization in SAINT LOUIS, MO with annual revenue of approximately $64M",
BUCKEYE RANCH,310642111,Human Services,5665 HOOVER RD,GROVE CITY,OH,43123-9122,,"Human Services organization in GROVE CITY, OH with annual revenue of approximately $64M",
SPRINGFIELD HOSPITAL INC,030179437,Health,PO BOX 2003,SPRINGFIELD,VT,05156-2003,,"Health organization in SPRINGFIELD, VT with annual revenue of approximately $64M",
FLORIDA RADIOLOGY IMAGING AT LAKE MARY LLC,550789387,Other,2600 WESTHALL LN STE 4,MAITLAND,FL,32751-7102,,"Other organization in MAITLAND, FL with annual revenue of approximately $64M",
MCCALLIE SCHOOL INC,620475837,Education,500 DODDS AVE,CHATTANOOGA,TN,37404-3949,,"Education organization in CHATTANOOGA, TN with annual revenue of approximately $64M",
VITERBO COLLEGE INC,390978445,Education,900 VITERBO DR,LA CROSSE,WI,54601-8804,,"Education organization in LA CROSSE, WI with annual revenue of approximately $64M",
UNITED WAY OF GREATER MILWAUKEE & WAUKESHA COUNTY INC,390806190,Community,225 W VINE ST,MILWAUKEE,WI,53212-3935,,"Community organization in MILWAUKEE, WI with annual revenue of approximately $64M",
DREW CHILD DEVELOPMENT CORPORATION INC,954134752,Human Services,1411 W 190TH ST,GARDENA,CA,90248-4324,,"Human Services organization in GARDENA, CA with annual revenue of approximately $64M",
UNIVERSITIES SPACE RESEARCH ASSOCIATION,520892064,Research,425 3RD ST SW STE 950,WASHINGTON,DC,20024-3252,,"Research organization in WASHINGTON, DC with annual revenue of approximately $64M",
