name,ein,category,address,city,state,zip_code,website,description,phone
INDIANA UNIVERSITY RADIOLOGY ASSOCIATES INC IU MEDICAL,351464192,Health,550 UNIVERSITY BLVD,INDIANAPOLIS,IN,46202-5149,,"Health organization in INDIANAPOLIS, IN with annual revenue of approximately $72M",
GUIDE DOGS FOR THE BLIND INC,941196195,Human Services,350 LOS RANCHITOS RD,SAN RAFAEL,CA,94903-3606,,"Human Services organization in SAN RAFAEL, CA with annual revenue of approximately $72M",
SOUTHWESTERN MEDICAL FOUNDATION,750945939,Education,3889 MAPLE AVE STE 100,DALLAS,TX,75219-3914,,"Education organization in DALLAS, TX with annual revenue of approximately $72M",
DEXTER SOUTHFIELD INC,042104152,Education,20 NEWTON ST,BROOKLINE,MA,02445-7407,,"Education organization in BROOKLINE, MA with annual revenue of approximately $72M",
PRAIRIE CARDIOVASCULAR CONSULTANTS LTD,371071858,Health,4936 LAVERNA RD,SPRINGFIELD,IL,62707-9797,,"Health organization in SPRINGFIELD, IL with annual revenue of approximately $72M",
ALLHEALTH NETWORK,840472982,Health,116 INVERNESS DR E STE 105,ENGLEWOOD,CO,80112-5125,,"Health organization in ENGLEWOOD, CO with annual revenue of approximately $72M",
CALIFORNIA TEACHING FELLOWS FOUNDATION,200359353,Other,7110 N FRESNO ST STE 300,FRESNO,CA,93720-2997,,"Other organization in FRESNO, CA with annual revenue of approximately $72M",
CAMARENA HEALTH,942503904,Health,730 N I ST STE 202,MADERA,CA,93637-3077,,"Health organization in MADERA, CA with annual revenue of approximately $72M",
THE COLLEGE OF IDAHO INC,820200906,Education,2112 CLEVELAND BLVD,CALDWELL,ID,83605-4432,,"Education organization in CALDWELL, ID with annual revenue of approximately $72M",
BROOKLYN AMBULATORY CARE PC,474447289,Health,972 BRUSH HOLLOW RD 5TH FL,WESTBURY,NY,11590-1740,,"Health organization in WESTBURY, NY with annual revenue of approximately $72M",
YOUTH CONSULTATION SERVICE INC,221487560,Human Services,284 BROADWAY,NEWARK,NJ,07104-4003,,"Human Services organization in NEWARK, NJ with annual revenue of approximately $72M",
HOOPESTON COMMUNITY MEMORIAL HOSPITAL,363637465,Health,611 W PARK ST,URBANA,IL,61801-2529,,"Health organization in URBANA, IL with annual revenue of approximately $72M",
WOLF TRAP FOUNDATION FOR THE PERFORMING ARTS,237011544,Arts & Culture,1645 TRAP RD,VIENNA,VA,22182-2064,,"Arts & Culture organization in VIENNA, VA with annual revenue of approximately $72M",
MOMENTUM HOUSING,470785685,Human Services,11640 ARBOR STREET,OMAHA,NE,68144-5007,,"Human Services organization in OMAHA, NE with annual revenue of approximately $72M",
CHILDRENS HOSPITAL OF CHICAGO MEDICAL CENTER,363357004,Health,225 E CHICAGO AVE BOX 282,CHICAGO,IL,60611-2991,,"Health organization in CHICAGO, IL with annual revenue of approximately $72M",
WELLMONT CARDIOLOGY SERVICES,263557623,Health,311 PRINCETON RD STE 1,JOHNSON CITY,TN,37601-2080,,"Health organization in JOHNSON CITY, TN with annual revenue of approximately $72M",
LONG ISLAND JEWISH MEDICAL CENTER AT HOME PHARMACY INC,113251128,Health,972 BRUSH HOLLOW RD 5TH FL,WESTBURY,NY,11590-1740,,"Health organization in WESTBURY, NY with annual revenue of approximately $72M",
RELIEF INTERNATIONAL INC,954300662,International,1717 K ST NW STE 900,WASHINGTON,DC,20006-5349,,"International organization in WASHINGTON, DC with annual revenue of approximately $72M",
GENERAL CONFERENCE OF SEVENTH DAY ADVENTIST,953867863,Other,1 ADVENTIST HEALTH WAY,ROSEVILLE,CA,95661-3266,,"Other organization in ROSEVILLE, CA with annual revenue of approximately $72M",
PROVIDENCE HEALTH ALLIANCE INC,742696970,Health,PO BOX 45998,SAINT LOUIS,MO,63145-5998,,"Health organization in SAINT LOUIS, MO with annual revenue of approximately $72M",
SOUTHERN MONTEREY COUNTY MEMORIAL HOSPITAL,941502014,Other,300 CANAL ST,KING CITY,CA,93930-3431,,"Other organization in KING CITY, CA with annual revenue of approximately $72M",
MARIN COMMUNITY CLINIC,942237120,Health,9 COMMERCIAL BLVD STE 100,NOVATO,CA,94949-6137,,"Health organization in NOVATO, CA with annual revenue of approximately $72M",
CONVERGENT RESEARCH INC,883013217,Research,160 ALEWIFE BROOK PKWY 1212,CAMBRIDGE,MA,02138-1102,,"Research organization in CAMBRIDGE, MA with annual revenue of approximately $72M",
HAROLD GRINSPOON FOUNDATION,046685725,Other,67 HUNT ST STE 100,AGAWAM,MA,01001-1913,,"Other organization in AGAWAM, MA with annual revenue of approximately $72M",
COOK INLET TRIBAL COUNCIL INC,920094184,Human Services,3600 SAN JERONIMO DRIVE,ANCHORAGE,AK,99508-2870,,"Human Services organization in ANCHORAGE, AK with annual revenue of approximately $72M",
ORIANA HOUSE INC,341334919,Human Services,885 E BUCHTEL AVE,AKRON,OH,44305-2338,,"Human Services organization in AKRON, OH with annual revenue of approximately $72M",
PLANNED PARENTHOOD SHASTA DIABLO INC,941575233,Health,2185 PACHECO ST,CONCORD,CA,94520-2309,,"Health organization in CONCORD, CA with annual revenue of approximately $72M",
KIPP COOPER NORCROSS A NEW JERSEY NONPROFIT CORPORATION,455040456,Education,60 PARK PL STE 802,NEWARK,NJ,07102-5508,,"Education organization in NEWARK, NJ with annual revenue of approximately $72M",
VIRGINIA UNITED METHODIST HOMES INC,540720603,Human Services,120 EASTSHORE DR STE 130,GLEN ALLEN,VA,23059-5985,,"Human Services organization in GLEN ALLEN, VA with annual revenue of approximately $72M",
LIFEPATH INC,237402943,Human Services,3500 HIGH POINT BLVD,BETHLEHEM,PA,18017-7803,,"Human Services organization in BETHLEHEM, PA with annual revenue of approximately $72M",
LOWELL COMMUNITY HEALTH CENTER INC,042881348,Health,161 JACKSON ST,LOWELL,MA,01852-2103,,"Health organization in LOWELL, MA with annual revenue of approximately $72M",
WORKFORCE SOLUTIONS BORDERPLEX INC,742911834,Human Services,304 TEXAS AVE SUITE 1401,EL PASO,TX,79901-1737,,"Human Services organization in EL PASO, TX with annual revenue of approximately $72M",
COMMUNITY COUNSELING OF BRISTOL COUNTY INC,043035697,Health,ONE WASHINGTON STREET,TAUNTON,MA,02780-5293,,"Health organization in TAUNTON, MA with annual revenue of approximately $72M",
CATHERINE HERSHEY SCHOOLS FOR EARLY LEARNING,854322274,Education,PO BOX 830,HERSHEY,PA,17033-0830,,"Education organization in HERSHEY, PA with annual revenue of approximately $72M",
WALNUT HOME THERAPEUTICS INC,232622006,Health,1101 MARKET STREET SUITE 2004,PHILADELPHIA,PA,19107-2934,,"Health organization in PHILADELPHIA, PA with annual revenue of approximately $72M",
NORTH CANYON MEDICAL CENTER INC,261938641,Health,267 N CANYON DR,GOODING,ID,83330-5500,,"Health organization in GOODING, ID with annual revenue of approximately $72M",
JOB OPTIONS INC,330603379,Human Services,3465 CAMINO DEL RIO S STE 300,SAN DIEGO,CA,92108-3908,,"Human Services organization in SAN DIEGO, CA with annual revenue of approximately $72M",
HOSPICE OF MICHIGAN INC,382255529,Human Services,2366 OAK VALLEY DR,ANN ARBOR,MI,48103-8944,,"Human Services organization in ANN ARBOR, MI with annual revenue of approximately $72M",
HOSPICE OF CINCINNATI INCORPORATED,310917155,Other,625 EDEN PARK DRIVE 7TH FLOOR,CINCINNATI,OH,45202-6005,,"Other organization in CINCINNATI, OH with annual revenue of approximately $72M",
DEAN COLLEGE,042104149,Education,99 MAIN ST,FRANKLIN,MA,02038-1941,,"Education organization in FRANKLIN, MA with annual revenue of approximately $72M",
OPERATION COMPASSION A TENNESSEE NON-PROFIT CORPORATION,621697490,Religion,114 STUART RD NE PMB 370,CLEVELAND,TN,37312-5084,,"Religion organization in CLEVELAND, TN with annual revenue of approximately $72M",
PLANNED PARENTHOOD GREAT NORTHWEST HAWAII ALASKA INDIANA & KY INC,910686012,Health,2001 E MADISON ST,SEATTLE,WA,98122-2959,,"Health organization in SEATTLE, WA with annual revenue of approximately $72M",
COLEMAN PROFESSIONAL SERVICES INC,341240178,Health,5982 RHODES RD,KENT,OH,44240-8100,,"Health organization in KENT, OH with annual revenue of approximately $72M",
ST JOSEPHS HOSPITAL AND HEALTH CENTER,450226429,Other,2500 FAIRWAY ST,DICKINSON,ND,58601-2639,,"Other organization in DICKINSON, ND with annual revenue of approximately $71M",
CARDINAL MCCLOSKEY SCHOOL & HOME FOR CHILDREN INC,131740443,Other,115 E STEVENS AVE,VALHALLA,NY,10595-1203,,"Other organization in VALHALLA, NY with annual revenue of approximately $71M",
UNIVERSITY OF SAINT FRANCIS OF FORT WAYNE INDIANA INC,350886846,Education,2701 SPRING ST,FORT WAYNE,IN,46808-3939,,"Education organization in FORT WAYNE, IN with annual revenue of approximately $71M",
SAINT LUKES HEALTH SYSTEM HOME CARE AND HOSPICE,431127200,Health,901 E 104TH STREET MAILSTOP 3000 S,KANSAS CITY,MO,64131-4517,,"Health organization in KANSAS CITY, MO with annual revenue of approximately $71M",
CATO INSTITUTE,237432162,Community,1000 MASSACHUSETTS AVE NW,WASHINGTON,DC,20001-5401,,"Community organization in WASHINGTON, DC with annual revenue of approximately $71M",
SAN JOSE STATE UNIVERSITY RESEARCH FOUNDATION,946017638,Education,1 WASHINGTON SQ,SAN JOSE,CA,95192-0139,,"Education organization in SAN JOSE, CA with annual revenue of approximately $71M",
NEW YORK EDGE INC,113112635,Human Services,58-12 QUEENS BLVD,WOODSIDE,NY,11377-7765,,"Human Services organization in WOODSIDE, NY with annual revenue of approximately $71M",
OAKWOOD UNIVERSITY INC,630366652,Other,7000 ADVENTIST BLVD NW,HUNTSVILLE,AL,35896-0001,,"Other organization in HUNTSVILLE, AL with annual revenue of approximately $71M",
TRANSYLVANIA UNIVERSITY,610444825,Education,300 NORTH BROADWAY,LEXINGTON,KY,40508-1797,,"Education organization in LEXINGTON, KY with annual revenue of approximately $71M",
GEORGIAN COURT UNIVERSITY,210634981,Education,900 LAKEWOOD AVE,LAKEWOOD,NJ,08701-2600,,"Education organization in LAKEWOOD, NJ with annual revenue of approximately $71M",
EVENTIDE,410721640,Human Services,801 MAIN AVE STE 201,MOORHEAD,MN,56560-2871,,"Human Services organization in MOORHEAD, MN with annual revenue of approximately $71M",
LA SIERRA UNIVERSITY,330413730,Education,4500 RIVERWALK PKWY,RIVERSIDE,CA,92505-3344,,"Education organization in RIVERSIDE, CA with annual revenue of approximately $71M",
FIRST CATHOLIC SLOVAK LADIES ASSOC OF THE USA,340220540,Other,24950 CHAGRIN BLVD,BEACHWOOD,OH,44122-5616,,"Other organization in BEACHWOOD, OH with annual revenue of approximately $71M",
DORAL ACADEMY OF NEVADA,461907920,Education,1378 PASEO VERDE PKWY STE 200,HENDERSON,NV,89012-5729,,"Education organization in HENDERSON, NV with annual revenue of approximately $71M",
UNITED STATE OLYMPIC AND PARALYMPIC PROPERTIES LLC,320570956,Human Services,10900 WILSHIRE BLVDSTE 700,LOS ANGELES,CA,90024-0000,,"Human Services organization in LOS ANGELES, CA with annual revenue of approximately $71M",
FOX RUN VILLAGE INC,522291271,Human Services,813 MAIDEN CHOICE LN,CATONSVILLE,MD,21228-3679,,"Human Services organization in CATONSVILLE, MD with annual revenue of approximately $71M",
JOSLIN DIABETES CENTER INC,042203836,Health,CO BILH TAX 529 MAIN ST 4TH FL,CHARLESTOWN,MA,02129-0000,,"Health organization in CHARLESTOWN, MA with annual revenue of approximately $71M",
ALLIANCE HEALTHCARE SERVICES INC,620911518,Other,2220 UNION AVE,MEMPHIS,TN,38104-4315,,"Other organization in MEMPHIS, TN with annual revenue of approximately $71M",
WESTMINSTER-CANTERBURY ON CHESAPEAKE BAY,541071734,Human Services,3100 SHORE DRIVE,VIRGINIA BEACH,VA,23451-1199,,"Human Services organization in VIRGINIA BEACH, VA with annual revenue of approximately $71M",
GROTON SCHOOL,042104265,Education,282 FARMERS ROW,GROTON,MA,01450-1848,,"Education organization in GROTON, MA with annual revenue of approximately $71M",
ALBRIGHT CARE SERVICES,231887138,Human Services,90 MAPLEWOOD DR,LEWISBURG,PA,17837-6307,,"Human Services organization in LEWISBURG, PA with annual revenue of approximately $71M",
POTOMAC SCHOOL,540562160,Education,1301 POTOMAC SCHOOL RD,MCLEAN,VA,22101-2350,,"Education organization in MCLEAN, VA with annual revenue of approximately $71M",
L A FAMILY HOUSING CORPORATION,953920560,Other,7843 LANKERSHIM BLVD,N HOLLYWOOD,CA,91605-2523,,"Other organization in N HOLLYWOOD, CA with annual revenue of approximately $71M",
ALEXIAN BROTHERS SPECIALTY GROUP,800710751,Health,PO BOX 45998,SAINT LOUIS,MO,63145-5998,,"Health organization in SAINT LOUIS, MO with annual revenue of approximately $71M",
MORASHA OLAMI INC,813451968,International,555 MADISON AVE,LAKEWOOD,NJ,08701-3255,,"International organization in LAKEWOOD, NJ with annual revenue of approximately $71M",
CATHOLIC HOSPICE INC,650062530,Human Services,14875 NW 77TH AVE STE 100,MIAMI LAKES,FL,33014-2568,,"Human Services organization in MIAMI LAKES, FL with annual revenue of approximately $71M",
COMMUNITY ACTION KENTUCKY INC,610865554,Community,101 BURCH CT,FRANKFORT,KY,40601-8353,,"Community organization in FRANKFORT, KY with annual revenue of approximately $71M",
VALLEY OPPORTUNITY COUNCIL INC,042692763,Human Services,35 MT CARMEL AVE,CHICOPEE,MA,01013-4113,,"Human Services organization in CHICOPEE, MA with annual revenue of approximately $71M",
SEABROOK VILLAGE INC,522126751,Human Services,813 MAIDEN CHOICE LN,CATONSVILLE,MD,21228-3679,,"Human Services organization in CATONSVILLE, MD with annual revenue of approximately $71M",
LAKE HIGHLAND PREPARATORY SCHOOL INC,590624431,Education,901 HIGHLAND AVE,ORLANDO,FL,32803-3233,,"Education organization in ORLANDO, FL with annual revenue of approximately $71M",
AMERICAN YOUTH SOCCER ORGANIZATION,956205398,Human Services,19700 S VERMONT AVE STE 103,TORRANCE,CA,90502-1148,,"Human Services organization in TORRANCE, CA with annual revenue of approximately $71M",
COASTAL HORIZONS CENTER INC,560950370,Health,615 SHIPYARD BLVD,WILMINGTON,NC,28412-6431,,"Health organization in WILMINGTON, NC with annual revenue of approximately $71M",
NAVICENT HEALTH BALDWIN,823914925,Health,777 HEMLOCK ST,MACON,GA,31201-2102,,"Health organization in MACON, GA with annual revenue of approximately $71M",
NYSARC INC,160968914,Human Services,200 DUNHAM AVE,JAMESTOWN,NY,14701-2528,,"Human Services organization in JAMESTOWN, NY with annual revenue of approximately $71M",
PARKVIEW HEALTH SYSTEMS INC,840935138,Health,400 W 16TH ST,PUEBLO,CO,81003-2745,,"Health organization in PUEBLO, CO with annual revenue of approximately $71M",
AFRICAN AMERICAN PLANNING COMMISSION INC,113305070,Human Services,PO BOX 330704,BROOKLYN,NY,11233-0704,,"Human Services organization in BROOKLYN, NY with annual revenue of approximately $71M",
THE TREVOR PROJECT INC,954681287,Religion,PO BOX 69232,W HOLLYWOOD,CA,90069-0232,,"Religion organization in W HOLLYWOOD, CA with annual revenue of approximately $71M",
THALES ACADEMY,208920342,Education,4641 PARAGON PARK ROAD,RALEIGH,NC,27616-3406,,"Education organization in RALEIGH, NC with annual revenue of approximately $71M",
BERT FISH MEDICAL CENTER INC,593306983,Health,PO BOX 909,NEW SMYRNA,FL,32170-0909,,"Health organization in NEW SMYRNA, FL with annual revenue of approximately $71M",
FEEDING AMERICA RIVERSIDE AND SAN BERNARDINO COUNTIES,330072922,Human Services,4035 TRAIL CREEK RD,RIVERSIDE,CA,92505-5863,,"Human Services organization in RIVERSIDE, CA with annual revenue of approximately $71M",
BUCKINGHAM BROWNE AND NICHOLS SCHOOL,042103751,Education,80 GERRYS LANDING RD,CAMBRIDGE,MA,02138-5504,,"Education organization in CAMBRIDGE, MA with annual revenue of approximately $71M",
ST CROIX REGIONAL MEDICAL CENTER,390890676,Health,235 E STATE ST,ST CROIX FLS,WI,54024-4117,,"Health organization in ST CROIX FLS, WI with annual revenue of approximately $71M",
LUTHERAN COMMUNITY SERVICES NORTHWEST,930386860,Human Services,1944 PACIFIC AVE STE 206,TACOMA,WA,98402-3121,,"Human Services organization in TACOMA, WA with annual revenue of approximately $71M",
NATIONAL SOCIETY FOR HEBREW DAY SCHOOLS,135564128,Religion,620 FOSTER AVE,BROOKLYN,NY,11230-1399,,"Religion organization in BROOKLYN, NY with annual revenue of approximately $71M",
WORKSOURCE GREATER AUSTIN AREA WORKFORCE BOARD,742327454,Human Services,9001 N IH35 SUITE 110 E,AUSTIN,TX,78753-5278,,"Human Services organization in AUSTIN, TX with annual revenue of approximately $71M",
URBAN AFFAIRS COALITION,237046393,Other,1650 ARCH STREET,PHILADELPHIA,PA,19103-2029,,"Other organization in PHILADELPHIA, PA with annual revenue of approximately $71M",
CITIZENS OPTIONS UNLIMITED INC,261520311,Other,189 WHEATLEY RD,BROOKVILLE,NY,11545-2641,,"Other organization in BROOKVILLE, NY with annual revenue of approximately $71M",
PHILANTHROPIC VENTURES FOUNDATION,943136771,Community,1222 PRESERVATION PARK WAY,OAKLAND,CA,94612-1204,,"Community organization in OAKLAND, CA with annual revenue of approximately $71M",
TRILLIUM FAMILY SERVICES INC,930386966,Human Services,3415 SE POWELL BLVD,PORTLAND,OR,97202-3371,,"Human Services organization in PORTLAND, OR with annual revenue of approximately $71M",
ENSWORTH SCHOOL,620598316,Education,7401 HIGHWAY 100,NASHVILLE,TN,37221-3601,,"Education organization in NASHVILLE, TN with annual revenue of approximately $71M",
UNIVERSITY OF CHARLESTON,550357039,Education,2300 MACCORKLE AVE SE,CHARLESTON,WV,25304-1045,,"Education organization in CHARLESTON, WV with annual revenue of approximately $70M",
COX-MONETT HOSPITAL INC,431656689,Health,1000 E US HWY 60,MONETT,MO,65708-8258,,"Health organization in MONETT, MO with annual revenue of approximately $70M",
NORTH TEXAS HIGHER EDUCATION AUTHORITY INC,237133739,Education,4381 W GREEN OAKS BLVD STE 200,ARLINGTON,TX,76016-4477,,"Education organization in ARLINGTON, TX with annual revenue of approximately $70M",
COMPREHENSIVE SENIOR CARE CORPORATION,010866698,Other,200 MICHIGAN AVE W STE 103,BATTLE CREEK,MI,49017-3632,,"Other organization in BATTLE CREEK, MI with annual revenue of approximately $70M",
MARYLAND LEGAL SERVICES CORP,521266744,Human Services,15 CHARLES PLZ STE 102,BALTIMORE,MD,21201-3994,,"Human Services organization in BALTIMORE, MD with annual revenue of approximately $70M",
ELK REGIONAL HEALTH CENTER,250585280,Health,204 HOSPITAL AVE,DU BOIS,PA,15801-1442,,"Health organization in DU BOIS, PA with annual revenue of approximately $70M",
MOBILE MEDICAL RESPONSE INC,383198397,Health,4305 STATE ST,SAGINAW,MI,48603-4068,,"Health organization in SAGINAW, MI with annual revenue of approximately $70M",
MOSAIC COMMUNITY HEALTH,931329158,Health,375 NW BEAVER ST STE 101,PRINEVILLE,OR,97754-1802,,"Health organization in PRINEVILLE, OR with annual revenue of approximately $70M",
ST LUKES HOSPITAL-EASTON CAMPUS,844475996,Health,1110 ST LUKES WAY,ALLENTOWN,PA,18109-9153,,"Health organization in ALLENTOWN, PA with annual revenue of approximately $70M",
GENEVA FOUNDATION 04-15-93,911593913,Research,950 BROADWAYSUITE 307,TACOMA,WA,98402-0000,,"Research organization in TACOMA, WA with annual revenue of approximately $70M",
OMAHA ZOOLOGICAL SOCIETY INC,470469782,Health,3701 S 10TH ST,OMAHA,NE,68107-2299,,"Health organization in OMAHA, NE with annual revenue of approximately $70M",
KIPP NASHVILLE,202799123,Education,123 DOUGLAS AVE,NASHVILLE,TN,37207-5155,,"Education organization in NASHVILLE, TN with annual revenue of approximately $70M",
TELAMON CORPORATION,561022483,Human Services,5560 MUNFORD RD STE 201,RALEIGH,NC,27612-2731,,"Human Services organization in RALEIGH, NC with annual revenue of approximately $70M",
THE JAMES FAMILY CHARITABLE TRUST,473856889,Community,165 TOWNSHIP LINE RD STE 1200,JENKINTOWN,PA,19046-3549,,"Community organization in JENKINTOWN, PA with annual revenue of approximately $70M",
METRO COMMUNITY PROVIDER NETWORK INC,742477108,Health,7495 W 29TH AVE,WHEAT RIDGE,CO,80033-8002,,"Health organization in WHEAT RIDGE, CO with annual revenue of approximately $70M",
GOODWILL INDUSTRIES INC,410706171,Other,553 FAIRVIEW AVE N,SAINT PAUL,MN,55104-1708,,"Other organization in SAINT PAUL, MN with annual revenue of approximately $70M",
WASHINGTON COUNTY MENTAL HEALTH SERVICES INC,030215872,Other,PO BOX 647,MONTPELIER,VT,05601-0647,,"Other organization in MONTPELIER, VT with annual revenue of approximately $70M",
TRILLIUM HEALTH INC,161356734,Other,259 MONROE AVE,ROCHESTER,NY,14607-3632,,"Other organization in ROCHESTER, NY with annual revenue of approximately $70M",
REGENTS OF THE MERCERSBURG COLLEGE,231365963,Education,100 ACADEMY DR,MERCERSBURG,PA,17236-1524,,"Education organization in MERCERSBURG, PA with annual revenue of approximately $70M",
NORTHERN MAINE MEDICAL CENTER,010234189,Health,194 E MAIN ST,FORT KENT,ME,04743-1428,,"Health organization in FORT KENT, ME with annual revenue of approximately $70M",
SENIOR HEALTH PROPERTIES-SOUTH INC,311571683,Human Services,TWO BALA CYNWYD PLAZA 300,BALA CYNWYD,PA,19004-1512,,"Human Services organization in BALA CYNWYD, PA with annual revenue of approximately $70M",
KENDAL-CROSSLANDS COMMUNITIES,231906212,Human Services,PO BOX 100,KENNETT SQ,PA,19348-0100,,"Human Services organization in KENNETT SQ, PA with annual revenue of approximately $70M",
AIDS CARE GROUP,232965785,Health,2304 EDGMONT AVE,CHESTER,PA,19013-5038,,"Health organization in CHESTER, PA with annual revenue of approximately $70M",
MEDICAL TEAMS INTERNATIONAL,930878944,International,14150 SW MILTON CT,TIGARD,OR,97224-8024,,"International organization in TIGARD, OR with annual revenue of approximately $70M",
ETHIOPIAN COMMUNITY DEVELOPMENT COUNCIL INC,521308986,Human Services,901 S HIGHLAND ST,ARLINGTON,VA,22204-2400,,"Human Services organization in ARLINGTON, VA with annual revenue of approximately $70M",
SHASTA COMMUNITY HEALTH CENTER,680165855,Health,1035 PLACER ST,REDDING,CA,96001-1125,,"Health organization in REDDING, CA with annual revenue of approximately $70M",
PENNY LANE CENTERS,952633765,Other,10526 DUBNOFF WAY,N HOLLYWOOD,CA,91606-3921,,"Other organization in N HOLLYWOOD, CA with annual revenue of approximately $70M",
FEED MY STARVING CHILDREN,411601449,International,401 93RD AVE NW,COON RAPIDS,MN,55433-5822,,"International organization in COON RAPIDS, MN with annual revenue of approximately $70M",
REMINGTON COLLEGE,273339369,Education,9451 LYNDON B JOHNSON FWY 200,DALLAS,TX,75243-4538,,"Education organization in DALLAS, TX with annual revenue of approximately $70M",
OPTIONS FOR SOUTHERN OREGON,930804385,Health,1215 SW G ST,GRANTS PASS,OR,97526-2544,,"Health organization in GRANTS PASS, OR with annual revenue of approximately $70M",
HUMAN RESOURCES RESEARCH ORGANIZATION,237029310,Research,66 CANAL CENTER PLZ STE 700,ALEXANDRIA,VA,22314-1578,,"Research organization in ALEXANDRIA, VA with annual revenue of approximately $70M",
THE HEMOPHILIA CENTER OF WESTERN PENNSYLVANIA,251562716,Health,875 GREENTREE RD 5 PARKWAY CENTER,PITTSBURGH,PA,15220-0000,,"Health organization in PITTSBURGH, PA with annual revenue of approximately $70M",
REHOBOTH MCKINLEY CHRISTIAN HEALTH CARE SERVICE INC,850313268,Health,1901 RED ROCK DR,GALLUP,NM,87301-5683,,"Health organization in GALLUP, NM with annual revenue of approximately $70M",
OKLAHOMA CHRISTIAN UNIVERSITY INC,730555460,Education,2501 E MEMORIAL RD,EDMOND,OK,73013-5525,,"Education organization in EDMOND, OK with annual revenue of approximately $70M",
SAN FRANCISCO BALLET ASSOCIATION,941415298,Arts & Culture,455 FRANKLIN ST 3RD FLR,SAN FRANCISCO,CA,94102-4438,,"Arts & Culture organization in SAN FRANCISCO, CA with annual revenue of approximately $70M",
COMMUNITIES OF DON GUANELLA AND DIVINE PROVIDENCE,232313873,Other,222 N 17TH ST,PHILADELPHIA,PA,19103-1202,,"Other organization in PHILADELPHIA, PA with annual revenue of approximately $70M",
MURPHY MEDICAL CENTER INC,561844262,Health,3990 E US HWY 64 ALT,MURPHY,NC,28906-0000,,"Health organization in MURPHY, NC with annual revenue of approximately $70M",
CNFA,521447902,International,1828 L ST NW STE 710,WASHINGTON,DC,20036-5104,,"International organization in WASHINGTON, DC with annual revenue of approximately $70M",
MATER ACADEMY OF NEVADA,465122331,Education,3445 MOUNTAIN VISTA ST,LAS VEGAS,NV,89121-7102,,"Education organization in LAS VEGAS, NV with annual revenue of approximately $70M",
REHABILITATION SUPPORT SERVICES INC,141609149,Health,5172 WESTERN TPKE,ALTAMONT,NY,12009-3810,,"Health organization in ALTAMONT, NY with annual revenue of approximately $70M",
AMERICAN EAGLE LIFECARE CORPORATION,010706736,Health,1050 CHINOE ROAD,LEXINGTON,KY,40502-6571,,"Health organization in LEXINGTON, KY with annual revenue of approximately $70M",
GEORGIA CONNECTIONS ACADEMY CHARTER SCHOOL INC,270791620,Education,2763 MEADOW CHURCH ROAD,DULUTH,GA,30097-4989,,"Education organization in DULUTH, GA with annual revenue of approximately $70M",
NORTH GREENVILLE UNIVERSITY,570314406,Education,PO BOX 1892,TIGERVILLE,SC,29688-1892,,"Education organization in TIGERVILLE, SC with annual revenue of approximately $70M",
NORTHERN NEVADA HIV OUTPATIENT PROGRAM EDUCATION AND SERVICES,860865357,Health,580 W 5TH ST,RENO,NV,89503-4419,,"Health organization in RENO, NV with annual revenue of approximately $70M",
KAUAI MEDICAL CLINIC,990326099,Health,55 MERCHANT STREET 24TH FLOOR,HONOLULU,HI,96813-4333,,"Health organization in HONOLULU, HI with annual revenue of approximately $70M",
PROVIDENCE DAY SCHOOL,560952382,Education,5800 SARDIS RD,CHARLOTTE,NC,28270-5366,,"Education organization in CHARLOTTE, NC with annual revenue of approximately $70M",
