name,ein,category,address,city,state,zip_code,website,description,phone
DONORS TRUST INC,522166327,Community,1800 DIAGONAL RD STE 280,ALEXANDRIA,VA,22314-2840,,"Community organization in ALEXANDRIA, VA with annual revenue of approximately $158M",
URBAN HEALTH PLAN INC,237360305,Health,1065 SOUTHERN BLVD,BRONX,NY,10459-2417,,"Health organization in BRONX, NY with annual revenue of approximately $158M",
MOUNT SAINT MARYS UNIVERSITY,951641455,Education,12001 CHALON RD,LOS ANGELES,CA,90049-1526,,"Education organization in LOS ANGELES, CA with annual revenue of approximately $158M",
SPRINGFIELD COLLEGE,042104329,Education,263 ALDEN ST,SPRINGFIELD,MA,01109-3707,,"Education organization in SPRINGFIELD, MA with annual revenue of approximately $158M",
HOUSTON CHRISTIAN UNIVERSITY,741400699,Other,7502 FONDREN RD,HOUSTON,TX,77074-3204,,"Other organization in HOUSTON, TX with annual revenue of approximately $158M",
WOODS SERVICES INC,231322002,Human Services,PO BOX 36,LANGHORNE,PA,19047-0036,,"Human Services organization in LANGHORNE, PA with annual revenue of approximately $158M",
MIGRANT HEALTH CENTER,660427801,Other,PO BOX 190,MAYAGUEZ,PR,00681-0190,,"Other organization in MAYAGUEZ, PR with annual revenue of approximately $158M",
AMERICAN LEADERSHIP ACADEMY INC,270333296,Education,6913 E REMBRANDT AVE STE 2,MESA,AZ,85212-3641,,"Education organization in MESA, AZ with annual revenue of approximately $157M",
ALEXIAN BROTHERS HEALTH SYSTEM,363260495,Health,PO BOX 45998,SAINT LOUIS,MO,63145-5998,,"Health organization in SAINT LOUIS, MO with annual revenue of approximately $157M",
HOPEWELL FUND,473681860,Community,1828 L STREET NW SUITE 300-D,WASHINGTON,DC,20036-5109,,"Community organization in WASHINGTON, DC with annual revenue of approximately $157M",
MISSION HOSPITAL INC,742206635,Health,900 S BRYAN RD,MISSION,TX,78572-6613,,"Health organization in MISSION, TX with annual revenue of approximately $157M",
MUSEUM OF FINE ARTS,042103607,Arts & Culture,465 HUNTINGTON AVE,BOSTON,MA,02115-5523,,"Arts & Culture organization in BOSTON, MA with annual revenue of approximately $157M",
GEORGE FOX UNIVERSITY,930386839,Education,414 N MERIDIAN ST,NEWBERG,OR,97132-2697,,"Education organization in NEWBERG, OR with annual revenue of approximately $157M",
PUNAHOU SCHOOL,990073523,Education,1601 PUNAHOU ST,HONOLULU,HI,96822-3336,,"Education organization in HONOLULU, HI with annual revenue of approximately $157M",
KATHERINE SHAW BETHEA HOSPITAL,361000540,Health,403 E 1ST ST,DIXON,IL,61021-3116,,"Health organization in DIXON, IL with annual revenue of approximately $157M",
STOWERS RESOURCE MANAGEMENT INC,412186719,Health,1000 E 50TH ST,KANSAS CITY,MO,64110-2262,,"Health organization in KANSAS CITY, MO with annual revenue of approximately $157M",
FAMILY RESIDENCES AND ESSENTIAL ENTERPRISES INC,112420547,Health,191 BETHPAGE SWEET HOLLOW RD,OLD BETHPAGE,NY,11804-1342,,"Health organization in OLD BETHPAGE, NY with annual revenue of approximately $157M",
CITY YEAR INC,222882549,Other,287 COLUMBUS AVE,BOSTON,MA,02116-5334,,"Other organization in BOSTON, MA with annual revenue of approximately $157M",
HUGHSTON HOSPITAL INC,331216751,Health,100 FRIST CT,COLUMBUS,GA,31909-3578,,"Health organization in COLUMBUS, GA with annual revenue of approximately $156M",
FOOD BANK CONTRA COSTA AND SOLANO,942418054,Human Services,4010 NELSON AVE,CONCORD,CA,94520-1200,,"Human Services organization in CONCORD, CA with annual revenue of approximately $156M",
KIPP BAY AREA SCHOOLS,205010766,Education,1000 BROADWAY STE 460,OAKLAND,CA,94607-4033,,"Education organization in OAKLAND, CA with annual revenue of approximately $156M",
SACRED HEART HEALTH SERVICES,460225483,Health,501 SUMMIT ST,YANKTON,SD,57078-3855,,"Health organization in YANKTON, SD with annual revenue of approximately $156M",
MELMARK INC,236399542,Human Services,2600 WAYLAND RD,BERWYN,PA,19312-2307,,"Human Services organization in BERWYN, PA with annual revenue of approximately $156M",
COLORADO CHRISTIAN UNIVERSITY,840442429,Education,8787 W ALAMEDA AVE,LAKEWOOD,CO,80226-2824,,"Education organization in LAKEWOOD, CO with annual revenue of approximately $156M",
WILMINGTON UNIVERSITY INC,510107088,Education,320 N DUPONT HWY,NEW CASTLE,DE,19720-6434,,"Education organization in NEW CASTLE, DE with annual revenue of approximately $156M",
RFE-RL INC,521068522,Arts & Culture,1250 CONNECTICUT AVE NW STE 450,WASHINGTON,DC,20036-2666,,"Arts & Culture organization in WASHINGTON, DC with annual revenue of approximately $156M",
WINSLOW INDIAN HEALTH CARE CENTER INC,810549382,Health,500 INDIANA AVE,WINSLOW,AZ,86047-2169,,"Health organization in WINSLOW, AZ with annual revenue of approximately $156M",
METHODIST FREMONT HEALTH,831362276,Health,825 S 169TH ST,OMAHA,NE,68118-9300,,"Health organization in OMAHA, NE with annual revenue of approximately $156M",
NATIONAL WILDLIFE FEDERATION,530204616,Health,11100 WILDLIFE CENTER DR,RESTON,VA,20190-5361,,"Health organization in RESTON, VA with annual revenue of approximately $156M",
ST VINCENT MEDICAL GROUP,710830696,Health,2ST VINCENT CIRCLE,LITTLE ROCK,AR,72205-0000,,"Health organization in LITTLE ROCK, AR with annual revenue of approximately $156M",
MUSEUM ASSOCIATES,952264067,Arts & Culture,5905 WILSHIRE BLVD,LOS ANGELES,CA,90036-4504,,"Arts & Culture organization in LOS ANGELES, CA with annual revenue of approximately $156M",
SPARROW HEALTH SYSTEM,382542859,Health,1215 E MICHIGAN AVE,LANSING,MI,48912-1811,,"Health organization in LANSING, MI with annual revenue of approximately $156M",
MONTEREY BAY AQUARIUM FOUNDATION,942487469,Health,886 CANNERY ROW,MONTEREY,CA,93940-1023,,"Health organization in MONTEREY, CA with annual revenue of approximately $155M",
AMERICAN GIFT FUND,516506426,Community,PO BOX 15627,WILMINGTON,DE,19850-5627,,"Community organization in WILMINGTON, DE with annual revenue of approximately $155M",
NORTHWELL HEALTH FOUNDATION,112965575,Health,972 BRUSH HOLLOW RD 5TH FL,WESTBURY,NY,11590-1740,,"Health organization in WESTBURY, NY with annual revenue of approximately $155M",
CHILDRENS VILLAGE INC,131739945,Human Services,1 ECHO HL,DOBBS FERRY,NY,10522-3600,,"Human Services organization in DOBBS FERRY, NY with annual revenue of approximately $155M",
FRESNO COUNTY ECONOMIC OPPORTUNITIES COMMISSION,941606519,Human Services,1920 MARIPOSA MALL,FRESNO,CA,93721-2504,,"Human Services organization in FRESNO, CA with annual revenue of approximately $155M",
EDUCATION LOAN FINANCE INC,621586836,Education,12700 KINGSTON PIKE,KNOXVILLE,TN,37934-0917,,"Education organization in KNOXVILLE, TN with annual revenue of approximately $155M",
FRANCISCAN UNIVERSITY OF STEUBENVILLE,340714818,Education,1235 UNIVERSITY BLVD,STEUBENVILLE,OH,43952-1792,,"Education organization in STEUBENVILLE, OH with annual revenue of approximately $155M",
GEORGIA TECH ATHLETIC ASSOCIATION,580622514,Education,177 NORTH AVENUE NW,ATLANTA,GA,30332-0103,,"Education organization in ATLANTA, GA with annual revenue of approximately $155M",
UNIVERSITY PHYSICIAN GROUP,383474766,Health,400 MACK AVE,DETROIT,MI,48201-2136,,"Health organization in DETROIT, MI with annual revenue of approximately $155M",
DONOR NETWORK WEST,943062436,Other,12667 ALCOSTA BLVD STE 500,SAN RAMON,CA,94583-4427,,"Other organization in SAN RAMON, CA with annual revenue of approximately $155M",
ACENSION ST VINCENT SOUTH SIDE,461523194,Other,PO BOX 45998,SAINT LOUIS,MO,63145-5998,,"Other organization in SAINT LOUIS, MO with annual revenue of approximately $154M",
HARVARD-WESTLAKE SCHOOL,951644019,Education,3700 COLDWATER CANYON AVE,STUDIO CITY,CA,91604-2301,,"Education organization in STUDIO CITY, CA with annual revenue of approximately $154M",
LA CLINICA DE LA RAZA INC,941744108,Health,PO BOX 22210,OAKLAND,CA,94623-2210,,"Health organization in OAKLAND, CA with annual revenue of approximately $154M",
LAWRENCE UNIVERSITY OF WISCONSIN,390806297,Education,711 E BOLDT WAY,APPLETON,WI,54911-5690,,"Education organization in APPLETON, WI with annual revenue of approximately $154M",
WASHINGTON COLLEGE,520591691,Education,300 WASHINGTON AVE,CHESTERTOWN,MD,21620-1438,,"Education organization in CHESTERTOWN, MD with annual revenue of approximately $154M",
OHIO NORTHERN UNIVERSITY,344429091,Education,525 SOUTH MAIN STREET,ADA,OH,45810-6000,,"Education organization in ADA, OH with annual revenue of approximately $154M",
GEORGIA AQUARIUM INC,582574918,Health,225 BAKER ST NW,ATLANTA,GA,30313-1809,,"Health organization in ATLANTA, GA with annual revenue of approximately $154M",
ST VINCENTS HEALTH SYSTEM INC,593650609,Health,PO BOX 45998,SAINT LOUIS,MO,63145-5998,,"Health organization in SAINT LOUIS, MO with annual revenue of approximately $153M",
MEDHEALTH,752896138,Health,1441 N BECKLEY AVE,DALLAS,TX,75203-1201,,"Health organization in DALLAS, TX with annual revenue of approximately $153M",
DAMERON HOSPITAL ASSOCIATION,941201197,Health,525 W ACACIA ST,STOCKTON,CA,95203-2405,,"Health organization in STOCKTON, CA with annual revenue of approximately $153M",
HILLSBOROUGH COUNTY SCHOOL READINESS COALITION INC,593626765,Education,6302 E DR MARTIN LUTHER KING J STE,TAMPA,FL,33619-0000,,"Education organization in TAMPA, FL with annual revenue of approximately $153M",
MYMICHIGAN MEDICAL CENTER ALMA,381437919,Health,300 E WARWICK DR,ALMA,MI,48801-1096,,"Health organization in ALMA, MI with annual revenue of approximately $153M",
ICIRCLE SERVICES OF THE FINGER LAKES INC,462602391,Human Services,860 HARD RD,WEBSTER,NY,14580-8825,,"Human Services organization in WEBSTER, NY with annual revenue of approximately $153M",
INTERNATIONAL RESEARCH AND EXCHANGES BOARD INC,223087809,International,1275 K ST NW STE 600,WASHINGTON,DC,20005-4064,,"International organization in WASHINGTON, DC with annual revenue of approximately $153M",
LEXINGTON MEDICAL CENTER,560543238,Health,PO BOX 74277,LOS ANGELES,CA,90004-0277,,"Health organization in LOS ANGELES, CA with annual revenue of approximately $153M",
MERIT NETWORK INC,382210903,Community,880 TECHNOLOGY DR STE B,ANN ARBOR,MI,48108-8963,,"Community organization in ANN ARBOR, MI with annual revenue of approximately $153M",
NATIONAL COUNCIL OF YOUNG MENS CHRISTIAN ASSNS OF THE USA,363258696,Human Services,101 NORTH WACKER DRIVE,CHICAGO,IL,60606-1784,,"Human Services organization in CHICAGO, IL with annual revenue of approximately $152M",
CATHOLIC LIFE INSURANCE,740548665,Other,1635 NE LOOP 410,SAN ANTONIO,TX,78209-1625,,"Other organization in SAN ANTONIO, TX with annual revenue of approximately $152M",
THE FEINSTEIN INSTITUTE FOR MEDICAL RESEARCH,112673595,Health,972 BRUSH HOLLOW RD 5TH FL,WESTBURY,NY,11590-1740,,"Health organization in WESTBURY, NY with annual revenue of approximately $152M",
LAKEVIEW MEDICAL CENTER INC OF RICE LAKE,390837206,Health,1000 N OAK AVE,MARSHFIELD,WI,54449-5703,,"Health organization in MARSHFIELD, WI with annual revenue of approximately $152M",
METROPOLITAN FAMILY SERVICES,362167940,Human Services,11560 S KEDZIE AVE 2ND FLOOR,MERRIONETTE PARK,IL,60803-4517,,"Human Services organization in MERRIONETTE PARK, IL with annual revenue of approximately $152M",
GLOBAL IMPACT,521273585,International,2300 N ST NW SUITE 501A,WASHINGTON,DC,20037-1122,,"International organization in WASHINGTON, DC with annual revenue of approximately $152M",
SPECIAL OLYMPICS INC,520889518,Human Services,2600 VIRGINIA AVE NW 11TH FLOOR,WASHINGTON,DC,20037-1905,,"Human Services organization in WASHINGTON, DC with annual revenue of approximately $152M",
CHILD ACTION INCORPORATED,942364946,Human Services,10540 WHITE ROCK RD STE 180,RNCHO CORDOVA,CA,95670-6012,,"Human Services organization in RNCHO CORDOVA, CA with annual revenue of approximately $152M",
CRYSTAL BRIDGES MUSEUM OF AMERICAN ART INC,201359710,Arts & Culture,600 MUSEUM WAY,BENTONVILLE,AR,72712-4947,,"Arts & Culture organization in BENTONVILLE, AR with annual revenue of approximately $152M",
GEORGIA STATE UNIVERSITY RESEARCH FOUNDATION INC,581845423,Education,58 EDGEWOOD AVE 3RD FLOOR,ATLANTA,GA,30303-2921,,"Education organization in ATLANTA, GA with annual revenue of approximately $152M",
COORDINATED TRANSPORTATION SOLUTIONS INC,061496806,Human Services,35 NUTMEG DR STE 120,TRUMBULL,CT,06611-5448,,"Human Services organization in TRUMBULL, CT with annual revenue of approximately $151M",
YEAR UP INC,043534407,Education,45 MILK STREET 9TH FLOOR,BOSTON,MA,02109-5165,,"Education organization in BOSTON, MA with annual revenue of approximately $151M",
CHH COMMUNITY HEALTH,883577015,Health,3509 N BROAD ST 2 FL PAYROLL,PHILADELPHIA,PA,19140-4105,,"Health organization in PHILADELPHIA, PA with annual revenue of approximately $151M",
WILKES UNIVERSITY,240795506,Education,84 W SOUTH ST,WILKES BARRE,PA,18766-0997,,"Education organization in WILKES BARRE, PA with annual revenue of approximately $151M",
CNA CORPORATION,541558882,Other,3003 WASHINGTON BOULEVARD,ARLINGTON,VA,22201-2194,,"Other organization in ARLINGTON, VA with annual revenue of approximately $151M",
MOUNTAIN PARK HEALTH CENTER,860498020,Health,3003 N CENTRAL AVE STE 1600,PHOENIX,AZ,85012-2908,,"Health organization in PHOENIX, AZ with annual revenue of approximately $151M",
MANKATO REHABILITATION CENTER INC,410736870,Human Services,1750 ENERGY DR,MANKATO,MN,56001-3383,,"Human Services organization in MANKATO, MN with annual revenue of approximately $151M",
HUMBOLDT PARK HEALTH,361564290,Health,1044 N FRANCISCO AVE,CHICAGO,IL,60622-2743,,"Health organization in CHICAGO, IL with annual revenue of approximately $151M",
UNIVERSITY OF PUGET SOUND,910564961,Education,1500 N WARNER ST STOP 1075,TACOMA,WA,98416-1075,,"Education organization in TACOMA, WA with annual revenue of approximately $151M",
SECOND HARVEST INLAND NORTHWEST,237173826,Human Services,1234 E FRONT AVE,SPOKANE,WA,99202-2148,,"Human Services organization in SPOKANE, WA with annual revenue of approximately $151M",
AVERA MARSHALL,410919153,Health,300 S BRUCE ST,MARSHALL,MN,56258-1934,,"Health organization in MARSHALL, MN with annual revenue of approximately $151M",
WESTHAB INC,061064281,Human Services,8 BASHFORD ST,YONKERS,NY,10701-2743,,"Human Services organization in YONKERS, NY with annual revenue of approximately $151M",
ST JOHNS COMMUNITY HEALTH,954067758,Community,808 W 58TH ST,LOS ANGELES,CA,90037-3632,,"Community organization in LOS ANGELES, CA with annual revenue of approximately $151M",
RAYIM OF HUDSON VALLEY INC,562331735,Human Services,2 VAN BUREN DR UNIT 101,MONROE,NY,10950-5839,,"Human Services organization in MONROE, NY with annual revenue of approximately $150M",
THEDACARE REGIONAL MEDICAL CENTER - NEENAH INC,390830664,Health,PO BOX 8025,APPLETON,WI,54912-8025,,"Health organization in APPLETON, WI with annual revenue of approximately $150M",
LUMINIS HEALTH INC,521622253,Health,2000 MEDICAL PKWY STE 606,ANNAPOLIS,MD,21401-3748,,"Health organization in ANNAPOLIS, MD with annual revenue of approximately $150M",
RUTGERS UNIVERSITY FOUNDATION,237318742,Education,335 GEORGE ST STE 4000,NEW BRUNSWICK,NJ,08901-4013,,"Education organization in NEW BRUNSWICK, NJ with annual revenue of approximately $150M",
COMMUNITY PARTNERSHIP FOR THE PREVENTION OF HOMELESSNESS,521681401,Other,14 KENNEDY ST NW,WASHINGTON,DC,20011-5225,,"Other organization in WASHINGTON, DC with annual revenue of approximately $150M",
YOUNG MENS CHRISTIAN ASSOCIATION OF THE NORTH,452563299,Human Services,651 NICOLLET MALL STE 500,MINNEAPOLIS,MN,55402-1609,,"Human Services organization in MINNEAPOLIS, MN with annual revenue of approximately $150M",
LESLEY UNIVERSITY,042103589,Other,29 EVERETT ST,CAMBRIDGE,MA,02138-2702,,"Other organization in CAMBRIDGE, MA with annual revenue of approximately $150M",
FOOD LIFELINE,911090450,Human Services,815 S 96TH ST,SEATTLE,WA,98108-4934,,"Human Services organization in SEATTLE, WA with annual revenue of approximately $150M",
REYNOLDS MEMORIAL HOSPITAL INC,550357045,Health,800 WHEELING AVE,GLEN DALE,WV,26038-1660,,"Health organization in GLEN DALE, WV with annual revenue of approximately $150M",
LYNN UNIVERSITY INC,591023117,Education,3601 N MILITARY TRL,BOCA RATON,FL,33431-5507,,"Education organization in BOCA RATON, FL with annual revenue of approximately $150M",
WHEATON COLLEGE,042103638,Education,26 E MAIN ST,NORTON,MA,02766-2311,,"Education organization in NORTON, MA with annual revenue of approximately $150M",
JENNIE EDMUNDSON MEMORIAL HOSPITAL,420680355,Health,933 E PIERCE ST,COUNCIL BLFS,IA,51503-4626,,"Health organization in COUNCIL BLFS, IA with annual revenue of approximately $150M",
NAVICENT HEALTH INC,582149127,Health,777 HEMLOCK ST,MACON,GA,31201-2102,,"Health organization in MACON, GA with annual revenue of approximately $150M",
ART CENTER COLLEGE OF DESIGN,951921340,Education,1700 LIDA ST,PASADENA,CA,91103-1924,,"Education organization in PASADENA, CA with annual revenue of approximately $150M",
SECOND HARVEST FOOD BANK OF MIDDLE TENNESSEE INC,621049447,Human Services,331 GREAT CIRCLE ROAD,NASHVILLE,TN,37228-0000,,"Human Services organization in NASHVILLE, TN with annual revenue of approximately $150M",
PLANNED PARENTHOOD MAR MONTE INC,941583439,Health,1691 THE ALAMEDA,SAN JOSE,CA,95126-2203,,"Health organization in SAN JOSE, CA with annual revenue of approximately $150M",
DALLAS BAPTIST UNIVERSITY,756001300,Education,3000 MOUNTAIN CREEK PKWY,DALLAS,TX,75211-6700,,"Education organization in DALLAS, TX with annual revenue of approximately $149M",
DELIVERING GOOD INC,133300271,Human Services,266 W 37TH STREET 22ND FLOOR,NEW YORK,NY,10018-6638,,"Human Services organization in NEW YORK, NY with annual revenue of approximately $149M",
UNITED MISSION FOR RELIEF AND DEVELOPMENT UMR,273175543,Human Services,1990 K STREET NW,WASHINGTON,DC,20006-1103,,"Human Services organization in WASHINGTON, DC with annual revenue of approximately $149M",
NATIONAL AUDUBON SOCIETY INC,131624102,Environment,225 VARICK STREET 7TH FLOOR,NEW YORK,NY,10014-4396,,"Environment organization in NEW YORK, NY with annual revenue of approximately $149M",
