name,ein,category,address,city,state,zip_code,website,description,phone
ATLANTICARE HEALTH SYSTEM INC,223265213,Health,2500 ENGLISH CREEK AVE STE 500,EGG HBR TWP,NJ,08234-5549,,"Health organization in EGG HBR TWP, NJ with annual revenue of approximately $101M",
MONTANA STATE UNIVERSITY FOUNDATION,816001649,Education,1501 S 11TH AVE,BOZEMAN,MT,59715-5402,,"Education organization in BOZEMAN, MT with annual revenue of approximately $101M",
HOSPITAL DE LA CONCEPCION INC,660227304,Other,PO BOX 285,SAN GERMAN,PR,00683-0285,,"Other organization in SAN GERMAN, PR with annual revenue of approximately $101M",
EL PROYECTO DEL BARRIO INC,952662606,Human Services,8932 WOODMAN AVENUE,ARLETA,CA,91331-8021,,"Human Services organization in ARLETA, CA with annual revenue of approximately $101M",
ATLANTIC HOUSING FOUNDATION INC,571090154,Human Services,4770 IBERIA AVE SUITE100,DALLAS,TX,75207-5508,,"Human Services organization in DALLAS, TX with annual revenue of approximately $101M",
SECOND HARVEST FOOD BANK OF GREATER NEW ORLEANS AND ACADIANA,720956468,Human Services,700 EDWARDS AVE,NEW ORLEANS,LA,70123-3121,,"Human Services organization in NEW ORLEANS, LA with annual revenue of approximately $100M",
DR GERTRUDE A BARBER CENTER INC,237447611,Human Services,100 BARBER PL,ERIE,PA,16507-1863,,"Human Services organization in ERIE, PA with annual revenue of approximately $100M",
HERITAGE FOUNDATION,237327730,Community,214 MASSACHUSETTS AVENUE NE,WASHINGTON,DC,20002-4958,,"Community organization in WASHINGTON, DC with annual revenue of approximately $100M",
NORTH ARKANSAS REGIONAL MEDICAL CENTER,710787860,Health,620 N MAIN ST,HARRISON,AR,72601-2911,,"Health organization in HARRISON, AR with annual revenue of approximately $100M",
UPPER MIDWEST ORGAN PROCUREMENT ORGANIZATION INC,363584029,Health,2225 W RIVER RD,MINNEAPOLIS,MN,55411-2228,,"Health organization in MINNEAPOLIS, MN with annual revenue of approximately $100M",
HELIO HEALTH INC,150532288,Health,555 E GENESEE ST,SYRACUSE,NY,13202-2118,,"Health organization in SYRACUSE, NY with annual revenue of approximately $100M",
ST LUKES WOOD RIVER MEDICAL CENTER LTD,841421665,Health,190 E BANNOCK ST,BOISE,ID,83712-6241,,"Health organization in BOISE, ID with annual revenue of approximately $100M",
THE DETROIT INSTITUTE OF ARTS,381359510,Arts & Culture,5200 WOODWARD AVE,DETROIT,MI,48202-4008,,"Arts & Culture organization in DETROIT, MI with annual revenue of approximately $100M",
ADRIAN COLLEGE,381357980,Education,110 S MADISON ST,ADRIAN,MI,49221-2518,,"Education organization in ADRIAN, MI with annual revenue of approximately $100M",
UNIVERSITY OF LOUISVILLE REAL ESTATE FOUNDATION,472373203,Community,215 CENTRAL AVE STE 212,LOUISVILLE,KY,40208-1451,,"Community organization in LOUISVILLE, KY with annual revenue of approximately $100M",
ASPIRUS MEDFORD HOSPITAL & CLINICS INC,390964813,Health,135 S GIBSON ST,MEDFORD,WI,54451-1622,,"Health organization in MEDFORD, WI with annual revenue of approximately $100M",
COMMUNTIY HEALTH CENTER OF SOUTHEAST KANSAS INC,753002264,Health,PO BOX 1832,PITTSBURG,KS,66762-1832,,"Health organization in PITTSBURG, KS with annual revenue of approximately $100M",
GREENSPRING VILLAGE INC,522095427,Human Services,813 MAIDEN CHOICE LN,CATONSVILLE,MD,21228-3679,,"Human Services organization in CATONSVILLE, MD with annual revenue of approximately $100M",
THE DALLAS FOUNDATION,752890371,Community,3000 PEGASUS PARK DR 930,DALLAS,TX,75247-6203,,"Community organization in DALLAS, TX with annual revenue of approximately $100M",
ALBION COLLEGE,381359081,Education,CELL E-PORTER ST,ALBION,MI,49224-0000,,"Education organization in ALBION, MI with annual revenue of approximately $100M",
GENE B GLICK FAMILY HOUSING FOUNDATION INC,201698926,Human Services,PO BOX 40177,INDIANAPOLIS,IN,46240-0177,,"Human Services organization in INDIANAPOLIS, IN with annual revenue of approximately $100M",
DELAWARE VALLEY UNIVERSITY,231352665,Other,700 E BUTLER AVE,DOYLESTOWN,PA,18901-2607,,"Other organization in DOYLESTOWN, PA with annual revenue of approximately $100M",
FOX CHASE CANCER CENTER MEDICAL GROUP INC,454540585,Health,3509 N BROAD ST BOYER PAV 225,PHILADELPHIA,PA,19140-4105,,"Health organization in PHILADELPHIA, PA with annual revenue of approximately $100M",
LEHIGH VALLEY HOSPITAL - COORDINATED HEALTH ALLENTOWN,843843850,Health,PO BOX 4000,ALLENTOWN,PA,18105-4000,,"Health organization in ALLENTOWN, PA with annual revenue of approximately $100M",
VIRGINIA GARCIA MEMORIAL HEALTH CENTER,930717997,Health,3305 NE ALOCLEK DR,HILLSBORO,OR,97124-7143,,"Health organization in HILLSBORO, OR with annual revenue of approximately $100M",
LA MAESTRA FAMILY CLINIC INC,330473171,Health,4060 FAIRMOUNT AVE,SAN DIEGO,CA,92105-1608,,"Health organization in SAN DIEGO, CA with annual revenue of approximately $100M",
MERCY HOUSING INC,470646706,Human Services,1600 BROADWAY STE 2000,DENVER,CO,80202-4929,,"Human Services organization in DENVER, CO with annual revenue of approximately $100M",
MARVIN M JORGENSEN CHARITABLE TR,876969181,Health,2301 128TH ST,URBANDALE,IA,50323-1818,,"Health organization in URBANDALE, IA with annual revenue of approximately $100M",
LYNN COMMUNITY HEALTH INC,042525066,Other,269 UNION ST,LYNN,MA,01901-1314,,"Other organization in LYNN, MA with annual revenue of approximately $100M",
I AM BOUNDLESS INC,900817260,Human Services,445 E DUBLIN GRANVL RDH,WORTHINGTON,OH,43085-0000,,"Human Services organization in WORTHINGTON, OH with annual revenue of approximately $100M",
ALABAMA NURSING HOME ASSOCIATION EDUCATION FOUNDATION,631074164,Education,4156 CARMICHAEL RD,MONTGOMERY,AL,36106-2866,,"Education organization in MONTGOMERY, AL with annual revenue of approximately $100M",
OPERATION SMILE INC,541460147,International,3641 FACULTY BLVD,VIRGINIA BCH,VA,23453-8000,,"International organization in VIRGINIA BCH, VA with annual revenue of approximately $100M",
MOUNT SINAI HEALTH SYSTEM EXECUTIVE V P FOR FINANCE,464248304,Human Services,1 GUSTAVE L LEVY PL,NEW YORK,NY,10029-6504,,"Human Services organization in NEW YORK, NY with annual revenue of approximately $100M",
LOWER RIO GRANDE VALLEY WORK FORCE DEVELOPMENT BOARD INC,742940085,Human Services,3101 W BUSINESS 83,MCALLEN,TX,78501-8247,,"Human Services organization in MCALLEN, TX with annual revenue of approximately $100M",
KAISER PERMANENTE BERNARD J TYSON SCHOOL OF MEDICINE INC,814053028,Education,C/O KP TAX ONE KAISER PLZ FL 26,OAKLAND,CA,94612-0000,,"Education organization in OAKLAND, CA with annual revenue of approximately $100M",
UNIVERSITY OF THE ARTS,231639911,Education,320 S BROAD ST,PHILADELPHIA,PA,19102-4901,,"Education organization in PHILADELPHIA, PA with annual revenue of approximately $100M",
OPEN DOOR COMMUNITY HEALTH CENTERS,952671433,Health,1275 8TH ST,ARCATA,CA,95521-5770,,"Health organization in ARCATA, CA with annual revenue of approximately $100M",
SIGNAL BEHAVIORAL HEALTH NETWORK,841362495,Health,6130 GREENWOOD PLAZA BLVD UNIT 150,GREENWOOD VLG,CO,80111-4854,,"Health organization in GREENWOOD VLG, CO with annual revenue of approximately $100M",
GOODWILL INDUSTRIES-SUNCOAST INC,590718492,Human Services,10596 GANDY BLVD N,ST PETERSBURG,FL,33702-1422,,"Human Services organization in ST PETERSBURG, FL with annual revenue of approximately $100M",
CENTRAL BOSTON ELDER SERVICES INC,042546441,Human Services,2315 WASHINGTON ST,BOSTON,MA,02119-3214,,"Human Services organization in BOSTON, MA with annual revenue of approximately $100M",
PINE STREET INN INC,042516093,Human Services,434 HARRISON AVE,BOSTON,MA,02118-2404,,"Human Services organization in BOSTON, MA with annual revenue of approximately $100M",
BETHUNE-COOKMAN UNIVERSITY,590704726,Education,640 DR MARY MCLEOD BETHUNE BLVD,DAYTONA BEACH,FL,32114-3099,,"Education organization in DAYTONA BEACH, FL with annual revenue of approximately $100M",
NATIONAL WORLD WAR II MUSEUM INC,721200790,Arts & Culture,945 MAGAZINE ST,NEW ORLEANS,LA,70130-3813,,"Arts & Culture organization in NEW ORLEANS, LA with annual revenue of approximately $100M",
UNIVERSITY ASSOCIATES IN OBSTETRICS & GYNECOLOGY P C,112569522,Health,PO BOX 1554,STONY BROOK,NY,11790-0988,,"Health organization in STONY BROOK, NY with annual revenue of approximately $100M",
SIGNATURE HEALTH INC,341751703,Health,7232 JUSTIN WAY,MENTOR,OH,44060-4881,,"Health organization in MENTOR, OH with annual revenue of approximately $100M",
CHENANGO MEMORIAL HOSPITAL INC,150532180,Health,179 N BROAD ST,NORWICH,NY,13815-1019,,"Health organization in NORWICH, NY with annual revenue of approximately $100M",
THE NEW LONDON HOSPITAL ASSOCIATION INC,020222171,Health,273 COUNTY RD,NEW LONDON,NH,03257-5736,,"Health organization in NEW LONDON, NH with annual revenue of approximately $100M",
CARILION GILES COMMUNITY HOSPITAL,540549603,Health,PO BOX 12385,ROANOKE,VA,24025-2385,,"Health organization in ROANOKE, VA with annual revenue of approximately $100M",
GREATER WASHINGTON COMMUNITY FOUNDATION,237343119,Community,1325 G ST NW STE 480,WASHINGTON,DC,20005-3121,,"Community organization in WASHINGTON, DC with annual revenue of approximately $99M",
AMERICAN INSTITUTE OF PHYSICS INCORPORATED,131667053,Research,1 PHYSICS ELLIPSE,COLLEGE PARK,MD,20740-3841,,"Research organization in COLLEGE PARK, MD with annual revenue of approximately $99M",
GREATER OREGON BEHAVIORAL HEALTH INC,931144014,Health,3729 KLINDT DR,THE DALLES,OR,97058-3566,,"Health organization in THE DALLES, OR with annual revenue of approximately $99M",
YOUNG MENS CHRISTIAN ASSOCIATION OF NASHVILLE AND MIDDLE TENNESSEE,620476243,Human Services,1000 CHURCH ST,NASHVILLE,TN,37203-3420,,"Human Services organization in NASHVILLE, TN with annual revenue of approximately $99M",
WORLD EDUCATION SERVICES INC,237396384,International,ONE BATTERY PARK PLAZA 3RD FLOOR,NEW YORK,NY,10004-1405,,"International organization in NEW YORK, NY with annual revenue of approximately $99M",
ISABELLA GERIATRIC CENTER INC,133623808,Human Services,55 WATER ST 46TH FLOOR,NEW YORK,NY,10041-3211,,"Human Services organization in NEW YORK, NY with annual revenue of approximately $99M",
CONFERENCE BOARD INC,131624108,Community,845 THIRD AVENUE 3RD FL,NEW YORK,NY,10022-6633,,"Community organization in NEW YORK, NY with annual revenue of approximately $99M",
SOUTHWEST CHARTER FOUNDATION INC,010561262,Education,800 CORPORATE DR STE 124,FT LAUDERDALE,FL,33334-3618,,"Education organization in FT LAUDERDALE, FL with annual revenue of approximately $99M",
LURIE CHILDRENS SURGICAL FOUNDATION INC,831650513,Health,225 E CHICAGO AVE BOX 282,CHICAGO,IL,60611-2991,,"Health organization in CHICAGO, IL with annual revenue of approximately $99M",
EPISCOPAL CHILDRENS SERVICES INC,591146765,Human Services,8649 BAYPINE RD STE 300 BLDG 7,JACKSONVILLE,FL,32256-7536,,"Human Services organization in JACKSONVILLE, FL with annual revenue of approximately $99M",
REGIS COLLEGE,042104451,Education,235 WELLESLEY STREET,WESTON,MA,02493-1572,,"Education organization in WESTON, MA with annual revenue of approximately $99M",
DYOUVILLE COLLEGE,160743989,Education,320 PORTER AVE,BUFFALO,NY,14201-1032,,"Education organization in BUFFALO, NY with annual revenue of approximately $99M",
JEWISH COMMUNITY FOUNDATION OF GREATER METROWEST NJ,221714130,Community,901 ROUTE 10,WHIPPANY,NJ,07981-1156,,"Community organization in WHIPPANY, NJ with annual revenue of approximately $99M",
ERIC AND KELLY SCHWARTZ CHARITABLE TRUST,474959497,Community,1776 PLEASANT PLAIN RD,FAIRFIELD,IA,52556-8757,,"Community organization in FAIRFIELD, IA with annual revenue of approximately $99M",
DISMAS CHARITIES INC,610663854,Human Services,2500 SEVENTH STREET RD,LOUISVILLE,KY,40208-1078,,"Human Services organization in LOUISVILLE, KY with annual revenue of approximately $99M",
GOOD SHEPERD FOOD BANK,222986809,Human Services,3121 HOTEL RD,AUBURN,ME,04210-8398,,"Human Services organization in AUBURN, ME with annual revenue of approximately $99M",
COMMUNITY BUILDERS INC,042324773,Human Services,33 ARCH ST STE 1000,BOSTON,MA,02110-1442,,"Human Services organization in BOSTON, MA with annual revenue of approximately $99M",
WAIANAE DISTRICT COMPREHENSIVE HEALTH AND HOSPITAL BOARD,990148164,Health,86-260 FARRINGTON HWY,WAIANAE,HI,96792-3128,,"Health organization in WAIANAE, HI with annual revenue of approximately $99M",
SMILE TRAIN INC,133661416,Other,633 THIRD AVE 9TH FLOOR,NEW YORK,NY,10017-6706,,"Other organization in NEW YORK, NY with annual revenue of approximately $99M",
OAK CREST VILLAGE INC,521874053,Human Services,701 MAIDEN CHOICE LN,CATONSVILLE,MD,21228-5968,,"Human Services organization in CATONSVILLE, MD with annual revenue of approximately $99M",
ST LUKES HOSPITAL-CARBON CAMPUS,861248931,Health,1110 ST LUKES WAY,ALLENTOWN,PA,18109-9153,,"Health organization in ALLENTOWN, PA with annual revenue of approximately $99M",
INDEPENDENT LIVING FOR SENIORS INC,161491059,Religion,100 KINGS HIGHWAY SOUTH,ROCHESTER,NY,14617-5504,,"Religion organization in ROCHESTER, NY with annual revenue of approximately $99M",
MHT HOUSING INC,382957148,Human Services,32500 TELEGRAPH RD STE 100,BINGHAM FARMS,MI,48025-2462,,"Human Services organization in BINGHAM FARMS, MI with annual revenue of approximately $99M",
GOODWILL OF CENTRAL AND SOUTHERN INDIANA INC,350893506,Human Services,1635 W MICHIGAN ST,INDIANAPOLIS,IN,46222-3852,,"Human Services organization in INDIANAPOLIS, IN with annual revenue of approximately $99M",
THE ACTORS FUND OF AMERICA,131635251,Other,729 SEVENTH AVENUE 10TH,NEW YORK,NY,10019-6895,,"Other organization in NEW YORK, NY with annual revenue of approximately $99M",
TOURO UNIVERSITY,133838740,Other,1310 CLUB DRIVE,VALLEJO,CA,94592-1187,,"Other organization in VALLEJO, CA with annual revenue of approximately $99M",
HALIFAX REGIONAL HOSPITAL INC,540648699,Health,1300 SENTARA PARK,VIRGINIA BCH,VA,23464-5884,,"Health organization in VIRGINIA BCH, VA with annual revenue of approximately $99M",
FAMILY COUNSELING CENTER INC,431116734,Human Services,PO BOX 71,KENNETT,MO,63857-0071,,"Human Services organization in KENNETT, MO with annual revenue of approximately $99M",
THE UNITED METHODIST RETIREMENT HOMES INC,560634527,Community,2600 CROASDAILE FARM PARKWAY A-500,DURHAM,NC,27705-1331,,"Community organization in DURHAM, NC with annual revenue of approximately $99M",
WOODWARD ACADEMY INC,580625584,Education,1662 RUGBY AVE,COLLEGE PARK,GA,30337-2116,,"Education organization in COLLEGE PARK, GA with annual revenue of approximately $99M",
THE FOGARTY CENTER,042936360,Human Services,310 MAPLE AVE STE 102,BARRINGTON,RI,02806-3431,,"Human Services organization in BARRINGTON, RI with annual revenue of approximately $99M",
NATIONAL ARBOR DAY FOUNDATION,237169265,Environment,211 N 12TH ST,LINCOLN,NE,68508-1422,,"Environment organization in LINCOLN, NE with annual revenue of approximately $99M",
ST LOUIS AREA FOOD BANK INC,431253102,Other,70 CORPORATE WOODS DR,BRIDGETON,MO,63044-3806,,"Other organization in BRIDGETON, MO with annual revenue of approximately $99M",
JACKSON PARK HOSPITAL FOUNDATION,362448028,Health,7531 S STONY ISLAND AVE,CHICAGO,IL,60649-3954,,"Health organization in CHICAGO, IL with annual revenue of approximately $99M",
AURORA MEDICAL CENTER BAY AREA INC,391528430,Health,PO BOX 343910,MILWAUKEE,WI,53234-3910,,"Health organization in MILWAUKEE, WI with annual revenue of approximately $98M",
CHEROKEE HEALTH SYSTEMS,620637925,Health,6350 W ANDREW JOHNSON HWY,TALBOTT,TN,37877-8605,,"Health organization in TALBOTT, TN with annual revenue of approximately $98M",
ST PAULS SCHOOL,020222227,Education,325 PLEASANT ST,CONCORD,NH,03301-2552,,"Education organization in CONCORD, NH with annual revenue of approximately $98M",
TEXAS ASSOCIATION OF SCHOOL BOARDS INC,742275519,Education,12007 RESEARCH BLVD,AUSTIN,TX,78759-2429,,"Education organization in AUSTIN, TX with annual revenue of approximately $98M",
UW PHYSICIANS NETWORK,911715882,Education,4333 BROOKLYN AVE NE BOX 359415,SEATTLE,WA,98195-1016,,"Education organization in SEATTLE, WA with annual revenue of approximately $98M",
NEW YORK PSYCHOTHERAPY AND COUNSELING CENTER,112320614,Health,17620 148TH AVE,JAMAICA,NY,11434-5518,,"Health organization in JAMAICA, NY with annual revenue of approximately $98M",
NORTHBAY HEALTHCARE CORPORATION,680046750,Health,4500 BUSINESS CENTER DR,FAIRFIELD,CA,94534-6888,,"Health organization in FAIRFIELD, CA with annual revenue of approximately $98M",
TERROS INC,860252067,Other,3003 N CENTRAL AVE STE 400,PHOENIX,AZ,85012-2929,,"Other organization in PHOENIX, AZ with annual revenue of approximately $98M",
UNIQUESOURCE PRODUCTS & SERVICES,231523064,Human Services,500 BENT CREEK BLVD,MECHANICSBURG,PA,17050-1876,,"Human Services organization in MECHANICSBURG, PA with annual revenue of approximately $98M",
GARNET HEALTH MEDICAL CENTER CATSKILLS,146049030,Health,PO BOX 80068,HARRIS,NY,12742-0000,,"Health organization in HARRIS, NY with annual revenue of approximately $98M",
LIGHTHOUSE FOR THE BLIND INC,910295070,Other,2501 S PLUM ST,SEATTLE,WA,98144-4711,,"Other organization in SEATTLE, WA with annual revenue of approximately $98M",
TEXAS GUARANTEED STUDENT LOAN CORPORATION,742094204,Community,PO BOX 83100,ROUND ROCK,TX,78683-3100,,"Community organization in ROUND ROCK, TX with annual revenue of approximately $98M",
NEBRASKA PEDIATRIC PRACTICE INC,263064869,Health,8200 DODGE ST,OMAHA,NE,68114-4113,,"Health organization in OMAHA, NE with annual revenue of approximately $98M",
WHEELER CLINIC INC,060867065,Health,91 NORTHWEST DR,PLAINVILLE,CT,06062-1534,,"Health organization in PLAINVILLE, CT with annual revenue of approximately $98M",
SAINT MICHAELS COLLEGE,030179403,Education,1 WINOOSKI PARK,COLCHESTER,VT,05439-1000,,"Education organization in COLCHESTER, VT with annual revenue of approximately $98M",
WESTERN EDUCATIONAL CORPORATION,811960983,Education,177 HOLSTON DR,LANCASTER,CA,93535-4570,,"Education organization in LANCASTER, CA with annual revenue of approximately $98M",
UND ALUMNI ASSOCIATION AND FOUNDATION,450348296,Education,3501 UNIV AVE STOP 8157,GRAND FORKS,ND,58202-0000,,"Education organization in GRAND FORKS, ND with annual revenue of approximately $98M",
AUNT MARTHAS HEALTH AND WELLNESS INC,237188150,Human Services,19990 GOVERNORS HWY,OLYMPIA FLDS,IL,60461-1021,,"Human Services organization in OLYMPIA FLDS, IL with annual revenue of approximately $98M",
W E UPJOHN UNEMPLOYMENT TRUSTEE CORPORATION,381360419,Human Services,300 S WESTNEDGE AVE,KALAMAZOO,MI,49007-4630,,"Human Services organization in KALAMAZOO, MI with annual revenue of approximately $98M",
CREOKS MENTAL HEALTH SERVICES,731108774,Health,PO BOX 700360,TULSA,OK,74170-0360,,"Health organization in TULSA, OK with annual revenue of approximately $98M",
BRATTLEBORO RETREAT,030107360,Health,22 ANNA MARSH LN,DUMMERSTON,VT,05301-3292,,"Health organization in DUMMERSTON, VT with annual revenue of approximately $98M",
HARLEM CHILDRENS ZONE INC,237112974,Human Services,35 E 125TH ST,NEW YORK,NY,10035-1816,,"Human Services organization in NEW YORK, NY with annual revenue of approximately $98M",
THREE LOWER COUNTIES COMMUNITY SERVICES INC,521860379,Health,PO BOX 1978,SALISBURY,MD,21802-1978,,"Health organization in SALISBURY, MD with annual revenue of approximately $98M",
BENEFIS MEDICAL GROUP INC,263538192,Health,500 15TH AVE S,GREAT FALLS,MT,59405-4324,,"Health organization in GREAT FALLS, MT with annual revenue of approximately $98M",
WARREN GENERAL HOSPITAL,250965598,Health,2 W CRESCENT PARK,WARREN,PA,16365-2111,,"Health organization in WARREN, PA with annual revenue of approximately $98M",
UNIVERSITY OF SAINT JOSEPH,060646829,Education,1678 ASYLUM AVE,WEST HARTFORD,CT,06117-2764,,"Education organization in WEST HARTFORD, CT with annual revenue of approximately $98M",
INSTITUTE FOR CANCER RESEARCH,236296135,Health,3509 N BROAD ST BOYER PAV 225,PHILADELPHIA,PA,19140-4105,,"Health organization in PHILADELPHIA, PA with annual revenue of approximately $98M",
RIVERDALE COUNTRY SCHOOL INC,131740483,Education,5250 FIELDSTON RD,BRONX,NY,10471-2935,,"Education organization in BRONX, NY with annual revenue of approximately $98M",
GOODWILL INDUSTRIES OF THE CHESAPEAKE INC,520591576,Other,3700 KOPPERS STREET,HALETHORPE,MD,21227-1019,,"Other organization in HALETHORPE, MD with annual revenue of approximately $97M",
ILLINOIS COALITION FOR IMMIGRANT AND REFUGEE RIGHTS,363783551,Religion,228 S WABASH AVE STE 800,CHICAGO,IL,60604-2373,,"Religion organization in CHICAGO, IL with annual revenue of approximately $97M",
MUNSON HEALTHCARE GRAYLING,471161992,Health,1105 SIXTH ST,TRAVERSE CITY,MI,49684-2345,,"Health organization in TRAVERSE CITY, MI with annual revenue of approximately $97M",
WASHINGTON REGINAL MEDICAL SYSTEM,710664686,Other,3215 N NORTHHILLS BLVD,FAYETTEVILLE,AR,72703-4007,,"Other organization in FAYETTEVILLE, AR with annual revenue of approximately $97M",
CAL POLY POMONA FOUNDATION INC,952417645,Education,3801 W TEMPLE AVE BLDG 55 ENTERPRIS,POMONA,CA,91768-2557,,"Education organization in POMONA, CA with annual revenue of approximately $97M",
VARIETY CARE INC,731088577,Health,3000 N GRAND BLVD,OKLAHOMA CITY,OK,73107-1818,,"Health organization in OKLAHOMA CITY, OK with annual revenue of approximately $97M",
DAYMARK RECOVERY SERVICES INC,020707661,Health,284 EXECUTIVE PARK DR,CONCORD,NC,28025-1831,,"Health organization in CONCORD, NC with annual revenue of approximately $97M",
NEIGHBORCARE HEALTH,910893287,Health,1200 12TH AVE S STE 901,SEATTLE,WA,98144-2712,,"Health organization in SEATTLE, WA with annual revenue of approximately $97M",
RESOURCE CENTER FOR INDEPENDENT LIVING INC,222518284,Human Services,131 GENESEE ST,UTICA,NY,13501-2105,,"Human Services organization in UTICA, NY with annual revenue of approximately $97M",
VISITING NURSING ASSOCIATION OF WESTERN NEW YORK INC,160743214,Health,650 AIRBORNE PKWY,CHEEKTOWAGA,NY,14225-1434,,"Health organization in CHEEKTOWAGA, NY with annual revenue of approximately $97M",
PHILADELPHIA CORPORATION FOR AGING,231905649,Human Services,642 NORTH BROAD STREET,PHILADELPHIA,PA,19130-3424,,"Human Services organization in PHILADELPHIA, PA with annual revenue of approximately $97M",
KNOX COLLEGE,370673513,Education,2 E SOUTH ST,GALESBURG,IL,61401-4938,,"Education organization in GALESBURG, IL with annual revenue of approximately $97M",
CHARLES DREW UNIVERSITY OF MEDICINE & SCIENCE,956151774,Education,1731 EAST 120TH STREET AP DEPT COBB,LOS ANGELES,CA,90059-3051,,"Education organization in LOS ANGELES, CA with annual revenue of approximately $97M",
ROBERT R MCCORMICK FOUNDATION,363689171,Community,205 N MICHIGAN AVENUE,CHICAGO,IL,60601-5927,,"Community organization in CHICAGO, IL with annual revenue of approximately $97M",
NATIONAL COUNCIL ON AGING INC,131932384,Other,251 18TH STREET SOUTH,ARLINGTON,VA,22202-3531,,"Other organization in ARLINGTON, VA with annual revenue of approximately $97M",
UNIVERSITY OF CONNECTICUT FOUNDATION INCORPORATED,066070722,Education,2390 ALUMNI DRIVE U3206,STORRS,CT,06269-3603,,"Education organization in STORRS, CT with annual revenue of approximately $97M",
HOSPITAL MENONITA GUAYAMA INC,660876852,Health,PO BOX 10018,GUAYAMA,PR,00785-4018,,"Health organization in GUAYAMA, PR with annual revenue of approximately $97M",
UNITED MIGRANT OPPORTUNITY SERVICES INCORPORATED,391047172,Human Services,2701 CHASE AVENUE,MILWAUKEE,WI,53207-1482,,"Human Services organization in MILWAUKEE, WI with annual revenue of approximately $97M",
THREE SQUARE,300396918,Human Services,4190 N PECOS RD,LAS VEGAS,NV,89115-0187,,"Human Services organization in LAS VEGAS, NV with annual revenue of approximately $97M",
FAIRVIEW HOSPITAL,042133860,Health,725 NORTH ST,PITTSFIELD,MA,01201-4109,,"Health organization in PITTSFIELD, MA with annual revenue of approximately $97M",
DEFENDER ASSOCIATION OF PHILADELPHIA,231445669,Human Services,1441 SANSOM STREET,PHILADELPHIA,PA,19102-3016,,"Human Services organization in PHILADELPHIA, PA with annual revenue of approximately $97M",
KINGS DAUGHTERS MEDICAL SPECIALTIES INC,264183569,Health,2201 LEXINGTON AVE,ASHLAND,KY,41101-2843,,"Health organization in ASHLAND, KY with annual revenue of approximately $97M",
MT GRAHAM REGIONAL MEDICAL CENTER INC,237094247,Health,1600 S 20TH AVE,SAFFORD,AZ,85546-4011,,"Health organization in SAFFORD, AZ with annual revenue of approximately $97M",
LABETTE COUNTY MEDICAL CENTER,486099245,Health,1902 S US HIGHWAY 59,PARSONS,KS,67357-4948,,"Health organization in PARSONS, KS with annual revenue of approximately $97M",
ST LUKES COMMUNITY DEVELOPMENT CORPORATION-SUGAR LAND,261947374,Health,1317 LAKE POINTE PKWY,SUGAR LAND,TX,77478-3997,,"Health organization in SUGAR LAND, TX with annual revenue of approximately $97M",
