name,ein,category,address,city,state,zip_code,website,description,phone
MOVE FOR HUNGER INC,264826262,Human Services,7 3RD AVE,NEPTUNE,NJ,07753-6513,,"Human Services organization in NEPTUNE, NJ with annual revenue of approximately $32M",
INDIAN RIVER COMMUNITY FOUNDATION,201729243,Community,5070 HIGHWAY A1A STE 200,VERO BEACH,FL,32963-1292,,"Community organization in VERO BEACH, FL with annual revenue of approximately $32M",
BEECHWOOD HEALTH CARE CENTER INC,203368932,Health,2235 MILLERSPORT HWY,GETZVILLE,NY,14068-1219,,"Health organization in GETZVILLE, NY with annual revenue of approximately $32M",
FRENCH AMERICAN SCHOOL OF NEW YORK INC,133052502,Arts & Culture,320 E BOSTON POST RD,MAMARONECK,NY,10543-3702,,"Arts & Culture organization in MAMARONECK, NY with annual revenue of approximately $32M",
MONTAGE LIVING,825217687,Human Services,2410 DUNAVANT ST,CHARLOTTE,NC,28203-5032,,"Human Services organization in CHARLOTTE, NC with annual revenue of approximately $32M",
THE HUBBARD TRUST,900187542,Other,10401 COUNTY ROAD 58,CELINA,TX,75009-2119,,"Other organization in CELINA, TX with annual revenue of approximately $32M",
NAVIGATOR SCHOOLS,274238843,Education,650 SAN BENITO ST STE 230,HOLLISTER,CA,95023-3968,,"Education organization in HOLLISTER, CA with annual revenue of approximately $32M",
MILWAUKEE REGIONAL MEDICAL CENTER THERMAL SERVICE INC,463768736,Health,8700 WEST WATERTOWN PLANK RD,MILWAUKEE,WI,53226-3595,,"Health organization in MILWAUKEE, WI with annual revenue of approximately $32M",
THE KINTOCK GROUP OF NEW JERSEY INC,223317754,Human Services,580 VIRGINIA DRIVE,FORT WASHINGTON,PA,19034-2715,,"Human Services organization in FORT WASHINGTON, PA with annual revenue of approximately $32M",
EASTERN NIAGARA HOSPITAL INC,161137084,Health,521 EAST AVE,LOCKPORT,NY,14094-3201,,"Health organization in LOCKPORT, NY with annual revenue of approximately $32M",
RESULTS FOR AMERICA,812709681,Education,1701 RHODE ISLAND AVE NW,WASHINGTON,DC,20036-3001,,"Education organization in WASHINGTON, DC with annual revenue of approximately $32M",
MONTGOMERY GENERAL HOSPITAL INC,550372580,Health,401 6TH AVE,MONTGOMERY,WV,25136-2116,,"Health organization in MONTGOMERY, WV with annual revenue of approximately $32M",
ORION INDUSTRIES,910727076,Community,1590 A ST NE,AUBURN,WA,98002-5101,,"Community organization in AUBURN, WA with annual revenue of approximately $32M",
GATEWAY HEALTHCARE INC,050309043,Health,1 VIRGINIA AVE STE 200,PROVIDENCE,RI,02905-4444,,"Health organization in PROVIDENCE, RI with annual revenue of approximately $32M",
CHOICES COORDINATED CARE SOLUTIONS INC,352005131,Human Services,7941 CASTLEWAY DR,INDIANAPOLIS,IN,46250-1953,,"Human Services organization in INDIANAPOLIS, IN with annual revenue of approximately $32M",
ABBE CENTER FOR COMMUNITY MENTAL HEALTH INC,421045257,Health,740 N 15TH AVE STE A,HIAWATHA,IA,52233-2384,,"Health organization in HIAWATHA, IA with annual revenue of approximately $32M",
WELLNEST EMOTIONAL HEALTH & WELLNESS,951690974,Human Services,3031 S VERMONT AVE,LOS ANGELES,CA,90007-3033,,"Human Services organization in LOS ANGELES, CA with annual revenue of approximately $32M",
TRUETT MCCONNELL UNIVERSITY INC,580531392,Education,100 ALUMNI DR,CLEVELAND,GA,30528-1264,,"Education organization in CLEVELAND, GA with annual revenue of approximately $32M",
YMCA OF GREENVILLE,570314424,Human Services,723 CLEVELAND ST,GREENVILLE,SC,29601-4410,,"Human Services organization in GREENVILLE, SC with annual revenue of approximately $32M",
LA VIDA LLENA,850282570,Other,10501 LAGRIMA DE ORO NE,ALBUQUERQUE,NM,87111-3737,,"Other organization in ALBUQUERQUE, NM with annual revenue of approximately $32M",
METROPOLITAN YOUNG MENS CHRISTIAN ASSOCIATION,350886850,Human Services,347 W BERRY ST STE 500,FORT WAYNE,IN,46802-2241,,"Human Services organization in FORT WAYNE, IN with annual revenue of approximately $32M",
VILLAGE CARE OF NEW YORK INC,133854754,Health,120 BROADWAY STE 2840,NEW YORK,NY,10271-0009,,"Health organization in NEW YORK, NY with annual revenue of approximately $32M",
GREATER LAKES MENTAL HEALTHCARE,916064184,Health,9330 59TH AVE SW,LAKEWOOD,WA,98499-2858,,"Health organization in LAKEWOOD, WA with annual revenue of approximately $32M",
RUTH ECKERD HALL INC,591803628,Arts & Culture,1111 N MCMULLEN BOOTH RD,CLEARWATER,FL,33759-3219,,"Arts & Culture organization in CLEARWATER, FL with annual revenue of approximately $32M",
ALASKA PACIFIC UNIVERSITY,920023588,Education,4101 UNIVERSITY DR,ANCHORAGE,AK,99508-4625,,"Education organization in ANCHORAGE, AK with annual revenue of approximately $32M",
RURAL HEALTH CARE INCORPORATED,591792958,Health,PO BOX 817,PALATKA,FL,32178-0817,,"Health organization in PALATKA, FL with annual revenue of approximately $32M",
LURIE CHILDRENS PEDIATRIC ANESTHESIA ASSOCIATES,371838535,Health,225 E CHICAGO AVE BOX 282,CHICAGO,IL,60611-2991,,"Health organization in CHICAGO, IL with annual revenue of approximately $32M",
WORKSYSTEMS INC,930857426,Human Services,1800 SW FIRST AVENUE SUITE 110,PORTLAND,OR,97201-5351,,"Human Services organization in PORTLAND, OR with annual revenue of approximately $32M",
LIFELONG HEALTH FOR ALL,911215715,Health,4634 E MARGINAL WAY S STE C200,SEATTLE,WA,98134-2386,,"Health organization in SEATTLE, WA with annual revenue of approximately $32M",
HOWARD MEMORIAL HOSPITAL,710644637,Health,130 MEDICAL CIR,NASHVILLE,AR,71852-8606,,"Health organization in NASHVILLE, AR with annual revenue of approximately $32M",
THE PHILADELPHIA PROTESTANT HOME,231396804,Human Services,6500 TABOR AVE,PHILADELPHIA,PA,19111-5332,,"Human Services organization in PHILADELPHIA, PA with annual revenue of approximately $32M",
EAC INC,237175609,Other,99 QUENTIN ROOSEVELT BLVD STE 200,GARDEN CITY,NY,11530-4826,,"Other organization in GARDEN CITY, NY with annual revenue of approximately $32M",
ACTION PACT INC,581032805,Other,510 TEBEAU ST,WAYCROSS,GA,31501-3654,,"Other organization in WAYCROSS, GA with annual revenue of approximately $32M",
CENTER ON BUDGET AND POLICY PRIORITIES,521234565,Community,1275 1ST ST NE STE 1200,WASHINGTON,DC,20002-3193,,"Community organization in WASHINGTON, DC with annual revenue of approximately $32M",
CABRINI UNIVERSITY,231526668,Education,610 KING OF PRUSSIA RD,RADNOR,PA,19087-3623,,"Education organization in RADNOR, PA with annual revenue of approximately $32M",
PRESBYTERIAN RETIREMENT VILLAGE OF RAPID CITY INC,460354383,Other,255 TEXAS ST,RAPID CITY,SD,57701-7356,,"Other organization in RAPID CITY, SD with annual revenue of approximately $32M",
ST ROSE DOMINICAN HEALTH FOUNDATION,880349432,Health,102 E LAKE MEAD PKWY,HENDERSON,NV,89015-5575,,"Health organization in HENDERSON, NV with annual revenue of approximately $32M",
HOME OF GUIDING HANDS CORPORATION,956058273,Human Services,1908 FRIENDSHIP DR,EL CAJON,CA,92020-1129,,"Human Services organization in EL CAJON, CA with annual revenue of approximately $32M",
DELAWARE COMMUNITY FOUNDATION,222804785,Community,100 W 10TH ST,WILMINGTON,DE,19801-6603,,"Community organization in WILMINGTON, DE with annual revenue of approximately $32M",
MILLINOCKET REGIONAL HOSPITAL,010223482,Health,200 SOMERSET ST,MILLINOCKET,ME,04462-1258,,"Health organization in MILLINOCKET, ME with annual revenue of approximately $32M",
RAINELLE MEDICAL CENTER INC,550686113,Health,176 MEDICAL CENTER DR,RAINELLE,WV,25962-1064,,"Health organization in RAINELLE, WV with annual revenue of approximately $32M",
EASTERN STATES EXPOSITION,042108354,Human Services,1305 MEMORIAL AVENUE,WEST SPRINGFIELD,MA,01089-3578,,"Human Services organization in WEST SPRINGFIELD, MA with annual revenue of approximately $32M",
CHADRON COMMUNITY HOSPITAL CORP,470482234,Other,825 CENTENNIAL DR,CHADRON,NE,69337-9400,,"Other organization in CHADRON, NE with annual revenue of approximately $32M",
HUMANGOOD WASHINGTON,911659735,Health,1900 HUNTINGTON DR,DUARTE,CA,91010-2694,,"Health organization in DUARTE, CA with annual revenue of approximately $32M",
MORAVIAN ACADEMY,240829838,Other,7 EAST MARKET STREET 2ND FLOOR,BETHLEHEM,PA,18018-5906,,"Other organization in BETHLEHEM, PA with annual revenue of approximately $32M",
SOUTHCOAST HEALTH SYSTEM INC,042794625,Health,CO ACCTNG DEPT 101 PAGE ST,NEW BEDFORD,MA,02740-0000,,"Health organization in NEW BEDFORD, MA with annual revenue of approximately $32M",
NORTHEAST FLORIDA AREA AGENCY ON AGING INC,591569867,Other,10688 OLD ST AUGUSTINE RD,JACKSONVILLE,FL,32257-1004,,"Other organization in JACKSONVILLE, FL with annual revenue of approximately $32M",
JANNUS INC,816035382,Human Services,1607 W JEFFERSON ST,BOISE,ID,83702-5111,,"Human Services organization in BOISE, ID with annual revenue of approximately $32M",
CATHOLIC CHARITIES OF THE DIOCESE OF JOLIET,362170817,Other,16555 WEBER RD,CREST HILL,IL,60403-8719,,"Other organization in CREST HILL, IL with annual revenue of approximately $32M",
WESTMINSTER VILLAGE NORTH INC,311209757,Other,11050 PRESBYTERIAN DR,INDIANAPOLIS,IN,46236-2982,,"Other organization in INDIANAPOLIS, IN with annual revenue of approximately $32M",
WILLAMETTE FAMILY MEDICAL CENTER,931180397,Health,435 LANCASTER DR NE,SALEM,OR,97301-4729,,"Health organization in SALEM, OR with annual revenue of approximately $32M",
FOOD BANK FOR LARIMER COUNTY,742336171,Human Services,5706 WRIGHT DR,LOVELAND,CO,80538-8840,,"Human Services organization in LOVELAND, CO with annual revenue of approximately $32M",
ST FRANCIS PHYSICIAN SERVICES INC,134290167,Health,ONE ST FRANCIS DRIVE,GREENVILLE,SC,29601-3955,,"Health organization in GREENVILLE, SC with annual revenue of approximately $32M",
THE KENNEDY COLLECTIVE INC,060709295,Other,2440 RESERVOIR AVENUE,TRUMBULL,CT,06611-4757,,"Other organization in TRUMBULL, CT with annual revenue of approximately $32M",
ST DAVIDS,411429208,Human Services,3395 PLYMOUTH RD,MINNETONKA,MN,55305-3765,,"Human Services organization in MINNETONKA, MN with annual revenue of approximately $32M",
ZETA CHARTER SCHOOLS INC,821888771,Education,425 WESTCHESTER AVE,BRONX,NY,10455-1795,,"Education organization in BRONX, NY with annual revenue of approximately $32M",
CARE FOR THE HOMELESS INC,133666994,Human Services,30 EAST 33RD STREET,NEW YORK,NY,10016-5337,,"Human Services organization in NEW YORK, NY with annual revenue of approximately $32M",
HOUGHTON UNIVERSITY,160743045,Education,1 WILLARD AVE,HOUGHTON,NY,14744-8732,,"Education organization in HOUGHTON, NY with annual revenue of approximately $32M",
TRI COUNTY COMMUNITY HEALTH COUNCIL INC,581319204,Other,6114 US HIGHWAY 301 S,FOUR OAKS,NC,27524-7417,,"Other organization in FOUR OAKS, NC with annual revenue of approximately $32M",
AYN RAND INSTITUTE THE CENTER FOR THE ADVANCEMENT OF OBJECTIVISM,222570926,Arts & Culture,6 HUTTON CENTRE DR STE 600,SANTA ANA,CA,92707-5780,,"Arts & Culture organization in SANTA ANA, CA with annual revenue of approximately $32M",
OHIO SHARED INFORMATION SERVICES INC,311762094,Community,7870 E KEMPER RDSTE 330,CINCINNATI,OH,45249-0000,,"Community organization in CINCINNATI, OH with annual revenue of approximately $32M",
MENNONITE HOME OF ALBANY INC,930473211,Human Services,5353 COLUMBUS ST SE,ALBANY,OR,97322-7136,,"Human Services organization in ALBANY, OR with annual revenue of approximately $32M",
HOME HEADQUARTERS INC,222982267,Human Services,625 ERIE BLVD W,SYRACUSE,NY,13204-2424,,"Human Services organization in SYRACUSE, NY with annual revenue of approximately $32M",
APPALACHIAN STATE UNIVERSITY FOUNDATION INC,237099379,Other,ASU BOX 32064 MCKINNEY ALUMNI CT,BOONE,NC,28606-0000,,"Other organization in BOONE, NC with annual revenue of approximately $32M",
CORIELL INSTITUTE FOR MEDICAL RESEARCH INC,210672684,Research,403 HADDON AVE,CAMDEN,NJ,08103-1505,,"Research organization in CAMDEN, NJ with annual revenue of approximately $32M",
LAIRD HOSPITAL INC,201835779,Health,25117 HIGHWAY 15,UNION,MS,39365-9088,,"Health organization in UNION, MS with annual revenue of approximately $32M",
EPISCOPAL SCHOOL OF JACKSONVILLE INC,591147278,Education,4455 ATLANTIC BLVD,JACKSONVILLE,FL,32207-2121,,"Education organization in JACKSONVILLE, FL with annual revenue of approximately $32M",
ROCA INC,223223641,Human Services,101 PARK ST,CHELSEA,MA,02150-2771,,"Human Services organization in CHELSEA, MA with annual revenue of approximately $32M",
UNIVERSITY OF KANSAS SCHOOL OF MEDICINE WICHITA MEDICAL PRACTICE,480805658,Human Services,1010 N KANSAS ROOM 3049,WICHITA,KS,67214-3124,,"Human Services organization in WICHITA, KS with annual revenue of approximately $32M",
ASPEN GLOBAL CHANGE INSTITUTE INC,841305687,Education,104 MIDLAND AVE UNIT 205,BASALT,CO,81621-8379,,"Education organization in BASALT, CO with annual revenue of approximately $32M",
CENTRAL VALLEY COALITION FOR AFFORDABLE HOUSING,770242399,Human Services,3351 M ST STE 100,MERCED,CA,95348-2732,,"Human Services organization in MERCED, CA with annual revenue of approximately $32M",
ARKANSAS SUPPORT NETWORK INC,710665473,Human Services,6836 ISAACS ORCHARD RD,SPRINGDALE,AR,72762-6096,,"Human Services organization in SPRINGDALE, AR with annual revenue of approximately $32M",
CRAFT3,911662698,Community,42 7TH ST STE 100,ASTORIA,OR,97103-4226,,"Community organization in ASTORIA, OR with annual revenue of approximately $32M",
MMAC COMMUNITY SUPPORT FOUNDATION INC,391740875,Community,301 W WISCONSIN AVE 220,MILWAUKEE,WI,53203-2220,,"Community organization in MILWAUKEE, WI with annual revenue of approximately $32M",
NEW FOUNDATIONS CHARTER SCHOOL,233040993,Education,8001 TORRESDALE AVE,PHILADELPHIA,PA,19136-2917,,"Education organization in PHILADELPHIA, PA with annual revenue of approximately $32M",
NASHVILLE SYMPHONY ASSOCIATION,620550979,Arts & Culture,1 SYMPHONY PL,NASHVILLE,TN,37201-2031,,"Arts & Culture organization in NASHVILLE, TN with annual revenue of approximately $32M",
FIRST COMMUNITY VILLAGE,310655502,Human Services,2245 N BANK DR,COLUMBUS,OH,43220-5422,,"Human Services organization in COLUMBUS, OH with annual revenue of approximately $32M",
HOPE HOSPICE AND COMMUNITY SERVICES INC,592128697,Human Services,12470 TELECOM DR STE 301,TEMPLE TERR,FL,33637-0904,,"Human Services organization in TEMPLE TERR, FL with annual revenue of approximately $32M",
ABILITIES IN MOTION,232602659,Other,755 HIESTERS LN,READING,PA,19605-3040,,"Other organization in READING, PA with annual revenue of approximately $32M",
OUTREACH DEVELOPMENT CORPORATION,112518262,Health,11711 MYRTLE AVE,RICHMOND HILL,NY,11418-1751,,"Health organization in RICHMOND HILL, NY with annual revenue of approximately $32M",
SAN DIEGO YOUTH SERVICES,952648050,Human Services,3255 WING ST,SAN DIEGO,CA,92110-4638,,"Human Services organization in SAN DIEGO, CA with annual revenue of approximately $32M",
NATIONAL BOARD FOR PROFESSIONAL TEACHING STANDARDS INC,521512323,Education,1525 WILSON BLVD STE 700,ARLINGTON,VA,22209-2444,,"Education organization in ARLINGTON, VA with annual revenue of approximately $32M",
ALL SAINTS ST LUKES EPISCOPAL HOME FOR THE RETIRED INC,580871510,Health,3750 PEACHTREE ROAD NE,ATLANTA,GA,30319-1385,,"Health organization in ATLANTA, GA with annual revenue of approximately $32M",
BOYS AND GIRLS CLUBS OF PALM BEACH COUNTY INC,237060561,Human Services,800 NORTHPOINT PKWY,WEST PALM BEACH,FL,33407-1978,,"Human Services organization in WEST PALM BEACH, FL with annual revenue of approximately $32M",
DIMENSIONS HEALTHCARE ASSOCIATES,521902711,Health,900 ELKRIDGE LANDING RD 3W,LINTHICUM HEIGHTS,MD,21090-2924,,"Health organization in LINTHICUM HEIGHTS, MD with annual revenue of approximately $32M",
COLORADO AFFORDABLE CATHOLIC HOUSING CORP,841183023,Human Services,6240 SMITH RD,DENVER,CO,80216-4632,,"Human Services organization in DENVER, CO with annual revenue of approximately $32M",
FIRST STEP INC,710307372,Other,PO BOX 2440,HOT SPRINGS,AR,71914-2440,,"Other organization in HOT SPRINGS, AR with annual revenue of approximately $32M",
COUNCIL FOR ADVANCEMENT AND SUPPORT OF EDUCATION,521012307,Other,1201 EYE ST NW 300,WASHINGTON,DC,20005-5909,,"Other organization in WASHINGTON, DC with annual revenue of approximately $32M",
DILEY RIDGE MEDICAL CENTER,342032340,Health,3100 EASTON SQUARE PL STE 300,COLUMBUS,OH,43219-6290,,"Health organization in COLUMBUS, OH with annual revenue of approximately $31M",
PLANNED PARENTHOOD OF GREATER TEXAS,521243220,Health,7424 GREENVILLE AVE STE 206,DALLAS,TX,75231-4534,,"Health organization in DALLAS, TX with annual revenue of approximately $31M",
CENTER FOR TRANSPORTATION AND THE ENVIROMENT INC,582052891,Research,730 PEACHTREE ST NE STE 450,ATLANTA,GA,30308-1244,,"Research organization in ATLANTA, GA with annual revenue of approximately $31M",
COMMUNITY ACTION MARIN,946136365,Human Services,7665 REDWOOD BLVD,SAN RAFAEL,CA,94945-1405,,"Human Services organization in SAN RAFAEL, CA with annual revenue of approximately $31M",
HERITAGE UNIVERSITY,911160585,Education,3240 FORT RD,TOPPENISH,WA,98948-9599,,"Education organization in TOPPENISH, WA with annual revenue of approximately $31M",
J ARTHUR TRUDEAU MEMORIAL CENTER,050310093,Other,3445 POST RD,WARWICK,RI,02886-7147,,"Other organization in WARWICK, RI with annual revenue of approximately $31M",
MIRA BELLA,342030255,Human Services,116 FAIRVIEW AVENUE NORTH,SEATTLE,WA,98109-5360,,"Human Services organization in SEATTLE, WA with annual revenue of approximately $31M",
INTEGRATED COMMUNITY ALTERNATIVES NETWORK INC,161541078,Other,310 MAIN ST,UTICA,NY,13501-1236,,"Other organization in UTICA, NY with annual revenue of approximately $31M",
KOINONIA FOSTER HOMES INC,942792265,Other,PO BOX 1403,LOOMIS,CA,95650-1403,,"Other organization in LOOMIS, CA with annual revenue of approximately $31M",
ASCENSION VIA CHRISTI HEALTH INC,481172107,Health,PO BOX 45998,SAINT LOUIS,MO,63145-5998,,"Health organization in SAINT LOUIS, MO with annual revenue of approximately $31M",
THE LENFEST INST FOR JOURNALISM SPE ASSET FUND OF THE PHL FOUNDATION,043731829,Community,1835 MARKET ST STE 2410,PHILADELPHIA,PA,19103-2909,,"Community organization in PHILADELPHIA, PA with annual revenue of approximately $31M",
PHOENIX GOSPEL MISSION,866057771,Religion,338 N 15TH AVE,PHOENIX,AZ,85007-2402,,"Religion organization in PHOENIX, AZ with annual revenue of approximately $31M",
CENTRAL OKLAHOMA UNITED METHODIST RETIREMENT FACILITY INC,731292317,Human Services,14901 N PENNSYLVANIA AVENUE,OKLAHOMA CITY,OK,73134-6069,,"Human Services organization in OKLAHOMA CITY, OK with annual revenue of approximately $31M",
THE MATHER EVANSTON,205860808,Human Services,1560 SHERMAN AVE STE 1010,EVANSTON,IL,60201-4803,,"Human Services organization in EVANSTON, IL with annual revenue of approximately $31M",
GOSNOLD INC,042502970,Other,200 TER HEUN DR,FALMOUTH,MA,02540-2525,,"Other organization in FALMOUTH, MA with annual revenue of approximately $31M",
CORNERSTONE MONTGOMERY INC,520937199,Other,2 TAFT CT STE 200,ROCKVILLE,MD,20850-1390,,"Other organization in ROCKVILLE, MD with annual revenue of approximately $31M",
AREA RESOURCES FOR COMMUNITY AND HUMAN SERVICES,311611583,Human Services,539 N GRAND 6TH FLOOR,ST LOUIS,MO,63103-1026,,"Human Services organization in ST LOUIS, MO with annual revenue of approximately $31M",
VILLAGE AT ORCHARD RIDGE INC,263445374,Human Services,5275 WESTVIEW DR STE 110,FREDERICK,MD,21703-8548,,"Human Services organization in FREDERICK, MD with annual revenue of approximately $31M",
HALO NETWORK INC,270408181,Education,300 MERRICK RD,AMITYVILLE,NY,11701-3448,,"Education organization in AMITYVILLE, NY with annual revenue of approximately $31M",
REDEEMER CITY TO CITY,383773431,Religion,150 WEST 83RD STREET SUITE 4F,NEW YORK,NY,10024-5259,,"Religion organization in NEW YORK, NY with annual revenue of approximately $31M",
YOUNG MENS CHRISTIAN ASSOCIATION OF THE SUNCOAST INC,590810731,Human Services,2469 ENTERPRISE RD,CLEARWATER,FL,33763-1702,,"Human Services organization in CLEARWATER, FL with annual revenue of approximately $31M",
OMAHA ZOO FOUNDATION,363297716,Health,3701 S 10TH ST,OMAHA,NE,68107-2299,,"Health organization in OMAHA, NE with annual revenue of approximately $31M",
PROGRESS FOUNDATION,941716828,Health,368 FELL ST,SAN FRANCISCO,CA,94102-5144,,"Health organization in SAN FRANCISCO, CA with annual revenue of approximately $31M",
GRAYS HARBOR COMMUNITY FOUNDATION,911607005,Community,PO BOX 615,HOQUIAM,WA,98550-0615,,"Community organization in HOQUIAM, WA with annual revenue of approximately $31M",
UNITED WAY OF BROWARD COUNTY,590624402,Community,1300 S ANDREWS AVE,FT LAUDERDALE,FL,33316-1838,,"Community organization in FT LAUDERDALE, FL with annual revenue of approximately $31M",
WAIKIKI HEALTH,990159253,Health,277 OHUA AVE,HONOLULU,HI,96815-6612,,"Health organization in HONOLULU, HI with annual revenue of approximately $31M",
DALLAS MENNONITE RETIREMENT COMMUNITY INC,930415213,Human Services,377 NW JASPER ST,DALLAS,OR,97338-1279,,"Human Services organization in DALLAS, OR with annual revenue of approximately $31M",
FLORIDA CITRUS SPORTS EVENTS INC,593021238,Human Services,1 CITRUS BOWL PL,ORLANDO,FL,32805-2459,,"Human Services organization in ORLANDO, FL with annual revenue of approximately $31M",
READING PARTNERS,770568469,Education,638 3RD ST,OAKLAND,CA,94607-3551,,"Education organization in OAKLAND, CA with annual revenue of approximately $31M",
WATER ENVIRONMENT FEDERATION,530225129,Environment,601 WYTHE ST,ALEXANDRIA,VA,22314-1919,,"Environment organization in ALEXANDRIA, VA with annual revenue of approximately $31M",
MFI RECOVERY CENTER,952833715,Other,5870 ARLINGTON AVE,RIVERSIDE,CA,92504-2037,,"Other organization in RIVERSIDE, CA with annual revenue of approximately $31M",
HOSPICE OF THE WESTERN RESERVE AT UNIVERSITY HOSPITALS LLC,832806180,Other,17876 SAINT CLAIR AVE,CLEVELAND,OH,44110-2602,,"Other organization in CLEVELAND, OH with annual revenue of approximately $31M",
UNIVERSITY OF MASSACHUSETTS AMHERST FOUNDATION INC,542084125,Education,134 HICKS WAY,AMHERST,MA,01003-9270,,"Education organization in AMHERST, MA with annual revenue of approximately $31M",
ARMAND HAMMER MUSEUM OF ART AND CULTURAL CENTER INC,954217197,Arts & Culture,10899 WILSHIRE BLVD,LOS ANGELES,CA,90024-4343,,"Arts & Culture organization in LOS ANGELES, CA with annual revenue of approximately $31M",
COMMUNITY DENTAL CARE,043692982,Health,1670 BEAM AVE STE 204,MAPLEWOOD,MN,55109-1227,,"Health organization in MAPLEWOOD, MN with annual revenue of approximately $31M",
WELTY HOME FOR THE AGED INC,550362615,Human Services,159 EDGINGTON LN,WHEELING,WV,26003-1542,,"Human Services organization in WHEELING, WV with annual revenue of approximately $31M",
METROPOLITAN PUBLIC DEFENDER SERVICE INC,930591637,Other,101 SOUTHWEST MAIN STREET,PORTLAND,OR,97204-3228,,"Other organization in PORTLAND, OR with annual revenue of approximately $31M",
HARLEM CHILDRENS ZONE PROMISE ACADEMY CHARTER SCHOOL,760756768,Education,35 E 125TH ST,NEW YORK,NY,10035-1816,,"Education organization in NEW YORK, NY with annual revenue of approximately $31M",
EIHAB HUMAN SERVICES INC,113376415,Human Services,16818 S CONDUIT AVENUE,JAMAICA,NY,11434-4806,,"Human Services organization in JAMAICA, NY with annual revenue of approximately $31M",
EAST TEXAS BORDER HEALTH CLINIC,030538912,Health,400 S ALAMO BLVD,MARSHALL,TX,75670-4260,,"Health organization in MARSHALL, TX with annual revenue of approximately $31M",
SOUTHWEST CHRISTIAN SCHOOL INC,751305937,Education,6801 DAN DANCIGER RD,FORT WORTH,TX,76133-4903,,"Education organization in FORT WORTH, TX with annual revenue of approximately $31M",
PLANNED PARENTHOOD CALIFORNIA CENTRAL COAST,952319356,Health,518 GARDEN ST,SANTA BARBARA,CA,93101-1606,,"Health organization in SANTA BARBARA, CA with annual revenue of approximately $31M",
CHILD DEVELOPMENT CENTERS INC,251198158,Other,213 E 41ST ST,ERIE,PA,16504-2009,,"Other organization in ERIE, PA with annual revenue of approximately $31M",
PLAINS HOSPITALS INC,810475376,Health,PO BOX 768,PLAINS,MT,59859-0768,,"Health organization in PLAINS, MT with annual revenue of approximately $31M",
